run,fitness,matches,elapsed_time_seconds,expression,is_new_best
1,-283.0,4,255.9902698993683,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),True
2,-283.0,4,267.808660030365,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
3,-283.0,4,268.1124551296234,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
4,-283.0,4,268.0561842918396,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
5,-283.0,4,273.9006292819977,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
6,-283.0,4,270.59587693214417,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
7,-283.0,4,269.976931810379,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
8,-283.0,4,269.29693579673767,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
9,-283.0,4,271.1793940067291,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
10,-283.0,4,273.05068278312683,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
11,-283.0,4,269.62444734573364,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
12,-283.0,4,270.62736988067627,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
13,-283.0,4,266.9756886959076,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
14,-283.0,4,269.8291153907776,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
15,-283.0,4,269.8731789588928,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
16,-283.0,4,268.4849624633789,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
17,-283.0,4,265.26983070373535,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
18,-283.0,4,266.47094464302063,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
19,-283.0,4,266.2281527519226,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
20,-283.0,4,268.1753656864166,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
21,-283.0,4,268.3958172798157,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
22,-283.0,4,267.7035102844238,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
23,-283.0,4,268.8245530128479,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
24,-283.0,4,268.15396213531494,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
25,-283.0,4,266.84841299057007,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
26,-283.0,4,268.5807900428772,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
27,-283.0,4,267.7018370628357,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
28,-283.0,4,267.404079914093,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
29,-283.0,4,266.6463704109192,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
30,-283.0,4,265.7666640281677,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
31,-283.0,4,265.3669466972351,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
32,-283.0,4,263.6435384750366,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
33,-283.0,4,268.61410784721375,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
34,-283.0,4,264.8669652938843,(((n - n) ** log_{3}(n)) + ((n + n) - (n / n))),False
