run,fitness,matches,elapsed_time_seconds,expression,is_new_best
1,-283.0,4,413.4811375141144,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),True
2,-123.0,3,440.78919672966003,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
3,-123.0,3,382.0298399925232,(((((acos(cos(n)) ** n) / n) + n) / (n + n)) + n),False
4,-283.0,4,438.6921880245209,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
5,-283.0,4,440.6967656612396,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
6,-123.0,3,453.2079071998596,"(((n + (nroot(((n ** n) ** n), n) / n)) / (n + n)) + n)",False
7,-123.0,3,449.52725195884705,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
8,-283.0,4,439.34393858909607,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
9,-123.0,3,451.65792202949524,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
10,-123.0,3,449.54256534576416,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
11,-123.0,3,414.53313755989075,(n + ((((n ** acos(cos(n))) / n) + n) / (n + n))),False
12,-123.0,3,445.19863510131836,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
13,-123.0,3,445.676549911499,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
14,-283.0,4,439.9622938632965,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
15,-123.0,3,421.85011553764343,(((((acos(cos(n)) ** n) / n) + n) / (n + n)) + n),False
16,-283.0,4,485.17184710502625,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
17,-283.0,4,440.5439500808716,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
18,-283.0,4,440.56943702697754,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
19,-123.0,3,448.51380801200867,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
20,-123.0,3,442.2067120075226,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
21,-283.0,4,438.3865170478821,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
22,-283.0,4,444.07363629341125,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
23,-123.0,3,451.0389401912689,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
24,-123.0,3,444.04821276664734,"(((n + (nroot(((n ** n) ** n), n) / n)) / (n + n)) + n)",False
25,-123.0,3,456.38371777534485,"(((n + (nroot(((n ** n) ** n), n) / n)) / (n + n)) + n)",False
26,-283.0,4,447.1297845840454,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
27,-123.0,3,450.2298541069031,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
28,-283.0,4,426.6385452747345,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
29,-283.0,4,439.18700885772705,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
30,-123.0,3,450.6939413547516,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
31,-123.0,3,450.02959060668945,"(n + ((n + (nroot((n ** (n * n)), n) / n)) / (n + n)))",False
32,-123.0,3,423.5206959247589,(n + ((((acos(cos(n)) ** n) / n) + n) / (n + n))),False
33,-123.0,3,446.7261564731598,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
34,-283.0,4,434.4822027683258,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
35,-283.0,4,437.1153953075409,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
36,-123.0,3,448.01330041885376,"(n + ((n + (nroot((n ** (n * n)), n) / n)) / (n + n)))",False
37,-283.0,4,445.91988611221313,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
38,-123.0,3,413.9019591808319,(n + ((((n ** acos(cos(n))) / n) + n) / (n + n))),False
39,-123.0,3,441.44590425491333,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
40,-283.0,4,447.4704613685608,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
41,-123.0,3,416.0139422416687,(((((n ** acos(cos(n))) / n) + n) / (n + n)) + n),False
42,-123.0,3,448.4788854122162,"(((n + (nroot(((n ** n) ** n), n) / n)) / (n + n)) + n)",False
43,-123.0,3,439.9162096977234,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
