run,fitness,matches,elapsed_time_seconds,expression,is_new_best
1,-898.0,6,649.0185339450836,(((n + cos(n)) + log_{9}(n)) + n),True
2,-898.0,6,647.7823238372803,(n + (n + (cos(n) + log_{9}(n)))),False
3,-1382.0,7,1093.9481723308563,(log_{(9 - (n & (n ** n)))}((n & 7)) + ((cos(n) + n) + n)),True
4,-1382.0,7,948.5070095062256,"(nroot((n << n), (e / catalan)) + (cos((n * n)) + n))",False
5,-12370.0,15,2121.8004381656647,((((n ** (catalan ** catalan)) + (atan(n) % tanh(((n // cos(sin(e))) % atan(n))))) ** atan(n)) + (n ** euler_gamma)),True
6,-24645.0,19,3469.520406961441,((((n ** ((catalan ** catalan) min (catalan ** cos(sin((((e ** euler_gamma) * euler_gamma) * ((n ** euler_gamma) * euler_gamma))))))) + (atan(n) % tanh(((n // cos(sin(e))) % atan(n))))) ** atan(n)) + (n ** euler_gamma)),True
7,-1381.0,7,1001.5690174102783,((n + (cos(n) max (tanh(n) // sin((tanh(n) - n))))) + n),False
8,-8163.0,13,2192.7995772361755,(n + (n ** log_{(pi + ((n // cosh(phi)) min (((n // cosh(acos(G))) max pi) * catalan)))}(n))),False
9,-1383.0,7,1197.2246272563934,"((n ** (log_{4}(n) min nroot(log_{pi}(n), pi))) + (n ** tanh(n)))",False
10,-898.0,6,643.7323157787323,((n + (n + cos(n))) + log_{9}(n)),False
11,-24658.0,19,4252.9196491241455,((((n ** (catalan ** (catalan max cos((n ** (catalan ** (n ** euler_gamma))))))) + (atan(n) % tanh(((n // cos(sin(e))) % atan(n))))) ** atan(n)) + (n ** euler_gamma)),True
12,-898.0,6,641.4844861030579,(log_{9}(n) + (cos(n) + (n + n))),False
13,-2019.0,8,1155.5425040721893,"(n + (n ** log_{4}((n ** sin(nroot(cosh(tan(n)), cosh(e)))))))",False
14,-1382.0,7,1003.0303852558136,((n / atan((cos(cos(n)) max (cos((n % sinh(e))) % n)))) + n),False
15,-2823.0,9,1411.9438030719757,(n + (n / atan((cos((cos((n ** n)) % factorial(n))) max (cos((n % ((n % sinh(e)) * e))) % n))))),False
16,-898.0,6,651.0910105705261,(n + (log_{9}(n) + (n + cos(n)))),False
17,-24658.0,19,4422.802623510361,((((n ** (catalan ** (catalan max cos((n ** (catalan ** (n ** euler_gamma))))))) + (atan(n) % tanh(((n // cos(sin(e))) % atan(n))))) ** atan(n)) + (n ** euler_gamma)),False
18,-898.0,6,647.788393497467,(((n + log_{9}(n)) + cos(n)) + n),False
19,-2016.0,8,1340.6538968086243,((tanh(n) + (phi ** n)) min ((n + (catalan + cos((n ** n)))) + (phi + n))),False
20,-2826.0,9,1578.182674407959,"(sin(cos(n)) + ((n // (nroot(euler_gamma, 4) ** (n // (pi + tanh(cos(n)))))) + nroot(n, catalan)))",False
21,-1378.0,7,646.206125497818,((log_{9}(n) + (log_{9}(cosh(tan((n ** phi)))) + n)) + (cos(n) + n)),False
22,-898.0,6,647.6837837696075,(((n + cos(n)) + log_{9}(n)) + n),False
23,-2827.0,9,1286.5999596118927,(n + (n / atan((cos((cos((n ** n)) % (n // n))) max (cos(n) % (n % sinh(e))))))),False
24,-898.0,6,649.2417738437653,(n + (n + (cos(n) + log_{9}(n)))),False
25,-2834.0,9,1182.7259051799774,"((n ** nroot(log_{pi}((n + (cos(n) // n))), pi)) + n)",False
26,-24654.0,19,4257.796471357346,((((n ** ((catalan ** catalan) min (catalan ** cos(sin(log_{e}((n / catalan))))))) + (atan(n) % tanh(((n // (catalan ** catalan)) % atan(n))))) ** atan(n)) + (n ** euler_gamma)),False
27,-898.0,6,654.5581362247467,(((n + n) + cos(n)) + log_{9}(n)),False
28,-2019.0,8,1206.2322928905487,"(nroot(n, catalan) + ((n // nroot(euler_gamma, 4)) + sin(cos((n % sinh(e))))))",False
29,-1379.0,7,633.023138999939,"((nroot((n - catalan), catalan) // n) + ((nroot(n, catalan) + n) + atan(cos(n))))",False
30,-24660.0,19,3965.62858915329,((((n ** (catalan ** (catalan max cos(log_{atan((n ** 7))}(n))))) + (atan(n) % tanh(((n // cos(sin(e))) % atan(n))))) ** atan(n)) + (n ** euler_gamma)),True
31,-898.0,6,641.3423361778259,(log_{9}(n) + (n + (cos(n) + n))),False
32,-898.0,6,631.0659184455872,(n + (n + (cos(n) + log_{9}(n)))),False
33,-2019.0,8,1230.5613706111908,"(nroot(n, catalan) + ((n // nroot(euler_gamma, 4)) + sin(cos((n % sinh(e))))))",False
34,-24658.0,19,4176.689414024353,((((n ** (catalan ** (catalan max cos((n ** (catalan ** (n ** euler_gamma))))))) + (atan(n) % tanh(((n // cos(sin(e))) % atan(n))))) ** atan(n)) + (n ** euler_gamma)),False
35,-24659.0,19,3941.625410079956,((((n ** (catalan ** (catalan max cos(log_{acos(G)}(n))))) + (atan(n) % tanh(((n // cos(sin(e))) % atan(n))))) ** atan(n)) + (n ** euler_gamma)),False
36,-898.0,6,656.1958656311035,(((n + log_{9}(n)) + cos(n)) + n),False
37,-898.0,6,650.4619948863983,((n + (n + log_{9}(n))) + cos(n)),False
38,-898.0,6,643.1264138221741,((n + (n + cos(n))) + log_{9}(n)),False
39,-2020.0,8,1205.7688796520233,"(n + (nroot((n // nroot(euler_gamma, 4)), catalan) + cos((cosh(n) - sin(n)))))",False
40,-1384.0,7,1026.943613767624,"(n + (nroot((n max (n / tan(n))), catalan) + sin(cos(n))))",False
41,-2019.0,8,1107.215523481369,"(n + (n ** log_{4}((n ** sin(nroot(cosh(tan(n)), cosh(e)))))))",False
42,-2019.0,8,1226.9665887355804,"(n + (n ** log_{4}((n ** sin(nroot(cosh(tan(n)), cosh(e)))))))",False
43,-898.0,6,654.3046679496765,(n + (cos(n) + (log_{9}(n) + n))),False
44,-1387.0,7,767.4900138378143,(phi + (n ** atan((n - cos(tan(n)))))),False
45,-898.0,6,532.340126991272,(n + (cos(n) + (log_{9}(n) + n))),False
46,-898.0,6,491.5863571166992,((cos(n) + n) + (log_{9}(n) + n)),False
47,-898.0,6,622.7616283893585,(((n + n) + cos(n)) + log_{9}(n)),False
48,-5026.0,11,1317.3194620609283,(n + ((((((phi ** n) // 9) ** (atan((n % catalan)) max euler_gamma)) // euler_gamma) + n) + cos((n min log_{10}(c))))),False
49,-1384.0,7,889.8411428928375,"(nroot((sinh(n) ** nroot(cosh(sin((6 + n))), pi)), e) + n)",False
50,-2019.0,8,1105.1953675746918,"(n + (n ** log_{4}((n ** sin(nroot(cosh(tan(n)), sinh(e)))))))",False
51,-24659.0,19,3809.1088483333588,((((n ** (catalan ** (catalan max cos(log_{acos(G)}(n))))) + (atan(n) % tanh(((n // cos(sin(e))) % atan(n))))) ** atan(n)) + (n ** euler_gamma)),False
52,-1385.0,7,784.0284521579742,(phi + (n ** atan((n + cos((n * n)))))),False
53,-2015.0,8,1270.4726843833923,((cos(n) max (tanh(n) // cos((euler_gamma + (floor(cos(n)) + n))))) + (n + n)),False
54,-898.0,6,622.3723323345184,((n + log_{9}(n)) + (n + cos(n))),False
55,-2017.0,8,1254.4855451583862,"((n + sin(cos(n))) + nroot(((n / tan((n + floor(cos(n))))) max n), catalan))",False
56,-5037.0,11,1535.7605674266815,(((((phi ** (n - cos(sinh(n)))) // 9) + cos(n)) min 9) + (n + n)),False
57,-1386.0,7,746.3671283721924,(phi + (n ** atan((sin((n ** n)) + n)))),False
58,-5022.0,11,1399.566146850586,"(nroot((n // cos(asin(((n & (n * n)) % catalan)))), catalan) + ((n // cos(asin((n % catalan)))) + sin(cos(n))))",False
59,-2019.0,8,891.3713767528534,"(nroot(n, catalan) + ((n // nroot(euler_gamma, 4)) + sin(cos((n % cosh(e))))))",False
60,-28650.0,20,4678.259422302246,((((n ** (catalan ** (catalan max cos((n ** (catalan ** (n ** euler_gamma))))))) + (atan(n) % tanh(((n // (cos(sin(e)) max sin((e - n)))) % atan(n))))) ** atan(n)) + (n ** euler_gamma)),True
61,-1384.0,7,922.5431308746338,"(nroot((sinh(n) ** nroot(cosh(cos((n * n))), pi)), e) + n)",False
62,-28650.0,20,4750.537049293518,((((n ** (catalan ** (catalan max cos((n ** (catalan ** (n ** euler_gamma))))))) + (atan(n) % tanh(((n // (cos(sin(e)) max sin((e - n)))) % atan(n))))) ** atan(n)) + (n ** euler_gamma)),False
63,-898.0,6,618.775817155838,(n + (cos(n) + (n + log_{9}(n)))),False
64,-3826.0,10,1289.0061786174774,"(nroot(n, catalan) + ((n // cos(asin((n % catalan)))) + sin(cos(n))))",False
65,-898.0,6,614.4960081577301,((n + (n + cos(n))) + log_{9}(n)),False
66,-898.0,6,627.6830487251282,(((n + log_{9}(n)) + cos(n)) + n),False
67,-1387.0,7,753.3866767883301,(phi + (n ** atan((n - cos(tan(n)))))),False
68,-24657.0,19,4058.3679258823395,((((n ** (catalan ** (catalan max cos((n ** (catalan ** (n ** euler_gamma))))))) + (atan(n) % tanh(((n // (catalan ** catalan)) % atan(n))))) ** atan(n)) + (n ** euler_gamma)),False
69,-28646.0,20,5017.961010217667,((((n ** ((catalan ** catalan) min (catalan ** cos(sin((n ** (catalan ** (n ** euler_gamma)))))))) + (atan(n) % tanh(((n // (cos(sin(e)) max sin((e - n)))) % atan(n))))) ** atan(n)) + (n ** euler_gamma)),False
