run,fitness,matches,elapsed_time_seconds,expression,is_new_best
1,-2820.0,9,851.6603138446808,"(((nroot(n, catalan) + tanh(cos(n))) + n) + ((sinh(log_{10}(G)) % (n + n)) // pi))",True
2,-896.0,6,532.0905148983002,((cos(n) + n) + (n / (catalan ** phi))),False
3,-899.0,6,459.12915778160095,"((nroot(n, catalan) + tanh(cos(n))) + n)",False
4,-899.0,6,442.58367943763733,"(n + (nroot(n, catalan) + atan(cos(n))))",False
5,-899.0,6,482.53529834747314,"((sin(cos(n)) + n) + nroot(n, catalan))",False
6,-896.0,6,421.11956334114075,"cosh(cosh((nroot(n, e) min tan(avogadro))))",False
7,-895.0,6,506.4167401790619,((cos(n) + (n + log_{9}(n))) + n),False
8,-1374.0,7,984.4878573417664,(n + ((n + (cos((n ** ((cos(n) % n) + n))) + (tan(e) + n))) ** log_{8}(n))),False
9,-6465.0,12,780.67733335495,(((n ** (log_{ceil((euler_gamma + (n ** tanh(catalan))))}(n) ** log_{ceil((euler_gamma + (n ** catalan)))}(n))) ** tanh(n)) + (n // catalan)),True
10,-899.0,6,495.0686287879944,"((nroot(n, catalan) + atan(cos(n))) + n)",False
11,-899.0,6,575.8811337947845,"(nroot(n, catalan) + (n + atan(cos(n))))",False
12,-1378.0,7,491.0063726902008,(((asin(catalan) * (((asin(catalan) * n) % asin(catalan)) + n)) + n) + cos(n)),False
13,-5027.0,11,965.8418073654175,"((n ** log_{(ceil(pi) + (floor(nroot(n, pi)) + (sin(n) ** (n // catalan))))}(n)) + (n // catalan))",False
14,-895.0,6,508.8153681755066,((cos(n) + (n + log_{9}(n))) + n),False
15,-536.0,5,404.1007721424103,"ceil((phi ** (n ** nroot(catalan, n))))",False
16,-1379.0,7,414.664696931839,"ceil((phi ** (n * tanh(cosh(tan(nroot((n ** tanh(e)), 2)))))))",False
17,-899.0,6,482.94365072250366,"(nroot(n, catalan) + (n + tanh(cos(n))))",False
18,-899.0,6,470.48405838012695,"(nroot(n, catalan) + (tanh(cos(n)) + n))",False
19,-539.0,5,431.80427718162537,"(nroot(sinh(n), tan(sinh(tanh(n)))) + n)",False
20,-1378.0,7,795.1130435466766,((n * asin(catalan)) + (((n * asin(catalan)) % asin(catalan)) + (n + cos(n)))),False
21,-2018.0,8,891.2537775039673,"((nroot((sinh(sinh(((n % catalan) // euler_gamma))) + n), catalan) + sin(cos(n))) + n)",False
22,-537.0,5,326.42146039009094,(cos(euler_gamma) + (phi ** n)),False
23,-897.0,6,510.639151096344,((n + (n / cos(atan(euler_gamma)))) + cos(n)),False
24,-898.0,6,506.71496391296387,((cos(n) + (asin(catalan) * n)) + n),False
25,-898.0,6,492.8886845111847,(n + ((n + floor(cos(n))) ** asin(catalan))),False
26,-895.0,6,521.3493812084198,((cos(n) + (log_{9}(n) + n)) + n),False
27,-2016.0,8,589.255619764328,"(n + ((nroot((n + (log_{8}(n) // catalan)), catalan) // catalan) + cos(n)))",False
28,-896.0,6,558.4679882526398,(n + (n + ((n % cos(euler_gamma)) + cos(n)))),False
29,-899.0,6,485.22148180007935,"((tanh(cos(n)) + n) + nroot(n, catalan))",False
30,-537.0,5,405.2689070701599,"ceil((phi ** nroot(n, atan(phi))))",False
31,-2018.0,8,832.7324056625366,"(ceil(((n / e) * ceil(nroot(ceil((n / asin(catalan))), asin(catalan))))) + phi)",False
32,-540.0,5,322.24588537216187,"sinh(cosh(nroot(n, e)))",False
33,-893.0,6,527.8949456214905,(n + (cosh((euler_gamma * (n ** catalan))) min cosh(e))),False
34,-1377.0,7,570.475691318512,((n + cos(n)) + ((n + (((n * (n % atan(n))) + n) * euler_gamma)) * euler_gamma)),False
35,-1381.0,7,725.3705835342407,"((n + nroot((n + sin(((n + n) + n))), catalan)) + cos(n))",False
36,-899.0,6,447.1708242893219,"((n + sin(cos(n))) + nroot(n, catalan))",False
37,-895.0,6,487.87380480766296,((log_{9}(n) + n) + (cos(n) + n)),False
38,-898.0,6,496.62596893310547,((n + cos(n)) + (n * asin(catalan))),False
39,-2827.0,9,509.4024453163147,"((sin(cos((cosh(e) min n))) + nroot(n, catalan)) + (n // cos((n % catalan))))",False
40,-536.0,5,418.94658637046814,(e * (atan(n) ** (n * catalan))),False
41,-895.0,6,494.68546628952026,(((n + cos(n)) + n) + log_{9}(n)),False
42,-540.0,5,385.4337842464447,"cosh(cosh(nroot(n, e)))",False
43,-539.0,5,491.6006281375885,(n + (((cosh(n) * n) ** euler_gamma) / n)),False
44,-895.0,6,487.67673230171204,(((log_{9}(n) + n) + n) + cos(n)),False
45,-539.0,5,393.20267057418823,ceil((cosh(sinh(catalan)) ** n)),False
46,-899.0,6,488.2553668022156,"((nroot(n, catalan) + sin(cos(n))) + n)",False
47,-892.0,6,510.8086943626404,"(n + nroot((cosh(n) ** (euler_gamma min (pi / n))), nroot(n, n)))",False
48,-536.0,5,629.1217577457428,"(n + nroot(((nroot(n, atan(n)) ** n) ** tanh(n)), pi))",False
49,-538.0,5,518.5471150875092,"(tanh(n) + nroot(cosh(n), sinh(atan(n))))",False
50,-898.0,6,538.037670135498,((n + n) + tanh((cos(n) * cosh(n)))),False
51,-899.0,6,498.43388867378235,"(nroot(n, catalan) + (n + atan(cos(n))))",False
