run,fitness,matches,elapsed_time_seconds,expression,is_new_best
78,-2015.0,8,1201.881592988968,"sinh(tan(nroot((n min (atan(7) + (atan((ceil(sin(n)) max tan(sin(n)))) + 4))), 7)))",False
79,-3813.0,10,2012.5769398212433,"sinh(tan(nroot((n min (e + (((((e % nroot(n, 7)) + (G * c)) ** acos(sin(n))) max sin(n)) + e))), 7)))",False
80,-5021.0,11,2132.698808670044,"sinh(tan(nroot((n min ((((e % nroot(n, 7)) ** (acos(atan(sin(n))) / catalan)) max sin(n)) + (e + e))), 7)))",False
81,-2010.0,8,1502.7613875865936,"cosh(tan(nroot((n min (((e / cos(sin(n))) + e) min (sinh(phi) + 4))), 7)))",False
82,-896.0,6,719.6762764453888,"cosh(tan(nroot((n min sinh(sinh(phi))), 7)))",False
83,-5021.0,11,1960.0272433757782,"cosh(tan(nroot(((e + ((((e % nroot(n, 7)) ** (acos(atan(sin(n))) / catalan)) max sin(n)) + e)) min n), 7)))",False
84,-5003.0,11,1980.3235261440277,"sinh(tan(nroot((((e + ((((e % nroot(n, 7)) ** (acos(sin(n)) / catalan)) max sin(n)) + e)) min n) min (e + ((((e % nroot(n, 7)) ** e) max sin(n)) + e))), 7)))",False
85,-2017.0,8,1152.8400282859802,"cosh(tan(nroot(((7 - tan(cos(cos((acos(boltzmann) % acos(sin(n))))))) min n), 7)))",False
86,-542.0,5,395.928546667099,"cosh(tan(nroot(n, 7)))",False
87,-893.0,6,802.4287400245667,"ceil(sinh((nroot(n, cosh(catalan)) min cosh(cosh(atan(e))))))",False
88,-896.0,6,696.4235081672668,"cosh(tan(nroot((n min sinh(sinh(phi))), 7)))",False
89,-2011.0,8,1587.1443729400635,"sinh(tan(nroot((((phi ** 4) - ((n % acos(G)) % acos(sin(n)))) min ((phi * 4) min n)), 7)))",False
