generation,individual,population_size,generations,max_depth,keep_pct,crossover_pct,random_pct,match_weight_factor,mutation_rate,prune_rate,duplicate_mutate_rate,fitness,matches,elapsed_time_seconds,expression
1,2,50,1000,15,0.4343204053525854,0.06756238424949249,0.4981172103979221,2.0,0.8633000855337899,0.43360582339822323,0.43811457089583256,-45.0,2,4.358769416809082,(phi + n)
1,8,100,2000,5,0.36989007610368163,0.06395343288414662,0.5661564910121717,2.0,0.8698458410150144,0.14790738867032222,0.3657333051928644,-294.0,4,4.5035624504089355,ceil((phi ** n))
1,1,200,2000,6,0.9236739305944337,0.05641533292227941,0.019910736483286888,2.0,0.32751776148742107,0.01111144380575052,0.46476842694518355,-292.0,4,6.635911226272583,(phi + (n ** atan(n)))
1,9,200,1500,6,0.76986959598942,0.048684562654799056,0.18144584135578098,2.0,0.6590888091097844,0.1885601351735472,0.22813159798017363,-131.0,3,5.4276628494262695,(n + (factorial(n) // n))
1,4,300,4000,9,0.9717435469070544,0.02130493509121089,0.006951518001734665,2.0,0.6050928892567813,0.3518172415280415,0.09472041368728007,-289.0,4,19.78870129585266,ceil((n * cosh((tanh(n) ** n))))
1,10,200,1500,7,0.29668053029299424,0.58684068712385,0.1164787825831558,2.0,0.6531852306010731,0.4100145729597081,0.46195855470349667,-890.0,6,28.300315141677856,(((cos(n) + n) + n) + ((n % log_{10}(phi)) * n))
1,11,300,5000,6,0.9715974855622159,0.021825409799537284,0.0065771046382467925,2.0,0.6495611234752038,0.009451498946277836,0.2714281236250429,-293.0,4,26.88181471824646,((n + cos(n)) + n)
1,15,50,4000,3,0.2517882144961471,0.0819324727775895,0.6662793127262634,2.0,0.7765522239743378,0.09585798431266745,0.16149303788367392,-292.0,4,3.2101316452026367,((n ** catalan) + n)
1,6,500,1500,7,0.6929479196410372,0.24259833038152778,0.06445374997743503,2.0,0.9621467156512626,0.006448716620251427,0.4128490559561362,-887.0,6,40.20867967605591,"(cos(n) + (n + ((nroot(n, catalan) % ((n max pi) / (n max pi))) + n)))"
1,16,200,1500,10,0.6574820232206214,0.17747355968065076,0.1650444170987278,2.0,0.2665363975136073,0.1636366779096996,0.15432631464333402,-292.0,4,14.587468385696411,(atan(cos(n)) + (n + n))
1,3,2000,2000,8,0.8317336860051283,0.051536602339953747,0.11672971165491794,2.0,0.5085907971705628,0.44727398209689945,0.04737079924086579,-540.0,5,86.97440814971924,"((nroot(n, catalan) + n) + cos(n))"
1,19,1000,500,8,0.7820190902798313,0.16205650193688662,0.05592440778328209,2.0,0.8726660174839092,0.29429219647243265,0.14150411270159569,-294.0,4,12.935399293899536,ceil((phi ** n))
1,14,2000,1000,9,0.5579182017175989,0.01734371994031012,0.424738078342091,2.0,0.695006615061154,0.3638714294050965,0.23697388741139924,-294.0,4,71.279132604599,ceil((phi ** n))
1,18,2000,4000,6,0.8115750295252327,0.03323951731572207,0.1551854531590452,2.0,0.6371419366638786,0.27660828947746646,0.06461086356698409,-540.0,5,148.4423086643219,"cosh(cosh(nroot(n, e)))"
1,12,1500,4000,4,0.6803013935050023,0.3103589561467178,0.009339650348279882,2.0,0.5386986361012317,0.1146693119939658,0.08643296884151874,-537.0,5,203.16140389442444,(sin(avogadro) + (phi ** n))
1,17,300,1500,20,0.3235806054821564,0.2894267514804623,0.3869926430373813,2.0,0.6828665208761631,0.12727080540370883,0.444038103917355,-536.0,5,183.25564765930176,(((n / phi) * (n / phi)) + phi)
1,5,2000,5000,3,0.7463460349839821,0.11527122409468323,0.13838274092133468,2.0,0.5880986589866096,0.3897769337313365,0.4869768907012198,-540.0,5,246.87208032608032,"cosh(cosh(nroot(n, e)))"
1,13,1000,5000,15,0.8014480526044689,0.12107778817134275,0.07747415922418831,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-896.0,6,291.2124810218811,((n - cos((n ** euler_gamma))) + (n + cos(n)))
1,20,1500,5000,12,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-888.0,6,421.7258312702179,ceil((((phi ** n) ** tanh(((phi ** n) ** n))) ** tanh(((e * e) - n))))
1,7,1500,3000,20,0.1437701778603769,0.21774615805270617,0.6384836640869169,2.0,0.6591051673049719,0.40070219164039383,0.32140172813428064,-540.0,5,1739.7522711753845,"sinh(cosh(nroot(n, e)))"
2,2,200,1500,7,0.29668053029299424,0.58684068712385,0.1164787825831558,2.0,0.6531852306010731,0.4100145729597081,0.46195855470349667,-532.0,5,16.80506467819214,((cos(((n * n) max (n + n))) + (cos((n / n)) + n)) + n)
2,4,500,1500,7,0.6929479196410372,0.24259833038152778,0.06445374997743503,2.0,0.9621467156512626,0.006448716620251427,0.4128490559561362,-886.0,6,65.49086427688599,"(((n | (n + n)) + sin(n)) min (n + nroot((n ** n), (phi ** 3))))"
2,5,2000,2000,8,0.8317336860051283,0.051536602339953747,0.11672971165491794,2.0,0.5085907971705628,0.44727398209689945,0.04737079924086579,-540.0,5,85.68196058273315,"(nroot(n, catalan) + (cos(n) + n))"
2,1,1000,5000,15,0.8014480526044689,0.12107778817134275,0.07747415922418831,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-293.0,4,227.75709080696106,(n + (cos(n) + n))
2,6,1000,5000,15,0.8014480526044689,0.12107778817134275,0.07747415922418831,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-899.0,6,253.8300178050995,"(nroot(n, catalan) + (n + tanh(cos(n))))"
2,9,1000,5000,15,0.8014480526044689,0.12107778817134275,0.07747415922418831,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-537.0,5,259.6003358364105,((phi ** n) + atan(tanh(n)))
2,13,500,1500,7,0.6929479196410372,0.24259833038152778,0.06445374997743503,2.0,0.9621467156512626,0.006448716620251427,0.4128490559561362,-293.0,4,34.64007830619812,(cos(n) + (n + n))
2,15,500,1500,7,0.6929479196410372,0.24259833038152778,0.06445374997743503,2.0,0.9621467156512626,0.006448716620251427,0.4128490559561362,-293.0,4,30.341578245162964,(n + (n + cos(n)))
2,7,1000,5000,15,0.7343310560023237,0.1976480290848162,0.06802091491286005,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-899.0,6,329.96178221702576,"((n + nroot(n, catalan)) + sin(cos(n)))"
2,14,2000,2000,8,0.8317336860051283,0.051536602339953747,0.11672971165491794,2.0,0.5085907971705628,0.44727398209689945,0.04737079924086579,-532.0,5,81.870938539505,(((n ** log_{8}(phi)) ** n) + n)
2,17,500,1500,9,0.6929479196410372,0.24259833038152778,0.06445374997743503,2.0,0.9621467156512626,0.006448716620251427,0.4128490559561362,-292.0,4,71.37911701202393,((n ** catalan) + n)
2,19,200,1500,7,0.29668053029299424,0.58684068712385,0.1164787825831558,2.0,0.6531852306010731,0.4100145729597081,0.46195855470349667,-898.0,6,26.473392248153687,"(cos(sinh(n)) + (nroot(n, catalan) + n))"
2,20,500,1500,7,0.6929479196410372,0.24259833038152778,0.06445374997743503,2.0,0.9621467156512626,0.006448716620251427,0.4128490559561362,-293.0,4,49.39836144447327,((n + n) + cos(n))
2,12,1000,5000,15,0.8014480526044689,0.12107778817134275,0.07747415922418831,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-898.0,6,328.07483959198,"((cos(cosh(n)) + nroot(n, catalan)) + n)"
2,3,1500,5000,12,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-1383.0,7,606.0732159614563,"(cos((n * n)) + (nroot(n, cos((n % catalan))) + n))"
2,10,1500,5000,12,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-2014.0,8,578.8059430122375,(n + (n ** (log_{(pi + (n // cosh(phi)))}(n) ** log_{(pi + (n // cosh(phi)))}(n))))
2,11,1000,5000,15,0.4645396530199598,0.5238810416799462,0.01157930530009399,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-897.0,6,620.522406578064,((((n + n) * euler_gamma) + cos(n)) + n)
2,18,1500,5000,12,0.38557926665425857,0.07057572946105915,0.5438450038846823,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-893.0,6,590.1504557132721,"(nroot(((phi + n) ** n), (5 max n)) + n)"
2,16,1500,5000,12,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-893.0,6,715.9256291389465,((((((factorial(n) // n) / n) min n) + n) / phi) + n)
2,8,1500,5000,12,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-3819.0,10,1274.7460265159607,"(n + ((n + (((n // cosh(nroot(n, n))) // nroot(n, (n + n))) ** ((cosh(euler_gamma) ** cosh(euler_gamma)) * cosh(cos(n))))) + cos(n)))"
3,4,1000,5000,15,0.8014480526044689,0.12107778817134275,0.07747415922418831,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-896.0,6,374.85452151298523,((cos(n) + (n + n)) // (phi * euler_gamma))
3,5,1000,5000,15,0.7343310560023237,0.1976480290848162,0.06802091491286005,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-537.0,5,381.7452039718628,(cos(euler_gamma) + (phi ** n))
3,8,1000,5000,15,0.7343310560023237,0.1976480290848162,0.06802091491286005,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-897.0,6,443.1641204357147,(((n + n) * euler_gamma) + (cos(n) + n))
3,9,1000,5000,15,0.8014480526044689,0.12107778817134275,0.07747415922418831,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-536.0,5,315.91223192214966,ceil(((phi ** tanh(e)) ** n))
3,3,1500,5000,12,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-895.0,6,700.5005249977112,(log_{9}(n) + ((n + n) + cos(n)))
3,1,1500,5000,12,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-895.0,6,706.4080049991608,(n + (log_{9}(n) + (cos(n) + n)))
3,10,1000,5000,15,0.7343310560023237,0.1976480290848162,0.06802091491286005,2.0,0.6996405281285012,0.4970237097875822,0.26489476370924747,-537.0,5,346.0499813556671,((phi ** n) + cos(euler_gamma))
3,6,1000,5000,15,0.3904567327463272,0.32755417703941525,0.28198909021425755,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-893.0,6,888.6360700130463,"(n + nroot((n ** (n min 5)), (e * phi)))"
3,2,1500,5000,12,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-2012.0,8,939.1807787418365,ceil(((phi ** tanh((e ** (tanh(acos(cos((n & neg(c))))) ** cosh(acos(cos(n))))))) ** n))
3,12,1000,5000,15,0.8014480526044689,0.12107778817134275,0.07747415922418831,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-2022.0,8,318.07347655296326,"(cos((n ** n)) + (((nroot(n, catalan) // catalan) + n) // catalan))"
3,11,1500,5000,15,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-537.0,5,607.1176996231079,((phi ** n) + tanh(atan(n)))
3,14,1000,5000,15,0.7343310560023237,0.1976480290848162,0.06802091491286005,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-899.0,6,377.3075623512268,"(n + (atan(cos(n)) + nroot(n, catalan)))"
3,17,1000,5000,15,0.8014480526044689,0.12107778817134275,0.07747415922418831,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-899.0,6,365.46939754486084,"(nroot(n, catalan) + (tanh(cos(n)) + n))"
3,18,1000,5000,15,0.8014480526044689,0.12107778817134275,0.07747415922418831,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-894.0,6,344.5320768356323,((tanh(n) + (phi ** n)) min (n + (phi + n)))
3,7,1500,5000,12,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-2820.0,9,1364.9192907810211,(((n + cos(n)) // (cos((euler_gamma max ((cos(n) % cos(cos(sinh((n min (n ** n)))))) / cos(cos(sinh(n)))))) max cos(n))) + n)
3,15,1500,5000,12,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.24398565945086992,-2024.0,8,693.7316863536835,"(cos(n) + (nroot(n, sin(cosh(cos(cosh(n))))) + n))"
3,20,1000,5000,15,0.7343310560023237,0.1976480290848162,0.06802091491286005,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-537.0,5,364.7449915409088,(cos(euler_gamma) + (phi ** n))
3,13,1500,5000,12,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-897.0,6,776.9966561794281,(floor(atan(n)) | ((n + n) + floor(cos(n))))
3,16,1500,5000,12,0.47961414603531705,0.3354575044033908,0.18492834956129217,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-899.0,6,674.4978680610657,"((n + sin(cos(n))) + nroot(n, catalan))"
3,19,1500,5000,12,0.6116574318114653,0.21357235143878472,0.17477021674975002,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-895.0,6,617.2284183502197,((cos(n) + n) + (n + log_{9}(n)))
4,6,1000,4000,15,0.7343310560023237,0.1976480290848162,0.06802091491286005,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-537.0,5,279.4697563648224,((ceil((phi ** n)) // ceil(phi)) + n)
4,7,1000,5000,15,0.8014480526044689,0.12107778817134275,0.07747415922418831,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-898.0,6,280.682834148407,((n + cos(n)) + (n * asin(catalan)))
4,3,1000,5000,15,0.8014480526044689,0.12107778817134275,0.07747415922418831,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-540.0,5,292.5903913974762,"cosh(cosh(nroot(n, e)))"
4,8,1000,5000,15,0.7343310560023237,0.1976480290848162,0.06802091491286005,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-899.0,6,462.53321623802185,"((tanh(cos(n)) + nroot(n, catalan)) + n)"
4,5,1000,5000,15,0.7343310560023237,0.1976480290848162,0.06802091491286005,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-899.0,6,466.94011330604553,"(nroot(n, catalan) + (n + atan(cos(n))))"
4,11,1000,5000,15,0.7343310560023237,0.1976480290848162,0.06802091491286005,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-537.0,5,336.20809984207153,((ceil((phi ** n)) / ceil(phi)) + n)
4,1,1500,5000,12,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-895.0,6,648.2163639068604,(cos(n) + ((log_{9}(n) + n) + n))
4,2,1500,5000,12,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.24398565945086992,-1383.0,7,752.5583519935608,"((n + nroot(n, (catalan min (tan(n) % n)))) + sin(cos(n)))"
4,13,1000,5000,15,0.8014480526044689,0.12107778817134275,0.07747415922418831,2.0,0.6996405281285012,0.4970237097875822,0.17104586262926808,-899.0,6,366.1942207813263,(cos(n) + (n // abs(tan(e))))
4,17,200,5000,12,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-293.0,4,52.62159848213196,(n + (cos(n) + n))
4,9,1500,5000,12,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-899.0,6,638.3314740657806,"(nroot(n, catalan) + (n + atan(cos(n))))"
4,10,1500,5000,12,0.6209762051288586,0.31107485175833266,0.06794894311280869,2.0,0.1428044163597419,0.25768363698232605,0.2659571896110449,-895.0,6,688.2149918079376,(((cos(n) + log_{9}(n)) + n) + n)
