fitness,matches,expression
-901.0,6,sinh(sqrt(((5 min n) + sinh(sqrt(n)))))
-901.0,6,((log(8) * n) + cos((n % 5)))
-901.0,6,sinh(sqrt((sinh(sqrt(n)) + (5 min n))))
-901.0,6,cosh(sqrt((sinh(sqrt(n)) + (n min 5))))
-901.0,6,(cos(n) + (n + (n * atan(sqrt5))))
-901.0,6,(n + (7 min sqrt(cosh(log(sinh(n))))))
-901.0,6,"nroot(((n // tan(ln2)) + catalan), atan(1))"
-901.0,6,((sqrt(cosh(n)) min 10) + (n ** ln2))
-901.0,6,"(nroot(n, catalan) + (cos(sinh(n)) + n))"
-901.0,6,sinh(sqrt(((n min 5) + sinh(sqrt(n)))))
-901.0,6,"((nroot(n, catalan) + cos(sinh(n))) + n)"
-901.0,6,sinh(sqrt(((n min 5) + sinh(sqrt(n)))))
-901.0,6,sinh(sqrt(((5 min n) + sinh(sqrt(n)))))
-901.0,6,sinh(sqrt((sinh(sqrt(n)) + (n min 5))))
-901.0,6,"cosh(tan(nroot((n min (7 - sqrt2)), 7)))"
-901.0,6,"((cos(sinh(n)) + nroot(n, catalan)) + n)"
-900.0,6,(n + (n + tanh((cosh(n) * cos(n)))))
-900.0,6,(n + cosh(log2((tanh(ceil(cos(n))) + n))))
-900.0,6,"(nroot(sqrt(n), (sqrt5 / (n min 5))) + n)"
-900.0,6,(cosh(log2((tanh(ceil(cos(n))) + n))) + n)
-900.0,6,(n + (cos(n) + (asin(log10(n)) + n)))
-900.0,6,((sinh(log10(n)) + (n + cos(n))) + n)
-900.0,6,((n + (cos(n) + n)) + (n // 5))
-900.0,6,"(n + (nroot(n, tanh(log2(3))) + cos(n)))"
-900.0,6,(asin(log10(n)) + ((cos(n) + n) + n))
-900.0,6,(sqrt((n ** ((n / sqrt5) min sqrt5))) + n)
-900.0,6,(log_{9}(n) + ((cos(n) + n) + n))
-900.0,6,(n + (n ** log10(((n min 5) ** phi))))
-900.0,6,"(n + ((n min 5) ** log(nroot(n, sqrt2))))"
-900.0,6,(asin(log10(n)) + ((n << 1) + cos(n)))
-900.0,6,((atan(((n & 5) + ln10)) ** n) + n)
-900.0,6,"(log(((n & 1) ^ 8)) ** nroot(n, sqrt2))"
-900.0,6,"(n + (7 min (n ** log(nroot(n, sqrt2)))))"
-900.0,6,((7 + n) min (log(6) // (ln2 ** n)))
-900.0,6,"((n % 6) + (nroot(factorial(n), ln10) ** catalan))"
-900.0,6,((n ** log10(((5 min n) ** phi))) + n)
-900.0,6,"(n + nroot((cos(n) + (5 min n)), catalan))"
-900.0,6,((((5 min n) ** ln2) ** log(n)) + n)
-900.0,6,"(((5 min n) ** log(nroot(n, sqrt2))) + n)"
-900.0,6,((sqrt2 ** (log(7) + n)) min (7 + n))
-900.0,6,(n + ((atan((n + sqrt5)) ** n) min 7))
-900.0,6,(n + sqrt(((n + floor(cos(n))) ** sqrt5)))
-900.0,6,"(nroot(sqrt(factorial(n)), atan(3)) + (n % 6))"
-900.0,6,(n + (7 min ((sqrt3 ** n) ** log10(n))))
-900.0,6,(n + (7 min (n ** (log10(sqrt3) * n))))
-900.0,6,((atan((sqrt5 + (n & 5))) ** n) + n)
-900.0,6,(sinh(log10(n)) + (n + (n + cos(n))))
-900.0,6,"(nroot(sqrt(factorial(n)), atan(3)) + (n % 6))"
-900.0,6,((n + 7) min (atan(7) ** (sqrt3 + n)))
-900.0,6,"(n + nroot((n ** log((n min 5))), sqrt2))"
-900.0,6,((n + cosh((n / 2))) min (sqrt5 * n))
-900.0,6,"(((n min 5) ** log(nroot(n, sqrt2))) + n)"
-900.0,6,(sqrt(cosh(((sin(n) % phi) - n))) + n)
-900.0,6,(sin(avogadro) + (phi ** (sqrt(log2(c)) min n)))
-900.0,6,"((nroot(sqrt(factorial(n)), cosh(ln2)) min 7) + n)"
-900.0,6,(atan(9) ** (((sqrt3 * pi) min n) + sqrt2))
-900.0,6,(cos((n % (n max 5))) + (n + n))
-900.0,6,(((atan(10) ** n) min (sqrt2 * n)) * phi)
-900.0,6,((n ** log(((n min 5) ** ln2))) + n)
-900.0,6,((n + cos((n & (n % 5)))) + n)
-900.0,6,((7 min (2 ** log_{6}(factorial(n)))) + n)
-900.0,6,(n + ((n min 5) ** log10((n ** phi))))
-900.0,6,ceil((phi ** ((2 + log_{sqrt3}(n)) min n)))
-900.0,6,(sqrt((n ** sinh(log(n)))) + (n % 6))
-900.0,6,"(n + nroot((n + cos((5 min n))), catalan))"
-900.0,6,"((7 min nroot((cosh(n) // n), sqrt2)) + n)"
-900.0,6,(n + (7 min sqrt((sqrt(factorial(n)) ** phi))))
-900.0,6,(sqrt((n ** ((n / sqrt5) min sqrt5))) + n)
-900.0,6,(((n min 5) ** log10((n ** phi))) + n)
-900.0,6,"((sqrt2 min nroot(7, n)) ** (sinh(sqrt2) + n))"
-900.0,6,(n + (n + cos((n % (n max 5)))))
-900.0,6,((atan((6 | n)) min sqrt3) ** (sqrt3 + n))
-900.0,6,(cos(n) + ((n // tanh(atan(sqrt5))) + n))
-900.0,6,((sqrt2 ** (cos(n) + (n min 5))) + n)
-900.0,6,((n + tanh((cosh(n) / cos(n)))) + n)
-900.0,6,(n + ((n ** (n * log10(sqrt3))) min 7))
-900.0,6,(n + (((n min 5) ** log10(n)) ** phi))
-900.0,6,"((n % 6) + nroot(factorial(n), sqrt(tan(sqrt2))))"
-900.0,6,((sqrt2 ** (n + log(7))) min (n + 7))
-900.0,6,((sqrt2 ** (sinh(sqrt2) + n)) min (7 + n))
-900.0,6,"cosh(nroot(((n // acos(ln2)) / sin(6)), e))"
-900.0,6,((n % 6) + sqrt((n ** sinh(log(n)))))
-900.0,6,((n // cosh((4 // n))) + (n + sqrt2))
-900.0,6,(n + (atan((abs(tan(n)) + n)) ** n))
-900.0,6,"((8 / euler_gamma) min (cosh(sqrt2) ** nroot(n, sqrt2)))"
-900.0,6,((cos((n % (n max 5))) + n) + n)
-900.0,6,((n ** (ln2 * log((5 min n)))) + n)
-900.0,6,"((2 ** nroot(n, atan(pi))) min log2(cosh(10)))"
-900.0,6,"(n + (n ** log(nroot((n min 5), sqrt2))))"
-900.0,6,((sqrt2 ** (log(7) + n)) min (n + 7))
-900.0,6,"(n + (nroot(sqrt(n), sqrt5) ** (5 min n)))"
-900.0,6,(n + (atan(((5 & n) + ln10)) ** n))
-900.0,6,(n + ((n ** ln2) ** log((5 min n))))
-900.0,6,((n * sqrt5) min (cosh((n / 2)) + n))
-900.0,6,"(sqrt(nroot((n ** (n min 5)), sqrt5)) + n)"
-900.0,6,(((cos(n) + n) + n) + asin(log10(n)))
-900.0,6,(((n min 5) ** log10((n ** phi))) + n)
-900.0,6,(n + (atan((ln10 + (n & 5))) ** n))
-900.0,6,sqrt((ln10 ** ((10 / phi) min (n + catalan))))
-900.0,6,((n ** (log((5 min n)) / sqrt2)) + n)
-900.0,6,((sqrt2 ** (n + log(7))) min (n + 7))
-900.0,6,(n + ((n ** log10((n min 5))) ** phi))
-900.0,6,(((sqrt(sinh(n)) / atan(n)) min 7) + n)
-900.0,6,((sqrt2 ** (n + log(7))) min (n + 7))
-900.0,6,"(n + nroot(sqrt(n), (sqrt5 / (n min 5))))"
-900.0,6,"(nroot((factorial(n) min sinh(6)), log2(6)) + n)"
-900.0,6,"((n min 5) + nroot((n + cos(n)), catalan))"
-900.0,6,(log_{9}(n) + (n + (cos(n) + n)))
-900.0,6,(cosh((((5 / catalan) min n) / 2)) + n)
-900.0,6,"(n + (7 min sqrt((nroot(n, sqrt5) ** n))))"
-900.0,6,(((n ** log10((sqrt3 ** n))) min 7) + n)
-900.0,6,(cos(((n min 5) % 5)) + (n + n))
-900.0,6,(cosh(((n min (e + e)) / 2)) + n)
-900.0,6,((sqrt2 ** (log(7) + n)) min (7 + n))
-899.0,6,"(n + nroot(n, atan(sinh(((5 max n) / n)))))"
-899.0,6,(((4 % n) // sqrt3) + ((n ** catalan) + n))
-899.0,6,(sqrt((n ** (sqrt((n // phi)) + euler_gamma))) + n)
-899.0,6,((factorial(n) // ((factorial(n) // 8) + n)) + n)
-899.0,6,((n ** (((5 min n) % catalan) * e)) + n)
-899.0,6,(sqrt((sqrt3 + (n min 5))) ** sqrt((sqrt2 + n)))
-899.0,6,(n + ((n ** ((5 min n) / 4)) ** catalan))
-899.0,6,"(nroot(((phi + n) ** (5 min n)), 5) + n)"
-899.0,6,(n + (n ** ((5 min n) / (5 ** catalan))))
-899.0,6,(n + ((n ** (catalan / 4)) ** (5 min n)))
-899.0,6,(((log10(n) + n) + sin((phi + n))) + n)
-899.0,6,(n + ((n ** ((5 min n) / 4)) ** catalan))
-899.0,6,(n + (n ** ((5 min n) / (5 ** catalan))))
-899.0,6,log2(((5 ** (atan(n) ** (5 min n))) * sqrt2))
-899.0,6,(((n ** ((5 min n) / 4)) ** catalan) + n)
-899.0,6,(n + ((n ** ((n min 5) / 4)) ** catalan))
-899.0,6,(((7 ^ 10) min (sqrt3 ** (n ** catalan))) + catalan)
-899.0,6,ceil((ceil(((phi ** n) min sinh(log2(10)))) * catalan))
-899.0,6,"(nroot(n, (pi / ((n min 5) / sqrt2))) + n)"
-899.0,6,((e min n) + sqrt(sinh(((2 * e) min n))))
-899.0,6,(((n ** ((n min 5) / 4)) ** catalan) + n)
-899.0,6,(n + (n ** ((5 min n) / (5 ** catalan))))
-899.0,6,"(cosh(sinh((cos(nroot(n, phi)) - atan(catalan)))) + n)"
-899.0,6,((n min e) + sqrt(cosh((n min (sqrt3 * pi)))))
-899.0,6,((((n ** (n / 4)) ** catalan) min 7) + n)
-899.0,6,(((n ** ((n min 5) / 4)) ** catalan) + n)
-899.0,6,(((n ** ((5 min n) / 4)) ** catalan) + n)
-899.0,6,(n + ((n min 5) ** log_{(sqrt3 + ln10)}(n)))
-899.0,6,(n + cosh(log2((n + (ln2 + floor(cos(n)))))))
-899.0,6,((8 min (n ** (n / 4))) + (n ** catalan))
-899.0,6,(n + ((n ** ((n min 5) / 4)) ** catalan))
-898.0,6,(n + (n // atan(((n & (n * 5)) % 5))))
-898.0,6,"(n + nroot((cosh(n) / (n << (n // 6))), sqrt2))"
-898.0,6,((n ** catalan) + (n ** ((cosh(sqrt5) min n) / 4)))
-898.0,6,((cosh(log2((ceil(cos(n)) + n))) + n) + cos(2))
-898.0,6,sinh(sqrt((sinh(sqrt((n min (sinh(catalan) * 5)))) + n)))
-898.0,6,"(nroot(((cos(n) + n) * sqrt(sqrt2)), atan(phi)) + n)"
-898.0,6,(((4 % n) // log(3)) + ((n * phi) + euler_gamma))
-898.0,6,((sqrt2 ** (sqrt3 + ((log(n) % euler_gamma) + n))) * catalan)
-898.0,6,(n + ((n ** tanh((n ^ 7))) ** (n / 4)))
-897.0,6,(n + (((sqrt(factorial(n)) min (5 + n)) ** catalan) ** catalan))
-897.0,6,(n + sqrt(((log(n) ** ((5 & n) + e)) + n)))
-897.0,6,((e min (n min (n | (5 - n)))) + sqrt(sinh(n)))
-897.0,6,(sqrt(sinh(n)) + (e min (((5 - n) | n) min n)))
-897.0,6,((((n ** catalan) + ((4 min n) % n)) ** catalan) + n)
-897.0,6,((((9 / (ln2 ** n)) // 8) min 8) + (n ** catalan))
-897.0,6,((n * ((n min 5) - e)) max ((n * phi) + ln2))
-896.0,6,((1 + (((sinh(n) // n) // 4) min 4)) + (n * sqrt2))
-896.0,6,"((sqrt3 max (n % 6)) + (nroot(sinh(n), nroot(sqrt2, sqrt3)) // n))"
-896.0,6,"(n + nroot(sqrt(factorial(n)), cosh(log10(nroot(sqrt(n), (sqrt5 / n))))))"
-895.0,6,(n + (((cos(factorial(n)) + (n ** catalan)) ** (n / 4)) ** catalan))
-895.0,6,(((n ** sqrt2) ** (n / 6)) + ((n ** (n ^ 6)) min n))
-895.0,6,(((n + sqrt3) + (floor(cos((c + n))) % 3)) + (c % n))
-895.0,6,"(nroot(factorial(n), nroot(((factorial(n) >> n) + 8), cosh(acos(h)))) + n)"
-894.0,6,(n + (phi ** (atan((n / ((ceil(log10(ln10)) | n) max 5))) * n)))
-894.0,6,((sqrt2 ** (sinh(sqrt2) + n)) min (sinh(sqrt2) + (n << floor(log(floor(5))))))
-892.0,6,"(n + cosh((n / nroot((n + atan((1 + 3))), sqrt((4 | (n | 2)))))))"
-891.0,6,(((n / sin(euler_gamma)) max (n / sin((cos(n) + sqrt3)))) max (n / sin((n + 8))))
-889.0,6,"ceil((ceil((ceil((phi ** n)) ** (catalan ** tanh(nroot(sin(acos(sin(n))), tanh(avogadro)))))) ** (catalan ** ln2)))"
-889.0,6,"(nroot(factorial(n), log2((nroot(factorial(n), log2((n + (nroot(n, (n % ln2)) max catalan)))) + n))) + n)"
-545.0,5,"cosh(tan(nroot(n, 7)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil((log(5) ** n))
-545.0,5,"sinh(tan(nroot(n, 7)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil(cosh((n ** ln2)))
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil((log(5) ** n))
-545.0,5,"sinh(cosh(nroot(n, e)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,"sinh(tan(nroot(n, 7)))"
-545.0,5,ceil(cosh((n ** ln2)))
-545.0,5,ceil(cosh((n ** ln2)))
-545.0,5,"cosh(cosh(nroot(n, e)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,"sinh(tan(nroot(n, 7)))"
-545.0,5,ceil(cosh((n ** ln2)))
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil(sinh((n ** ln2)))
-545.0,5,"cosh(cosh(nroot(n, e)))"
-545.0,5,"sinh(cosh(nroot(n, e)))"
-545.0,5,"sinh(tan(nroot(n, 7)))"
-545.0,5,"cosh(cosh(nroot(n, e)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,"cosh(tan(nroot(n, 7)))"
-545.0,5,ceil(cosh((n ** ln2)))
-545.0,5,"cosh(tan(nroot(n, 7)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil((log(5) ** n))
-545.0,5,"cosh(tan(nroot(n, 7)))"
-545.0,5,ceil(sinh((n ** ln2)))
-545.0,5,ceil((log(5) ** n))
-545.0,5,"sinh(cosh(nroot(n, e)))"
-545.0,5,"cosh(tan(nroot(n, 7)))"
-545.0,5,ceil(sinh((n ** ln2)))
-545.0,5,ceil((log(5) ** n))
-545.0,5,"sinh(cosh(nroot(n, e)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil(cosh((n ** ln2)))
-545.0,5,ceil(cosh((n ** ln2)))
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil((log(5) ** n))
-545.0,5,"sinh(tan(nroot(n, 7)))"
-545.0,5,"sinh(tan(nroot(n, 7)))"
-545.0,5,"sinh(tan(nroot(n, 7)))"
-545.0,5,"sinh(tan(nroot(n, 7)))"
-545.0,5,ceil(cosh((n ** ln2)))
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil((log(5) ** n))
-545.0,5,"sinh(cosh(nroot(n, e)))"
-545.0,5,"cosh(tan(nroot(n, 7)))"
-545.0,5,ceil(cosh((n ** ln2)))
-545.0,5,ceil((log(5) ** n))
-545.0,5,"cosh(cosh(nroot(n, e)))"
-545.0,5,"sinh(tan(nroot(n, 7)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil((log(5) ** n))
-545.0,5,"sinh(tan(nroot(n, 7)))"
-545.0,5,"sinh(tan(nroot(n, 7)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil(cosh((n ** ln2)))
-545.0,5,ceil((log(5) ** n))
-545.0,5,"sinh(cosh(nroot(n, e)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil((log(5) ** n))
-545.0,5,"cosh(tan(nroot(n, 7)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil(cosh((n ** ln2)))
-545.0,5,"sinh(tan(nroot(n, 7)))"
-544.0,5,(cosh(log_{sqrt3}(n)) + phi)
-544.0,5,"(2 ** nroot(n, atan(pi)))"
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,(log10(8) + (phi ** n))
-544.0,5,"nroot(cosh((ln10 + n)), e)"
-544.0,5,(n + cosh((n / 2)))
-544.0,5,(log(ln10) + (phi ** n))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,(log2(e) ** (phi + n))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,"(cosh(sqrt2) ** nroot(n, sqrt2))"
-544.0,5,(n + cosh((n / 2)))
-544.0,5,(tan(ln2) + (phi ** n))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,((phi ** n) + tanh(sqrt2))
-544.0,5,((log2(3) ** n) + sqrt2)
-544.0,5,(n + cosh((n / 2)))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,((phi ** n) + tan(7))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,((phi ** n) + atan(1))
-544.0,5,((phi ** n) + log(ln10))
-544.0,5,((phi ** n) + sin(1))
-544.0,5,(n + cosh((n / 2)))
-544.0,5,(sqrt2 ** (n + sinh(sqrt2)))
-544.0,5,sqrt(((4 << n) - n))
-544.0,5,sqrt(((4 << n) - sqrt5))
-544.0,5,(sqrt2 ** (sinh(sqrt2) + n))
-544.0,5,(n + cosh((n / 2)))
-544.0,5,(acos(ln2) + (phi ** n))
-544.0,5,(n + cosh((n / 2)))
-544.0,5,(n + cosh((n / 2)))
-544.0,5,(sqrt(ln2) + (phi ** n))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,((log(5) ** n) + 1)
-544.0,5,((phi ** n) + sqrt(ln2))
-544.0,5,(sqrt2 ** (log(7) + n))
-544.0,5,((phi ** n) + log10(8))
-544.0,5,(sinh((euler_gamma * n)) + ln10)
-544.0,5,((phi ** n) + sin(catalan))
-544.0,5,(sqrt2 ** (n + log(7)))
-544.0,5,((phi ** n) + sin(1))
-544.0,5,((phi ** n) + log(ln10))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,((phi ** n) + log(ln10))
-544.0,5,(n + cosh((n / 2)))
-544.0,5,(n + cosh((n / 2)))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,(cosh((n ** ln2)) + catalan)
-544.0,5,sqrt(((4 << n) - n))
-544.0,5,"(cosh(sqrt2) ** nroot(n, sqrt2))"
-544.0,5,((phi ** n) + tanh(sqrt2))
-544.0,5,(n + cosh((n / 2)))
-544.0,5,"(2 ** nroot(n, atan(pi)))"
-544.0,5,((phi ** n) + sin(catalan))
-544.0,5,(sqrt(ln2) + (phi ** n))
-544.0,5,(sqrt2 ** (log(7) + n))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,(ln10 // log10((8 / n)))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,(catalan + sinh((n ** ln2)))
-544.0,5,sqrt(((9 << n) / ln10))
-544.0,5,(atan(8) ** (phi + n))
-544.0,5,"(cosh(sqrt2) ** nroot(n, sqrt2))"
-544.0,5,(n + cosh((n / 2)))
-544.0,5,(sqrt((8 << n)) * ln2)
-544.0,5,(sqrt2 ** (sinh(sqrt2) + n))
-544.0,5,(tanh(sqrt2) + (phi ** n))
-544.0,5,((phi ** n) + sin(catalan))
-544.0,5,(sqrt(ln10) ** (catalan + n))
-544.0,5,(atan(7) ** (n + sqrt3))
-544.0,5,(log2(e) ** (phi + n))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,(n + cosh((n / 2)))
-544.0,5,"(cosh(sqrt2) ** nroot(n, sqrt2))"
-544.0,5,sqrt(((4 << n) - ln10))
-544.0,5,(sqrt2 ** (n + log(7)))
-544.0,5,((log(5) ** n) + catalan)
-544.0,5,((phi ** n) + log(ln10))
-544.0,5,((phi ** n) + sqrt(ln2))
-544.0,5,(sqrt(ln2) + (phi ** n))
-544.0,5,cosh(log10(sinh((3 + n))))
-544.0,5,(sqrt(ln2) + (phi ** n))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,(log10(7) + (phi ** n))
-544.0,5,sqrt(((4 << n) - 2))
-544.0,5,"(cosh(sqrt2) ** nroot(n, sqrt2))"
-544.0,5,(n + cosh((n / 2)))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,"(ln10 ** nroot(n, sqrt(ln10)))"
-544.0,5,(sqrt2 + (log2(3) ** n))
-544.0,5,(sin(catalan) + (phi ** n))
-544.0,5,"(cosh(sqrt2) ** nroot(n, sqrt2))"
-544.0,5,sqrt(((4 << n) - 4))
-544.0,5,((log(5) ** n) + catalan)
-544.0,5,(log10(7) + (phi ** n))
-544.0,5,(log10(6) + (phi ** n))
-544.0,5,((phi ** n) + acos(ln2))
-544.0,5,(n + cosh((n / 2)))
-544.0,5,((phi ** n) + sin(1))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,(sqrt2 ** (log(7) + n))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,(catalan + sinh((n ** ln2)))
-544.0,5,"nroot(cosh((ln10 + n)), e)"
-544.0,5,(cosh((n ** ln2)) + catalan)
-544.0,5,((phi ** n) + log10(6))
-544.0,5,(tanh(sqrt2) + (phi ** n))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,(sqrt(ln2) + (phi ** n))
-544.0,5,(sin(2) + (phi ** n))
-544.0,5,(atan(7) ** (sqrt3 + n))
-544.0,5,(catalan + (log(5) ** n))
-544.0,5,((log(5) ** n) + catalan)
-544.0,5,((log(5) ** n) + 1)
-544.0,5,((phi ** n) + asin(ln2))
-544.0,5,((log(5) ** n) + 1)
-544.0,5,((phi ** n) + acos(ln2))
-544.0,5,(sqrt2 ** (sinh(sqrt2) + n))
-544.0,5,(sqrt(ln2) + (phi ** n))
-544.0,5,((phi ** n) + atan(1))
-544.0,5,(sin(catalan) + (phi ** n))
-544.0,5,((log(5) ** n) + 1)
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,(cosh((n ** ln2)) + catalan)
-544.0,5,((log(5) ** n) + catalan)
-544.0,5,(sqrt2 + (log2(3) ** n))
-544.0,5,(n + cosh((n / 2)))
-544.0,5,(ln2 + cosh((n ** ln2)))
-544.0,5,(n + cosh((n / 2)))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,((log(5) ** n) + catalan)
-544.0,5,sqrt(((4 << n) - n))
-544.0,5,(2 ** (sqrt3 ** log2(n)))
-544.0,5,"(sqrt5 ** nroot(n, atan(10)))"
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,(n + log_{(7 / n)}(8))
-543.0,5,sqrt(((3 << n) / cos(ln2)))
-543.0,5,"sinh(cosh((8 min nroot(n, e))))"
-543.0,5,"cosh((tan(nroot(n, 7)) % 5))"
-543.0,5,(n + sqrt(cosh((ln2 - n))))
-543.0,5,(9 / ((ln2 ** n) * 5))
-543.0,5,"(sqrt(cosh(n)) + nroot(n, sqrt3))"
-543.0,5,"(1 + sinh(nroot(n, atan(9))))"
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,"(sqrt(cosh(n)) + nroot(n, sqrt2))"
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,"(sqrt(sinh(n)) + nroot(n, sqrt3))"
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,((n ** ln2) + sqrt(sinh(n)))
-543.0,5,(n + (6 / (6 - n)))
-543.0,5,"(n + nroot(factorial(n), log2(6)))"
-543.0,5,(catalan + (sqrt3 ** (n ** catalan)))
-543.0,5,((n ** ln2) + sqrt(cosh(n)))
-543.0,5,(n + cosh(log2((sqrt2 ** n))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,(sqrt2 ** ((euler_gamma + n) + sqrt2))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,(sqrt((sqrt2 * sinh(n))) + phi)
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,"(nroot(n, sqrt2) + sqrt(sinh(n)))"
-543.0,5,"(nroot(n, sqrt3) + sqrt(cosh(n)))"
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,"(nroot(n, sqrt2) + sqrt(sinh(n)))"
-543.0,5,ceil(((phi ** n) ** tanh(ln10)))
-543.0,5,"(sqrt(sinh(n)) + nroot(n, sqrt3))"
-543.0,5,(sqrt(cosh(n)) + ceil(sqrt(n)))
-543.0,5,"(sqrt(sinh(n)) + nroot(n, sqrt3))"
-543.0,5,(n + sqrt(cosh((ln2 - n))))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,"(sqrt(sinh(n)) + nroot(n, sqrt2))"
-543.0,5,"(sqrt(cosh(n)) + nroot(n, sqrt3))"
-543.0,5,(sqrt(sinh(n)) + ceil(sqrt(n)))
-543.0,5,"(cosh(nroot(atan(9), n)) ** n)"
-543.0,5,(sqrt3 ** log_{3}((4 << n)))
-543.0,5,"(nroot(n, phi) + sqrt(sinh(n)))"
-543.0,5,"(nroot(n, sqrt2) + sqrt(sinh(n)))"
-543.0,5,"ceil((phi ** nroot(n, atan(phi))))"
-543.0,5,(n + sqrt(cosh(log(sinh(n)))))
-543.0,5,"(sqrt(sinh(n)) + nroot(n, sqrt2))"
-543.0,5,"(sqrt(cosh(n)) + nroot(n, sqrt2))"
-543.0,5,((sqrt3 ** (n ** catalan)) + ln2)
-543.0,5,"(sqrt(cosh(n)) + nroot(n, phi))"
-543.0,5,"(nroot(n, phi) + sqrt(sinh(n)))"
-543.0,5,(sqrt(cosh(n)) + (n ** euler_gamma))
-543.0,5,(2 + (atan(cosh(n)) ** n))
-543.0,5,(ceil(sqrt(n)) + sqrt(sinh(n)))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,((n min e) + sqrt(cosh(n)))
-543.0,5,(sqrt(sinh(n)) + ceil(sqrt(n)))
-543.0,5,((n ** euler_gamma) + sqrt(sinh(n)))
-543.0,5,"(nroot(n, sqrt2) + sqrt(cosh(n)))"
-543.0,5,(sqrt(sinh(n)) + (n ** euler_gamma))
-543.0,5,"(sqrt(cosh(n)) + nroot(n, sqrt3))"
-543.0,5,"(nroot(factorial(n), log2(6)) + n)"
-543.0,5,((cosh(log10(n)) ** 8) + n)
-543.0,5,"(nroot(n, phi) + sqrt(cosh(n)))"
-543.0,5,(sqrt(cosh(n)) + (n ** euler_gamma))
-543.0,5,(ln2 + (sqrt3 ** (n ** catalan)))
-543.0,5,"(sqrt(cosh(n)) + nroot(n, sqrt2))"
-543.0,5,((e min n) + sqrt(cosh(n)))
-543.0,5,"(nroot(factorial(n), log2(6)) + n)"
-543.0,5,"(nroot(n, phi) + sqrt(sinh(n)))"
-543.0,5,"(sqrt(cosh(n)) + nroot(n, sqrt3))"
-543.0,5,"(sqrt(sinh(n)) + nroot(n, sqrt2))"
-543.0,5,"(sqrt(sinh(n)) + nroot(n, sqrt2))"
-543.0,5,cosh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,((n ** ln2) + sqrt(cosh(n)))
-543.0,5,(sin(n) + sqrt((n << n)))
-543.0,5,(ln2 + (sqrt3 ** (n ** catalan)))
-543.0,5,ceil((catalan * ceil((phi ** n))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
