run,fitness,matches,elapsed_time_seconds,expression,is_new_best
1,-6477.0,12,883.353141784668,((5 | (n + (5 << 2))) min ((n min (5 + sqrt5)) + cosh(log2((sinh(sqrt(n)) + (n // 5)))))),True
