run,fitness,matches,elapsed_time_seconds,expression,is_new_best
36,-6480.0,12,948.5232899188995,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
37,-6480.0,12,954.2799108028412,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
38,-6480.0,12,956.1074705123901,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
39,-6480.0,12,947.0292375087738,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
40,-6480.0,12,946.0483937263489,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
41,-6480.0,12,945.0160889625549,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
42,-6480.0,12,913.9355797767639,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
43,-6480.0,12,872.4769315719604,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
44,-6480.0,12,850.9442036151886,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
45,-6480.0,12,907.4444444179535,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
46,-6480.0,12,893.9538860321045,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
47,-6480.0,12,901.5988910198212,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
48,-6480.0,12,902.1740424633026,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
49,-6480.0,12,867.0832762718201,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
50,-6480.0,12,787.6203517913818,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
51,-6480.0,12,803.6215357780457,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
52,-6480.0,12,805.2157282829285,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
53,-6480.0,12,792.6520330905914,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
54,-6480.0,12,804.7364253997803,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
55,-6480.0,12,808.2916429042816,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
56,-6480.0,12,786.3910644054413,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
57,-6480.0,12,794.0481441020966,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
58,-6480.0,12,808.9507791996002,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
59,-6480.0,12,788.8866484165192,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
60,-6480.0,12,766.5936253070831,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
61,-6480.0,12,787.5620219707489,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
62,-6480.0,12,783.3254845142365,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
63,-6480.0,12,784.8910672664642,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
64,-6480.0,12,802.7095155715942,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
65,-6480.0,12,800.8241384029388,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
66,-6480.0,12,783.727546453476,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
67,-6480.0,12,786.7684895992279,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
68,-6480.0,12,797.3131730556488,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
69,-6480.0,12,751.3203454017639,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
70,-6480.0,12,775.4751448631287,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
71,-6480.0,12,762.8469443321228,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
72,-6480.0,12,774.0426249504089,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
73,-6480.0,12,764.4818978309631,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
74,-6480.0,12,772.1706850528717,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
75,-6480.0,12,766.9868559837341,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
76,-6480.0,12,589.6522881984711,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
77,-6480.0,12,774.863468170166,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
78,-6480.0,12,806.3243379592896,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
79,-6480.0,12,809.0700099468231,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
80,-6480.0,12,805.5329451560974,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
81,-6480.0,12,812.1755423545837,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
82,-6480.0,12,805.8372521400452,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
83,-6480.0,12,795.6939787864685,"((5 | floor(nroot(n, ln2))) min ((n min 5) + cosh(log2((cosh(sqrt(n)) + (n // pi))))))",False
