generation,individual,population_size,generations,max_depth,keep_pct,crossover_pct,random_pct,match_weight_factor,mutation_rate,fitness,matches,elapsed_time_seconds,expression
1,2,200,3000,8,0.8041572652507523,0.09718016478834159,0.09866256996090615,2.8294526512645586,0.5740845572703905,1.0,2,25.280229806900024,(phi + n)
1,8,2000,1500,3,0.5352324496593782,0.25210603916827645,0.21266151117234533,2.380217580815846,0.2532361537919633,1.0,2,28.205809593200684,(sqrt(n) + n)
1,10,500,1000,3,0.18312417894925162,0.6232773024109303,0.19359851863981814,9.171563560812052,0.6995372473885805,1.0,1,14.621708869934082,(e << cos(n))
1,6,200,4000,10,0.10513744391836735,0.32282542410119125,0.5720371319804414,8.120204280243875,0.07799670334376257,1.0,1,47.49037289619446,abs((phi * ((n // 1) + n)))
1,5,2000,2000,8,0.8883404374304629,0.1101135109685387,0.0015460516009984243,3.8488451147140275,0.16243363135636343,1.0,1,50.046194553375244,(n << n)
1,11,1000,3000,4,0.9450337189136713,0.04002893267865098,0.014937348407677749,8.502622532164935,0.9836771612610243,1.0,2,26.096750020980835,(n + factorial(abs((n // n))))
1,7,2000,4000,3,0.3651604396462449,0.5546384913956701,0.08020106895808499,3.3185691819118226,0.09649824987385935,1.0,2,70.43537926673889,ceil(log((6 << n)))
1,14,200,1500,4,0.8118478944917227,0.012563037733599607,0.17558906777467773,1.2299543600911669,0.8148562269646575,1.0,2,2.1669342517852783,(sqrt2 + n)
1,1,1000,3000,5,0.3776911550099017,0.22589720971221425,0.39641163527788403,7.838870512090158,0.47222051532508985,1.0,1,77.61624693870544,(e ** (n ** n))
1,15,1500,500,7,0.9152966568441863,0.008857044272790842,0.0758462988830229,6.642156042179646,0.08145648136890363,1.0,2,7.652280569076538,ceil(log(((n * ((2 << ceil(pi)) - sqrt2)) | n)))
1,17,50,1500,3,0.16026742100843228,0.6012628189684525,0.23846976002311526,2.9804345220792277,0.4093420694178227,1.0,2,1.2788410186767578,(phi + n)
1,18,50,3000,9,0.16990899309601076,0.12436380615246709,0.7057272007515222,3.735206008904484,0.09448692829359069,1.0,1,5.259322166442871,(n + n)
1,19,1000,500,6,0.20442298940464576,0.02362643529347197,0.7719505753018823,6.0390260387193075,0.25671975627929555,1.0,1,9.619382381439209,(n << n)
1,16,2000,1500,3,0.883741927045364,0.06749317365568339,0.048764899298952585,7.686856581009301,0.48723086789537895,1.0,1,18.40632915496826,((n & e) | 2)
1,12,200,5000,9,0.7196944463892884,0.12316990151942223,0.1571356520912894,5.602561462138292,0.6240969650908892,1.0,1,73.98282718658447,(n << phi)
1,20,1000,4000,3,0.13694427796015252,0.7454676652499368,0.11758805678991069,7.67852380001145,0.2357379394540675,1.0,1,78.71072220802307,floor((ceil(n) ^ 3))
1,4,2000,4000,8,0.8850962886454383,0.07690772944784297,0.03799598190671871,3.6158073756859954,0.29848707815834136,1.0,2,186.83609461784363,abs((sqrt3 + n))
