Q	g	N_cur	raw	fresh	D_raw	D_fresh	N_cur_sec	raw_sec	fresh_sec	D_raw_sec	D_fresh_sec	N_cur_left	fresh_left	pct	pct_sec	fits	delta_lower	hist_range	hist_std	N_live	D_live	pct_live
1499	127	40028	1414	641	11.2598	10.6378	622	25	9	2.7165	-0.7953	19972	343	0.6111	0.3175	0	nan	38	8.8713	39792	14.3543	0.7540
1499	131	39387	1365	575	5.0916	-26.3282	613	26	14	4.3969	4.6412	19629	311	0.9923	0.9538	0	nan	49	9.2213	39139	-22.5420	0.9692
1499	137	38812	1304	564	3.6496	-2.5985	599	25	7	4.3431	-1.7445	19318	306	0.2279	0.6103	0	nan	45	8.8221	38537	1.4161	0.1250
1499	139	38248	1280	543	-1.6403	-7.3309	592	22	10	1.6403	1.4820	19012	283	0.5580	0.4130	0	nan	45	8.7955	37967	-3.2878	0.2464
1499	149	37705	1197	521	1.3758	14.8926	582	21	8	2.0067	0.1879	18729	278	0.7500	0.1149	0	nan	41	8.5128	37379	19.2685	0.9324
1499	151	37184	1182	505	2.2119	12.4967	574	20	9	1.2583	1.3974	18451	263	0.7733	0.4267	0	nan	39	7.4631	36848	16.9470	0.9133
1499	157	36679	1137	481	2.2994	13.7516	565	22	3	3.9745	-4.1975	18188	257	0.7756	0.9679	0	nan	43	8.3433	36323	18.2866	0.8782
1499	163	36198	1094	463	1.0675	18.8528	562	15	4	-2.3620	-2.8957	17931	245	0.9753	0.7716	0	nan	43	7.8471	35825	23.4294	0.9877
1499	167	35735	1068	452	1.2455	24.0359	558	16	7	-0.9461	0.3174	17686	230	0.9819	0.0723	0	nan	45	8.0845	35341	28.7545	0.9940
1499	173	35283	1037	441	7.2428	33.1040	551	19	10	2.6416	3.6301	17456	232	0.9942	0.9186	0	nan	47	7.9130	34866	37.9249	0.9942
1499	179	34842	992	406	-3.2402	16.7039	541	20	8	4.1899	1.9553	17224	213	0.8596	0.5112	0	nan	46	8.7851	34400	21.6425	0.9494
1499	181	34436	985	392	0.7569	11.4917	533	16	5	0.3646	-0.8895	17011	213	0.7167	0.3000	0	nan	39	7.8340	33981	16.5193	0.8889
1499	191	34044	929	379	-3.7120	22.5183	528	13	7	-1.8168	1.4712	16798	194	0.9737	0.4211	0	nan	45	7.9708	33540	27.7958	0.9842
1499	193	33665	921	374	-2.0466	25.1399	521	14	6	-0.6632	0.6010	16604	193	0.9740	0.4167	0	nan	45	7.8593	33154	30.4352	0.9948
1499	197	33291	904	386	-0.3046	48.0203	515	14	6	-0.3655	0.7716	16411	199	0.9949	0.3316	0	nan	50	7.4117	32760	53.4112	0.9949
1499	199	32905	895	383	-0.2161	52.2965	509	8	5	-6.2211	-0.1156	16212	202	0.9949	0.1212	0	nan	46	7.2740	32366	57.7136	0.9949
1499	211	32522	846	367	1.6967	58.7346	504	15	6	1.5877	1.2227	16010	191	0.9952	0.5381	0	nan	56	8.1799	31931	64.3365	0.9952
1499	223	32155	801	334	2.1300	45.6143	498	12	2	-0.6906	-2.4664	15819	178	0.9955	0.7477	0	nan	46	7.8901	31505	51.4439	0.9955
1499	227	31821	792	331	7.2070	50.6388	496	13	3	0.5330	-1.3700	15641	187	0.9956	0.5619	0	nan	47	7.7139	31148	56.5683	0.9956
1499	229	31490	781	319	3.0611	43.9782	493	14	4	1.6419	-0.3057	15454	161	0.9956	0.1184	0	nan	49	6.7453	30808	49.9345	0.9956
1499	233	31171	766	308	1.4163	40.4378	489	12	5	-0.1459	0.8026	15293	155	0.9957	0.3147	0	nan	51	7.1621	30473	46.4292	0.9957
1499	239	30863	752	308	6.6109	49.7322	484	11	4	-0.8410	-0.0502	15138	155	0.9958	0.1218	0	nan	50	7.4916	30133	55.8410	0.9958
1499	241	30555	735	301	-4.2033	47.4315	480	10	5	-1.7427	1.0166	14983	149	0.9958	0.4750	0	nan	54	7.9147	29816	53.5643	0.9958
1499	251	30254	711	295	1.2470	53.9323	475	12	4	0.7251	0.2151	14834	147	0.9960	0.1080	0	nan	51	7.5970	29469	60.1873	0.9960
1499	257	29959	693	282	-0.1829	48.8560	471	11	2	-0.0117	-1.6654	14687	150	0.9961	0.6758	0	nan	45	6.7365	29141	55.2218	0.9961
1499	263	29677	683	256	5.6312	30.3194	469	10	5	-0.7605	1.4335	14537	134	0.9962	0.5763	0	nan	42	7.4378	28832	36.7452	0.9962
1499	269	29421	662	264	-0.2602	45.2565	464	12	3	1.4796	-0.4498	14403	133	0.9963	0.1157	0	nan	45	7.2596	28533	51.8587	0.9963
1499	271	29157	656	249	-1.3727	33.8192	461	9	3	-1.4428	-0.4022	14270	123	0.9963	0.1222	0	nan	36	6.6847	28262	40.4244	0.9963
1499	277	28908	639	260	-4.1336	51.2780	458	11	5	0.7834	1.6931	14147	145	0.9964	0.7464	0	nan	62	6.8036	27983	57.9567	0.9964
1499	281	28648	639	244	5.0214	40.0996	453	12	3	1.9288	-0.2242	14002	128	0.9964	0.1393	0	nan	47	7.3908	27703	46.8256	0.9964
1499	283	28404	624	239	-5.4982	38.2650	450	8	2	-2.0000	-1.1802	13874	124	0.9965	0.5390	0	nan	34	6.7739	27447	45.0283	0.9965
1499	293	28165	609	248	0.9863	55.7474	448	12	6	2.3413	2.9420	13750	130	0.9966	0.8904	0	nan	51	7.0392	27140	62.7440	0.9966
1499	307	27917	572	209	-8.2866	27.1303	442	7	2	-2.2182	-0.8795	13620	109	0.9902	0.3725	0	nan	36	6.4517	26804	34.3811	0.9967
1499	311	27708	572	225	-0.8232	46.8135	440	10	4	0.9003	1.1704	13511	115	0.9968	0.6000	0	nan	44	6.7272	26573	54.1125	0.9968
1499	313	27483	566	204	-3.1629	28.3898	436	10	4	0.9585	1.2141	13396	100	0.9968	0.5897	0	nan	36	6.2496	26330	35.7572	0.9968
1499	317	27279	563	214	1.0189	41.8927	432	9	4	0.0726	1.2744	13296	104	0.9968	0.6171	0	nan	38	6.2215	26102	49.3186	0.9968
1499	331	27065	534	204	-4.2115	40.4653	428	9	5	0.4502	2.4139	13192	98	0.9970	0.8545	0	nan	39	6.3339	25800	48.1088	0.9970
1499	337	26861	533	176	4.3709	16.5875	423	9	2	0.6024	-0.5104	13094	84	0.9435	0.3929	0	nan	39	5.9732	25555	24.3383	0.9851
1499	347	26685	511	180	-2.3948	26.1960	421	9	2	0.8444	-0.4265	13010	101	0.9971	0.1561	0	nan	37	6.2000	25309	34.1268	0.9971
1499	349	26505	499	176	-11.4527	24.1089	419	5	2	-3.1089	-0.4011	12909	93	0.9828	0.1437	0	nan	39	6.2526	25115	32.0745	0.9971
1499	353	26329	503	186	-1.6686	36.8272	417	8	1	-0.0170	-1.3626	12816	86	0.9972	0.6449	0	nan	41	6.3580	24910	44.8669	0.9972
1499	359	26143	496	177	-0.2340	31.3565	416	7	5	-0.8830	2.6825	12730	96	0.9972	0.9581	0	nan	36	6.0501	24689	39.4568	0.9972
1499	367	25966	485	184	-0.4169	42.4959	411	9	3	1.2888	0.7602	12634	95	0.9973	0.4098	0	nan	51	6.4707	24456	50.7248	0.9973
1499	373	25782	476	174	-1.6086	35.7587	408	9	2	1.4129	-0.1877	12539	90	0.9973	0.1613	0	nan	37	6.1565	24231	44.0751	0.9973
1499	379	25608	470	176	-0.0475	40.8654	406	5	2	-2.4670	-0.1425	12449	85	0.9974	0.1376	0	nan	48	6.0554	24018	49.2559	0.9974
1499	383	25432	464	174	-1.1384	41.1958	404	6	1	-1.3890	-1.1097	12364	81	0.9974	0.6309	0	nan	40	6.0031	23816	49.6345	0.9974
1499	389	25258	456	169	-1.9640	39.1388	403	6	2	-1.2751	-0.0720	12283	93	0.9974	0.1598	0	nan	39	5.9044	23593	47.6992	0.9974
1499	397	25089	449	173	0.2645	46.6071	401	6	1	-1.1285	-1.0202	12190	84	0.9975	0.6212	0	nan	49	6.1231	23358	55.3275	0.9975
1499	401	24916	444	160	-0.2594	35.7307	400	6	2	-1.0574	0.0050	12106	79	0.9975	0.1625	0	nan	44	5.9400	23156	44.5087	0.9975
1499	409	24756	439	161	3.4303	39.9438	398	11	5	4.0807	3.0538	12027	78	0.9975	0.9853	0	nan	47	6.1723	22942	48.8142	0.9975
1499	419	24595	421	152	-4.1742	34.6014	393	5	1	-1.7542	-0.8759	11949	80	0.9976	0.4856	0	nan	34	5.6277	22721	43.5465	0.9976
1499	421	24443	416	150	-7.1544	33.8812	392	5	2	-1.7221	0.1378	11869	70	0.9976	0.1571	0	nan	38	5.7015	22545	42.8979	0.9976
1499	431	24293	412	143	-1.3364	30.2715	390	4	2	-2.5661	0.1903	11799	68	0.9930	0.1465	0	nan	35	5.7030	22305	39.4965	0.9977
1499	433	24150	412	156	0.5727	44.4527	388	8	2	1.4642	0.2079	11731	75	0.9977	0.1366	0	nan	40	5.8329	22143	53.7229	0.9977
1499	439	23994	404	135	-1.8041	25.6879	386	8	2	1.5535	0.2415	11656	63	0.9977	0.1530	0	nan	33	5.3448	21943	35.0319	0.9977
1499	443	23859	398	151	-4.1400	43.2844	384	8	3	1.6117	1.2664	11593	76	0.9977	0.6968	0	nan	53	5.8224	21785	52.6479	0.9977
1499	449	23708	397	142	0.2339	36.3964	381	6	2	-0.3029	0.3029	11517	65	0.9978	0.1250	0	nan	41	5.1919	21588	45.8396	0.9978
1499	457	23566	386	134	-3.8206	30.8665	379	6	1	-0.1926	-0.6586	11452	62	0.9978	0.4232	0	nan	30	5.2388	21376	40.4508	0.9978
1499	461	23432	383	132	-3.4382	30.3427	378	3	1	-3.1388	-0.6399	11390	60	0.9978	0.4174	0	nan	34	5.4601	21209	39.9870	0.9978
1499	463	23300	385	134	0.2311	33.3521	377	5	3	-1.1123	1.3715	11330	62	0.9978	0.6580	0	nan	32	5.4743	21067	42.9978	0.9978
1499	467	23166	383	124	1.5268	24.7880	374	7	2	0.9400	0.3983	11268	59	0.9979	0.1309	0	nan	32	5.1950	20903	34.4797	0.9979
1499	479	23042	370	118	-1.9165	21.7912	372	4	0	-1.9081	-1.5532	11209	55	0.9937	0.8536	0	nan	33	5.3536	20679	31.6576	0.9979
1499	487	22924	365	125	-0.8070	30.8563	372	4	1	-1.8111	-0.5277	11154	57	0.9979	0.4609	0	nan	30	5.0298	20487	40.8645	0.9979
1499	491	22799	357	124	-5.8269	31.1324	371	3	0	-2.7637	-1.5112	11097	58	0.9980	0.8653	0	nan	30	4.9734	20338	41.1568	0.9980
1499	499	22675	357	113	-0.0100	22.1182	371	7	2	1.3287	0.5130	11039	54	0.9900	0.4839	0	nan	31	5.2430	20144	32.2625	0.9980
1499	503	22562	356	127	1.8290	37.2903	369	6	4	0.3738	2.5328	10985	67	0.9980	0.9681	0	nan	40	5.4343	20003	47.4652	0.9980
1499	509	22435	354	133	4.0039	44.8468	365	7	3	1.4401	1.5658	10918	67	0.9980	0.8819	0	nan	40	5.3078	19830	55.0825	0.9980
1499	521	22302	340	109	-1.9347	23.3877	362	4	2	-1.4319	0.6104	10851	46	0.9981	0.5019	0	nan	30	4.9936	19588	33.8061	0.9981
1499	523	22193	336	107	-4.6272	22.1319	360	5	2	-0.4111	0.6233	10805	54	0.9943	0.4540	0	nan	31	5.0369	19458	32.5908	0.9981
1499	541	22086	328	99	-1.2939	17.3512	358	6	1	0.7689	-0.3235	10751	41	0.9907	0.2093	0	nan	31	4.7399	19194	28.0425	0.9981
1499	547	21987	321	111	-4.6819	30.6088	357	4	3	-1.1737	1.6947	10710	58	0.9982	0.9249	0	nan	30	5.0130	19050	41.3473	0.9982
1499	557	21876	326	119	6.1652	40.4506	354	4	3	-1.0808	1.7289	10652	56	0.9982	0.9353	0	nan	39	5.0197	18840	51.3519	0.9982
1499	563	21757	316	94	-0.4263	16.7105	351	4	1	-1.0266	-0.2469	10596	40	0.9947	0.1797	0	nan	31	4.7665	18667	27.6874	0.9982
1499	569	21663	317	97	3.9104	20.8559	350	3	2	-1.9736	0.7698	10556	44	0.9947	0.5317	0	nan	29	5.0558	18502	31.9666	0.9982
1499	571	21566	311	98	-0.9930	22.4623	348	6	2	1.0438	0.7811	10512	41	0.9982	0.5140	0	nan	32	4.7471	18384	33.6077	0.9982
1499	577	21468	311	105	2.2513	30.5875	346	4	1	-0.9047	-0.1993	10471	45	0.9983	0.2101	0	nan	31	4.8521	18219	41.8492	0.9983
1499	587	21363	298	96	-5.4889	23.2129	345	3	2	-1.8211	0.8245	10426	41	0.9983	0.4778	0	nan	26	4.5891	18032	34.5622	0.9983
1499	593	21267	304	83	3.5818	11.2732	343	5	2	0.2277	0.8432	10385	42	0.9054	0.5389	0	nan	28	4.7180	17884	22.6830	0.9983
1499	599	21184	295	93	-2.4090	22.2688	341	6	2	1.2755	0.8614	10343	43	0.9983	0.4967	0	nan	29	4.7377	17741	33.7646	0.9983
1499	601	21091	298	94	1.5807	23.8136	339	6	3	1.2912	1.8719	10300	41	0.9950	0.9467	0	nan	36	4.7941	17628	35.3378	0.9983
1499	607	20997	293	83	-0.4893	13.8171	336	4	0	-0.6623	-1.1071	10259	42	0.9835	0.7442	0	nan	28	4.5800	17482	25.3987	0.9983
1499	613	20914	293	97	2.3834	28.7651	336	5	2	0.3834	0.9038	10217	41	0.9984	0.5180	0	nan	30	4.6931	17347	40.4029	0.9984
1499	617	20817	286	89	-2.7326	21.5219	334	5	2	0.4133	0.9173	10176	34	0.9984	0.4464	0	nan	28	4.6646	17217	33.1912	0.9984
1499	619	20728	291	97	3.2003	30.0275	332	3	2	-1.5719	0.9273	10142	41	0.9984	0.4984	0	nan	32	4.7067	17108	41.7237	0.9984
1499	631	20631	280	80	-2.3265	14.6086	330	5	0	0.5151	-1.0460	10101	35	0.9762	0.7921	0	nan	26	4.6489	16892	26.4596	0.9984
1499	641	20551	275	73	-2.9220	8.8783	330	5	0	0.5850	-1.0296	10066	24	0.8344	0.7672	0	nan	28	4.5518	16710	20.8627	0.9984
1499	643	20478	280	87	2.9425	23.3048	330	4	2	-0.4012	0.9736	10042	35	0.9984	0.5109	0	nan	30	4.6245	16618	35.3110	0.9984
1499	647	20391	276	75	0.6553	11.9675	328	3	0	-1.3740	-1.0139	10007	34	0.9319	0.7337	0	nan	29	4.6765	16491	24.0232	0.9985
1499	653	20316	270	80	-2.8147	17.7764	328	4	0	-0.3338	-1.0046	9973	33	0.9923	0.7607	0	nan	27	4.4716	16352	29.9173	0.9985
1499	659	20236	267	84	-3.3308	22.5857	328	3	1	-1.2944	0.0046	9940	37	0.9985	0.1915	0	nan	26	4.4675	16199	34.8376	0.9985
1499	661	20152	262	78	-7.5129	17.0257	327	2	0	-2.2814	-0.9894	9903	32	0.9985	0.5803	0	nan	31	4.3408	16093	29.3071	0.9985
1499	673	20074	261	76	-3.7073	16.3447	327	5	2	0.7949	1.0282	9871	26	0.9911	0.8527	0	nan	33	4.5762	15907	28.7281	0.9985
1499	677	19998	258	72	-5.1433	12.9217	325	6	2	1.8198	1.0399	9845	29	0.9630	0.8447	0	nan	25	4.4120	15789	25.3560	0.9985
1499	683	19926	258	57	-2.8316	-1.3485	323	3	0	-1.1435	-0.9458	9816	20	0.1525	0.5909	0	nan	28	4.1502	15658	11.1493	0.9765
1499	691	19869	255	63	-2.8119	5.4920	323	4	2	-0.0955	1.0651	9796	21	0.6275	0.8420	0	nan	25	4.2403	15521	18.0767	0.9986
1499	701	19806	252	74	-2.1341	17.4922	321	5	4	0.9629	3.0842	9775	32	0.9986	0.9929	0	nan	23	4.2296	15353	30.1969	0.9986
1499	709	19732	253	68	1.7334	12.3385	317	5	2	1.0085	1.1058	9743	25	0.9703	0.8658	0	nan	29	4.2635	15200	25.1227	0.9986
1499	719	19664	244	66	-3.7719	11.3018	315	6	2	2.0640	1.1238	9718	27	0.9624	0.8635	0	nan	23	4.1198	15031	24.1892	0.9986
1499	727	19598	243	62	-2.0454	8.0853	313	3	0	-0.8927	-0.8611	9691	24	0.8939	0.6281	0	nan	24	4.1710	14860	21.1197	0.9986
1499	733	19536	242	62	-1.0396	8.6958	313	3	1	-0.8608	0.1460	9667	17	0.8634	0.1626	0	nan	24	4.1961	14735	21.7954	0.9986
1499	739	19474	239	62	-2.0663	9.2963	312	5	0	1.1705	-0.8444	9650	26	0.8848	0.5908	0	nan	28	4.2583	14602	22.4817	0.9986
1499	743	19412	238	64	-1.7685	11.7470	312	4	0	0.1911	-0.8398	9624	20	0.9353	0.6267	0	nan	28	4.3393	14498	24.9744	0.9987
1499	751	19348	234	53	-3.2144	1.4740	312	5	2	1.2317	1.1691	9604	19	0.1813	0.8720	0	nan	28	4.0179	14351	14.7816	0.9960
1499	757	19295	233	62	-2.3342	11.0225	310	1	0	-2.7384	-0.8190	9585	20	0.9497	0.5847	0	nan	25	4.1563	14225	24.4174	0.9987
1499	761	19233	228	62	-6.0972	11.4534	310	4	3	0.2812	2.1853	9565	22	0.9539	0.9776	0	nan	26	4.0734	14115	24.9041	0.9987
1499	769	19171	226	58	-5.6619	8.1404	307	1	0	-2.6801	-0.7984	9543	17	0.8750	0.6081	0	nan	27	4.0230	13955	21.7061	0.9987
1499	773	19113	230	74	-0.4631	24.5485	307	3	2	-0.6611	1.2057	9526	25	0.9987	0.9028	0	nan	30	4.3230	13847	38.1734	0.9987
1499	787	19039	224	55	-2.3634	6.6163	305	3	0	-0.5959	-0.7751	9501	17	0.7646	0.6170	0	nan	22	3.8547	13613	20.4053	0.9987
1499	797	18984	222	65	-1.5232	17.3614	305	2	1	-1.5508	0.2346	9484	17	0.9962	0.1621	0	nan	26	4.1053	13440	31.2735	0.9987
1499	809	18919	222	52	1.7923	5.2287	304	5	1	1.5019	0.2485	9467	15	0.6597	0.1881	0	nan	24	3.9574	13225	19.3053	0.9988
1499	811	18867	216	51	-3.6646	4.4723	303	6	3	2.5105	2.2528	9452	21	0.5815	0.9790	0	nan	22	3.9202	13154	18.5610	0.9988
1499	821	18816	214	55	-2.9890	9.1632	300	3	3	-0.4470	2.2692	9431	15	0.9280	0.9841	0	nan	24	3.9156	12979	23.3825	0.9988
1499	823	18761	213	50	-3.4617	4.4083	297	5	2	1.5614	1.2783	9416	14	0.5803	0.9258	0	nan	25	3.9273	12900	18.6513	0.9988
1499	827	18711	208	54	-7.4148	8.7497	295	2	1	-1.4220	0.2866	9402	14	0.8959	0.2022	0	nan	25	3.9936	12801	23.0423	0.9988
1499	829	18657	217	38	2.1049	-7.0109	294	3	1	-0.4138	0.2907	9388	8	0.8708	0.1739	0	nan	25	3.8146	12723	7.3052	0.9106
1499	839	18619	211	62	-1.3337	17.6162	293	6	3	2.6269	2.3015	9380	12	0.9988	0.9857	0	nan	22	3.7417	12577	32.0191	0.9988
1499	853	18557	204	47	-4.8488	3.4900	290	2	1	-1.3177	0.3200	9368	15	0.4401	0.1831	0	nan	23	3.8954	12350	18.0434	0.9988
1499	857	18510	206	48	-1.8740	4.8028	289	4	3	0.6978	2.3256	9353	10	0.5935	0.9871	0	nan	24	3.8779	12260	19.3886	0.9988
1499	859	18462	205	41	-2.3900	-1.9849	286	2	1	-1.2945	0.3341	9343	14	0.2832	0.1807	0	nan	28	3.8816	12185	12.6298	0.9953
1499	863	18421	199	50	-7.4287	7.3094	285	1	0	-2.2793	-0.6605	9329	19	0.8144	0.6067	0	nan	21	3.9353	12094	21.9722	0.9988
1499	877	18371	203	45	-0.1334	3.1049	285	2	0	-1.2269	-0.6499	9310	12	0.4463	0.6256	0	nan	24	3.7538	11887	17.8917	0.9989
1499	881	18326	200	36	-2.2111	-5.6027	285	4	1	0.7877	0.3530	9298	9	0.7625	0.1852	0	nan	24	3.7478	11785	9.2463	0.9682
1499	883	18290	198	45	-3.7531	3.5730	284	5	2	1.7950	1.3567	9289	14	0.5556	0.9206	0	nan	21	3.5335	11724	18.4451	0.9989
1499	887	18245	202	53	1.1567	11.8613	282	6	2	2.8095	1.3641	9275	13	0.9752	0.9221	0	nan	25	3.8815	11623	26.7926	0.9989
1499	907	18192	197	54	0.5854	13.8853	280	2	0	-1.1202	-0.6174	9262	9	0.9923	0.6126	0	nan	22	3.6656	11325	29.0276	0.9989
1499	911	18138	195	45	-0.5521	5.1800	280	2	1	-1.1065	0.3853	9253	8	0.7176	0.1769	0	nan	24	3.6909	11212	20.3853	0.9989
1499	919	18093	193	40	-0.8498	0.6246	279	3	1	-0.0794	0.3928	9245	5	0.1133	0.1972	0	nan	25	3.7878	11059	15.9325	0.9989
1499	929	18053	191	42	-0.7632	3.1346	278	4	0	0.9537	-0.5985	9240	11	0.4558	0.6315	0	nan	25	3.7157	10900	18.5339	0.9989
1499	937	18011	190	43	-0.1259	4.5560	278	3	0	-0.0203	-0.5934	9229	11	0.6378	0.6239	0	nan	20	3.4696	10746	20.0630	0.9989
1499	941	17968	188	34	-1.3177	-4.1892	278	4	1	0.9926	0.4091	9218	8	0.6011	0.1947	0	nan	24	3.7075	10650	11.3645	0.9947
1499	947	17934	191	39	2.8817	1.1246	277	3	1	0.0116	0.4150	9210	5	0.1913	0.1596	0	nan	22	3.5382	10530	16.7614	0.9989
1499	953	17895	187	38	0.0661	0.4449	276	4	2	1.0304	1.4208	9205	6	0.0483	0.9370	0	nan	22	3.5601	10423	16.1259	0.9989
1499	967	17857	182	35	-2.2275	-1.9328	274	2	1	-0.9266	0.4333	9199	7	0.2878	0.1708	0	nan	21	3.5278	10184	13.9369	0.9990
1499	971	17822	178	34	-5.4686	-2.7085	273	2	0	-0.9145	-0.5623	9192	5	0.3876	0.6144	0	nan	22	3.7077	10101	13.1946	0.9979
1499	977	17788	183	41	0.6581	4.5865	273	2	1	-0.8966	0.4411	9187	6	0.6732	0.1803	0	nan	23	3.5824	9986	20.5578	0.9990
1499	983	17747	177	34	-4.2289	-2.1078	272	2	2	-0.8789	1.4466	9181	5	0.3676	0.9460	0	nan	24	3.6057	9855	13.9491	0.9990
1499	991	17713	176	32	-3.7659	-3.7477	270	4	0	1.1443	-0.5449	9176	4	0.5333	0.6081	0	nan	22	3.5269	9712	12.3996	0.9980
1499	997	17681	182	31	3.3159	-4.4684	270	4	2	1.1615	1.4584	9172	4	0.5984	0.9428	0	nan	23	3.5568	9609	11.7242	0.9970
1499	1009	17650	177	34	0.4410	-0.9851	268	4	1	1.1952	0.4688	9168	2	0.1220	0.1746	0	nan	22	3.4397	9387	15.3935	0.9990
1499	1013	17616	176	29	0.1382	-5.7799	267	4	1	1.2063	0.4729	9166	4	0.7856	0.1630	0	nan	21	3.4580	9299	10.6407	0.9990
1499	1019	17587	172	34	-2.8263	-0.5182	266	4	2	1.2228	1.4779	9162	3	0.1297	0.9499	0	nan	23	3.5750	9181	15.9804	0.9990
1499	1021	17553	162	42	-12.4838	7.6161	264	1	0	-1.7718	-0.5171	9159	4	0.8824	0.6137	0	nan	21	3.5044	9117	24.1410	0.9990
1499	1031	17511	172	40	-0.7915	6.0310	264	3	0	0.2551	-0.5121	9155	2	0.8214	0.6262	0	nan	20	3.4655	8938	22.6615	0.9990
1499	1033	17471	167	35	-5.4569	1.1742	264	3	1	0.2604	0.4889	9153	2	0.2132	0.1860	0	nan	25	3.4950	8871	17.8248	0.9990
1499	1039	17436	168	22	-3.4610	-11.5630	263	2	0	-0.7238	-0.5063	9151	2	0.9875	0.6127	0	nan	21	3.5293	8744	5.1684	0.8651
1499	1049	17414	164	28	-5.8265	-5.2011	263	1	0	-1.6978	-0.5014	9149	2	0.7500	0.6326	0	nan	20	3.4381	8568	11.6644	0.9990
1499	1051	17386	169	28	-0.5033	-5.0847	263	2	0	-0.6927	-0.5005	9147	3	0.7524	0.5981	0	nan	21	3.4738	8517	11.7926	0.9990
1499	1061	17358	166	25	-1.9057	-7.7201	263	1	0	-1.6673	-0.4958	9144	0	0.8774	0.2953	0	nan	22	3.4999	8341	9.2771	0.9972
1499	1063	17333	169	20	1.4102	-12.6115	263	4	1	1.3377	0.5052	9144	0	0.9906	0.7580	0	nan	22	3.3427	8282	4.4177	0.7712
