Q	g	N_cur	raw	fresh	D_raw	D_fresh	N_cur_sec	raw_sec	fresh_sec	D_raw_sec	D_fresh_sec	N_cur_left	fresh_left	pct	pct_sec	fits	delta_lower	hist_range	hist_std	N_live	D_live	pct_live
4999	347	305767	5627	1771	-4.0202	8.6542	472	9	3	-0.0086	0.2795	152164	924	0.2717	0.1416	0	nan	102	18.0787	304467	16.1470	0.5029
4999	349	303996	5608	1782	9.2493	39.9026	469	11	1	2.0430	-1.6877	151240	954	0.9454	0.7557	0	nan	94	16.5171	302682	47.4327	0.9799
4999	353	302214	5533	1735	-2.3088	22.7394	468	8	0	-0.8555	-2.6516	150286	931	0.7045	0.9517	0	nan	95	16.6030	300871	30.3484	0.8210
4999	359	300479	5444	1690	1.2033	16.0223	468	10	1	1.2925	-1.6072	149355	911	0.5084	0.7430	0	nan	102	15.9986	299101	23.6992	0.6927
4999	367	298789	5314	1701	-10.1526	72.7221	467	6	0	-2.5177	-2.5450	148444	902	0.9973	0.9372	0	nan	115	16.3605	297355	80.5368	0.9973
4999	373	297088	5238	1675	-0.5094	82.0349	467	11	4	2.6193	1.4960	147542	870	0.9973	0.6317	0	nan	100	17.2083	295613	89.9437	0.9973
4999	379	295413	5163	1645	7.4222	86.0923	463	9	0	0.7520	-2.4433	146672	863	0.9974	0.8942	0	nan	119	15.4904	293899	94.0818	0.9974
4999	383	293768	5095	1637	-6.7337	102.9634	463	6	0	-2.1619	-2.4178	145809	859	0.9974	0.9058	0	nan	96	15.6159	292228	111.0052	0.9974
4999	389	292131	5025	1592	1.9563	90.0411	463	8	2	-0.0360	-0.3805	144950	833	0.9974	0.1675	0	nan	98	16.7143	290542	98.2108	0.9974
4999	397	290539	4921	1539	-0.8237	75.3275	461	3	1	-4.8741	-1.3224	144117	828	0.9975	0.6288	0	nan	105	16.1053	288884	83.6650	0.9975
4999	401	289000	4873	1516	0.2718	74.6035	460	8	2	0.2045	-0.2943	143289	809	0.9975	0.1475	0	nan	108	15.1711	287316	83.0025	0.9975
4999	409	287484	4784	1489	6.5819	83.2103	458	8	0	0.3570	-2.2396	142480	796	0.9975	0.9044	0	nan	98	15.1941	285746	91.7090	0.9975
4999	419	285995	4662	1478	-1.3986	112.8687	458	6	1	-1.4606	-1.1862	141684	780	0.9976	0.6220	0	nan	97	16.1354	284197	121.4511	0.9976
4999	421	284517	4641	1456	-0.2447	104.3753	457	7	1	-0.4252	-1.1710	140904	776	0.9976	0.6000	0	nan	115	15.9600	282695	113.0309	0.9976
4999	431	283061	4531	1446	-2.5592	132.4919	456	9	2	1.7471	-0.1160	140128	771	0.9977	0.1721	0	nan	136	16.0869	281149	141.3643	0.9977
4999	433	281615	4514	1365	1.3811	64.2379	454	10	2	2.7806	-0.0970	139357	729	0.9977	0.1366	0	nan	84	14.5334	279684	73.1570	0.9977
4999	439	280250	4452	1392	1.0569	115.2346	452	7	3	-0.1207	0.9408	138628	723	0.9977	0.4064	0	nan	109	15.3639	278275	124.2323	0.9977
4999	443	278858	4413	1350	2.2460	91.0474	449	9	4	1.9436	1.9729	137905	703	0.9977	0.7919	0	nan	128	15.2205	276860	100.0677	0.9977
4999	449	277508	4355	1378	3.1871	141.8842	445	9	3	2.0379	1.0178	137202	736	0.9978	0.6317	0	nan	134	15.1034	275464	150.9889	0.9978
4999	457	276130	4280	1300	4.3676	91.5536	442	5	1	-1.8403	-0.9344	136466	695	0.9978	0.4320	0	nan	99	15.1372	274016	100.8053	0.9978
4999	461	274830	4237	1307	-1.5336	114.6790	441	8	2	1.2191	0.0868	135771	688	0.9978	0.1239	0	nan	113	14.5174	272683	123.9935	0.9978
4999	463	273523	4217	1304	-3.2246	122.4752	439	9	4	2.2484	2.1037	135083	682	0.9978	0.9264	0	nan	119	14.8013	271366	131.7927	0.9978
4999	467	272219	4187	1287	2.9229	121.1799	435	4	1	-2.6938	-0.8630	134401	656	0.9979	0.4571	0	nan	115	15.3435	270032	130.5460	0.9979
4999	479	270932	4081	1266	1.7432	134.7599	434	7	1	0.4739	-0.8121	133745	672	0.9979	0.4707	0	nan	123	15.3910	268645	144.3090	0.9979
4999	487	269666	4013	1211	0.7536	103.5421	433	6	1	-0.4189	-0.7782	133073	643	0.9979	0.4712	0	nan	106	15.2390	267305	113.2382	0.9979
4999	491	268455	3982	1231	2.4399	137.4969	432	6	1	-0.3666	-0.7597	132430	631	0.9980	0.4673	0	nan	126	14.1444	266070	147.2118	0.9980
4999	499	267224	3918	1212	2.2405	140.9619	431	9	5	2.7355	3.2725	131799	621	0.9980	0.9859	0	nan	121	15.4447	264769	150.8016	0.9980
4999	503	266012	3885	1190	0.3797	132.2982	426	5	2	-1.2147	0.3062	131178	625	0.9980	0.1116	0	nan	115	14.5043	263529	142.1710	0.9980
4999	509	264822	3847	1173	8.1709	132.4420	424	8	4	1.8585	2.3340	130553	614	0.9980	0.9567	0	nan	123	14.8580	262293	142.3792	0.9980
4999	521	263649	3757	1111	6.5893	98.9117	420	5	0	-1.0000	-1.6123	129939	582	0.9981	0.8423	0	nan	95	14.2779	261011	109.0384	0.9981
4999	523	262538	3739	1137	2.9312	133.0306	420	8	3	2.0229	1.3939	129357	590	0.9981	0.6935	0	nan	103	14.7925	259879	143.1989	0.9981
4999	541	261401	3616	1088	4.2366	121.6377	417	7	1	1.2218	-0.5416	128767	581	0.9981	0.4722	0	nan	108	14.3724	258585	132.0481	0.9981
4999	547	260313	3575	1096	2.8537	144.2157	416	5	2	-0.7148	0.4790	128186	575	0.9982	0.1410	0	nan	127	13.7905	257452	154.6764	0.9982
4999	557	259217	3505	1079	-3.0144	148.2388	414	7	0	1.3878	-1.4865	127611	565	0.9982	0.6942	0	nan	115	14.4151	256257	158.8671	0.9982
4999	563	258138	3468	1058	-2.6288	140.9911	414	6	3	0.4476	1.5293	127046	574	0.9982	0.8986	0	nan	122	14.4258	255124	151.6980	0.9982
4999	569	257080	3439	1034	4.9684	130.3796	411	7	0	1.5062	-1.4446	126472	543	0.9982	0.7254	0	nan	129	14.6879	253995	141.2232	0.9982
4999	571	256046	3422	1020	-0.0035	123.1664	411	7	0	1.5254	-1.4396	125929	530	0.9982	0.7789	0	nan	116	14.2244	252940	134.0455	0.9982
4999	577	255026	3393	1060	6.5806	176.0277	411	6	0	0.5823	-1.4246	125399	557	0.9983	0.7066	0	nan	143	13.9316	251853	187.0260	0.9983
4999	587	253966	3327	1003	-1.7291	137.6985	411	5	1	-0.3254	-0.4003	124842	535	0.9983	0.1809	0	nan	136	13.9398	250711	148.7888	0.9983
4999	593	252963	3305	948	9.9511	94.8364	410	5	1	-0.2715	-0.3828	124307	497	0.9983	0.1909	0	nan	92	13.4482	249656	105.9899	0.9983
4999	599	252015	3260	958	-2.0434	116.5476	409	5	3	-0.2187	1.6344	123810	499	0.9983	0.9080	0	nan	104	14.4103	248648	127.7896	0.9983
4999	601	251057	3253	956	1.8120	120.5358	406	5	0	-0.2013	-1.3511	123311	511	0.9983	0.7633	0	nan	98	13.4101	247670	131.8070	0.9983
4999	607	250101	3220	960	0.9489	135.9440	406	6	2	0.8501	0.6623	122800	494	0.9983	0.4686	0	nan	136	14.4113	246662	147.2751	0.9983
4999	613	249141	3180	951	-7.5432	138.1419	404	3	2	-2.0995	0.6819	122306	501	0.9984	0.5327	0	nan	129	14.0065	245650	149.5318	0.9984
4999	617	248190	3169	955	2.1216	150.4943	402	4	2	-1.0665	0.6969	121805	500	0.9984	0.4724	0	nan	125	13.6303	244666	161.9173	0.9984
4999	619	247235	3158	938	1.3538	139.1793	400	5	1	-0.0501	-0.2924	121305	503	0.9984	0.1958	0	nan	123	13.5574	243691	150.6300	0.9984
4999	631	246297	3091	908	-5.6149	127.3439	399	6	1	1.0460	-0.2647	120802	463	0.9984	0.1794	0	nan	109	13.6265	242634	138.9540	0.9984
4999	641	245389	3050	896	1.6942	130.3557	398	6	3	1.1232	1.7582	120339	481	0.9984	0.9234	0	nan	102	13.1517	241624	142.1030	0.9984
4999	643	244493	3042	903	3.1757	142.5241	395	5	2	0.1384	0.7714	119858	476	0.9984	0.5062	0	nan	136	13.2527	240709	154.2939	0.9984
4999	647	243590	3018	884	-2.0371	131.0170	393	6	2	1.1685	0.7852	119382	471	0.9985	0.5495	0	nan	110	13.2125	239766	142.8377	0.9985
4999	653	242706	2993	875	0.7121	131.6432	391	5	3	0.2129	1.8025	118911	459	0.9985	0.9371	0	nan	110	13.2611	238818	143.5513	0.9985
4999	659	241831	2963	875	-2.0440	141.0668	388	4	0	-0.7436	-1.1775	118452	470	0.9985	0.7432	0	nan	119	13.8902	237870	153.0880	0.9985
4999	661	240956	2956	894	-0.0726	164.9349	388	4	2	-0.7292	0.8260	117982	459	0.9985	0.5576	0	nan	137	13.5079	236973	176.9864	0.9985
4999	673	240062	2901	869	-2.3640	155.5914	386	4	0	-0.6449	-1.1471	117523	461	0.9985	0.7381	0	nan	124	13.2059	235971	167.7489	0.9985
4999	677	239193	2898	864	11.7903	157.3737	386	5	1	0.3826	-0.1403	117062	453	0.9985	0.1746	0	nan	136	13.4043	235060	169.5835	0.9985
4999	683	238329	2855	825	-5.8551	127.1113	385	3	1	-1.5769	-0.1274	116609	408	0.9985	0.2463	0	nan	127	12.8473	234137	139.3865	0.9985
4999	691	237504	2834	840	6.2663	152.5789	384	5	1	0.4761	-0.1114	116201	426	0.9986	0.1971	0	nan	114	12.9753	233232	164.9436	0.9986
4999	701	236664	2788	846	0.6049	170.7817	383	4	0	-0.4593	-1.0927	115775	436	0.9986	0.7429	0	nan	123	12.6622	232287	183.2696	0.9986
4999	709	235818	2761	790	5.0564	124.7870	383	3	1	-1.4090	-0.0804	115339	412	0.9986	0.2331	0	nan	109	13.2046	231362	137.3568	0.9986
4999	719	235028	2718	788	0.3866	134.2364	382	4	1	-0.3477	-0.0626	114927	400	0.9986	0.2173	0	nan	109	12.8501	230471	146.9124	0.9986
4999	727	234240	2690	787	2.2916	142.5983	381	6	1	1.7001	-0.0481	114527	398	0.9986	0.2355	0	nan	116	12.1424	229578	155.4237	0.9986
4999	733	233453	2661	776	-4.7080	139.0205	380	5	2	0.7353	0.9632	114129	403	0.9986	0.4699	0	nan	112	12.9331	228728	151.9127	0.9986
4999	739	232677	2643	785	-1.0650	155.2923	378	4	0	-0.2300	-1.0230	113726	404	0.9986	0.7656	0	nan	125	12.1153	227881	168.2720	0.9986
4999	743	231892	2633	763	3.1696	138.7954	378	5	1	0.7927	-0.0175	113322	385	0.9987	0.1873	0	nan	129	13.3170	227054	151.8183	0.9987
4999	751	231129	2603	751	1.1838	135.4767	377	4	0	-0.1625	-1.0040	112937	397	0.9987	0.7600	0	nan	105	11.9550	226208	148.5819	0.9987
4999	757	230378	2577	778	-4.1942	169.3395	377	3	1	-1.1295	0.0040	112540	399	0.9987	0.1997	0	nan	134	12.7533	225384	182.5337	0.9987
4999	761	229600	2570	742	2.3732	138.5834	376	5	1	0.8922	0.0118	112141	392	0.9987	0.1908	0	nan	119	12.4267	224558	151.8344	0.9987
4999	769	228858	2538	720	-2.9155	124.7906	375	2	1	-2.0650	0.0247	111749	364	0.9987	0.1706	0	nan	107	12.4325	223718	138.1586	0.9987
4999	773	228138	2528	723	0.2329	132.7335	374	3	1	-1.0440	0.0323	111385	388	0.9987	0.2047	0	nan	109	11.9612	222948	146.1617	0.9987
4999	787	227415	2491	713	8.1995	135.0712	373	1	0	-2.9720	-0.9479	110997	346	0.9987	0.6005	0	nan	105	12.0529	222065	148.6671	0.9987
4999	797	226702	2456	728	4.3513	159.1117	373	6	2	2.0778	1.0640	110651	370	0.9987	0.8555	0	nan	130	12.6666	221234	172.8331	0.9987
4999	809	225974	2411	694	-4.2831	135.3498	371	4	1	0.1360	0.0828	110281	344	0.9988	0.1918	0	nan	112	12.1151	220356	149.2386	0.9988
4999	811	225280	2407	687	-2.3268	131.4390	370	6	3	2.1455	2.0875	109937	337	0.9988	0.9642	0	nan	102	11.9285	219643	145.3403	0.9988
4999	821	224593	2373	688	-6.9805	140.8794	367	4	2	0.1924	1.1060	109600	356	0.9988	0.8585	0	nan	113	12.2632	218832	154.9135	0.9988
4999	823	223905	2373	667	-1.1968	122.8809	365	4	1	0.2017	0.1130	109244	345	0.9988	0.2117	0	nan	102	11.9727	218120	136.9392	0.9988
4999	827	223238	2366	653	3.2866	113.1258	364	4	1	0.2201	0.1197	108899	340	0.9988	0.1901	0	nan	95	11.4805	217404	127.2346	0.9988
4999	829	222585	2359	661	1.9867	124.0036	363	2	1	-1.7708	0.1242	108559	318	0.9988	0.2150	0	nan	96	12.2717	216727	138.1363	0.9988
4999	839	221924	2329	680	0.0799	150.9797	362	5	2	1.2741	1.1371	108241	344	0.9988	0.8783	0	nan	114	11.4702	215958	165.2014	0.9988
4999	853	221244	2292	653	1.3036	134.2567	360	3	1	-0.6647	0.1559	107897	320	0.9988	0.1890	0	nan	102	11.5883	215113	148.6319	0.9988
4999	857	220591	2282	638	1.9953	123.2019	359	3	1	-0.6476	0.1622	107577	329	0.9988	0.2009	0	nan	117	11.9956	214417	137.6103	0.9988
4999	859	219953	2278	634	3.3038	121.8859	358	5	1	1.3609	0.1665	107248	308	0.9988	0.2098	0	nan	106	11.4655	213752	136.3236	0.9988
4999	863	219319	2262	671	-2.1530	162.7289	357	4	0	0.3778	-0.8273	106940	346	0.9988	0.5882	0	nan	126	11.7466	213068	177.2155	0.9988
4999	877	218648	2222	649	-6.0091	150.3729	357	1	0	-2.5644	-0.8141	106594	339	0.9989	0.6130	0	nan	111	12.0252	212240	164.9863	0.9989
4999	881	217999	2213	607	-4.8933	112.1101	357	3	1	-0.5482	0.1896	106255	315	0.9989	0.1864	0	nan	97	11.0808	211534	126.7866	0.9989
4999	883	217392	2215	638	2.1302	145.6059	356	3	1	-0.5402	0.1937	105940	316	0.9989	0.1973	0	nan	121	11.3886	210902	160.3058	0.9989
4999	887	216754	2196	642	-6.8906	153.2649	355	4	0	0.4758	-0.8005	105624	317	0.9989	0.5824	0	nan	124	12.1114	210208	168.0248	0.9989
4999	907	216112	2153	616	-1.3153	139.4576	355	5	1	1.5535	0.2172	105307	323	0.9989	0.2086	0	nan	108	11.5522	209321	154.4322	0.9989
4999	911	215496	2148	592	3.1438	118.9023	354	3	0	-0.4314	-0.7772	104984	307	0.9989	0.6044	0	nan	103	10.9396	208646	133.9407	0.9989
4999	919	214904	2126	590	-0.1850	122.3090	354	2	0	-1.4015	-0.7704	104677	293	0.9989	0.5959	0	nan	93	10.9425	207946	137.4516	0.9989
4999	929	214314	2107	596	3.7018	134.6136	354	3	1	-0.3649	0.2379	104384	320	0.9989	0.2037	0	nan	113	11.4106	207237	149.8493	0.9989
4999	937	213718	2089	593	3.6596	136.8250	353	3	0	-0.3362	-0.7535	104064	301	0.9989	0.6496	0	nan	105	10.5740	206529	152.1697	0.9989
4999	941	213125	2081	589	4.5239	136.0244	353	2	1	-1.3220	0.2497	103763	300	0.9989	0.1968	0	nan	107	11.5860	205883	151.4166	0.9989
4999	947	212536	2066	582	2.6800	133.1383	352	6	2	2.6990	1.2566	103463	291	0.9989	0.9017	0	nan	120	11.2548	205208	148.6146	0.9989
4999	953	211954	2053	573	2.6705	128.1857	350	3	0	-0.2802	-0.7345	103172	297	0.9989	0.6292	0	nan	95	10.9269	204558	143.7072	0.9989
4999	967	211381	2017	537	-3.6453	99.8108	350	5	0	1.7673	-0.7239	102875	271	0.9990	0.6108	0	nan	95	10.8777	203784	115.5233	0.9990
4999	971	210844	2019	561	6.6787	126.7178	350	5	2	1.7806	1.2791	102604	286	0.9990	0.9031	0	nan	98	11.1071	203199	142.4645	0.9990
4999	977	210283	2000	549	0.0368	118.5333	348	3	1	-0.1996	0.2876	102318	287	0.9990	0.1855	0	nan	95	10.9298	202557	134.3490	0.9990
4999	983	209734	1989	567	1.2442	140.2777	347	5	2	1.8199	1.2940	102031	278	0.9990	0.9084	0	nan	115	11.1765	201918	156.1801	0.9990
4999	991	209167	1972	553	0.2906	130.8668	345	5	1	1.8456	0.3037	101753	281	0.9990	0.1697	0	nan	112	11.1080	201242	146.8607	0.9990
4999	997	208614	1960	520	0.1565	101.5165	344	3	1	-0.1354	0.3099	101472	255	0.9990	0.1857	0	nan	95	10.7488	200618	117.5567	0.9990
4999	1009	208094	1937	547	0.4648	134.5243	343	3	0	-0.0981	-0.6799	101217	279	0.9990	0.6161	0	nan	109	10.8930	199907	150.7522	0.9990
4999	1013	207547	1938	543	9.1115	133.2330	343	5	2	1.9141	1.3228	100938	263	0.9990	0.9200	0	nan	95	10.4888	199306	149.5035	0.9990
4999	1019	207004	1921	551	3.4691	144.7115	341	3	2	-0.0677	1.3307	100675	283	0.9990	0.9224	0	nan	114	11.0644	198674	161.0608	0.9990
4999	1021	206453	1910	535	-3.7747	130.5867	339	2	1	-1.0617	0.3359	100392	275	0.9990	0.1892	0	nan	109	10.7367	198093	146.9628	0.9990
4999	1031	205918	1895	527	-0.2124	127.5470	338	1	1	-2.0320	0.3443	100117	260	0.9990	0.2058	0	nan	97	11.0416	197421	144.0301	0.9990
4999	1033	205391	1887	536	-4.5431	138.3408	337	1	1	-2.0261	0.3475	99857	273	0.9990	0.2045	0	nan	108	10.8081	196867	154.8441	0.9990
4999	1039	204855	1883	506	2.3802	111.6689	336	2	0	-1.0087	-0.6468	99584	250	0.9990	0.6060	0	nan	92	10.8329	196239	128.2541	0.9990
