Q	g	N_cur	raw	fresh	D_raw	D_fresh	N_cur_sec	raw_sec	fresh_sec	D_raw_sec	D_fresh_sec	N_cur_left	fresh_left	pct	pct_sec	fits	delta_lower	hist_range	hist_std	N_live	D_live	pct_live
2999	109	162999	6458	2925	8.8073	-65.8073	219	13	6	4.3394	1.9817	81646	1444	0.9907	0.6667	0	nan	76	15.3743	162848	-63.0367	0.9907
2999	113	160074	6220	2751	-0.9027	-82.1681	213	10	5	1.6460	1.2301	80202	1365	0.9911	0.4643	0	nan	89	14.7347	159912	-79.3009	0.9911
2999	127	157323	5544	2397	8.8661	-80.5276	208	8	4	0.5669	0.7244	78837	1212	0.9921	0.4048	0	nan	88	15.7302	157119	-77.3150	0.9921
2999	131	154926	5372	2275	5.8779	-90.2824	204	7	5	-0.2061	1.8855	77625	1117	0.9923	0.8000	0	nan	91	15.3956	154710	-86.9847	0.9923
2999	137	152651	5132	2143	0.8905	-85.4818	199	7	4	0.1095	1.0949	76508	1087	0.9926	0.7500	0	nan	90	14.3956	152408	-81.9343	0.9926
2999	139	150508	5065	2064	7.7194	-101.5827	195	9	4	2.2086	1.1942	75421	1019	0.9928	0.6884	0	nan	111	17.6617	150259	-98.0000	0.9928
2999	149	148444	4718	1897	0.1342	-95.5369	191	7	2	0.6644	-0.5638	74402	962	0.9932	0.3311	0	nan	87	15.5381	148150	-91.5906	0.9932
2999	151	146547	4659	1862	3.6225	-79.0199	189	7	3	0.7483	0.4967	73440	944	0.9933	0.1600	0	nan	91	13.9976	146243	-74.9934	0.9933
2999	157	144685	4475	1747	-2.4650	-96.1210	186	7	2	0.9873	-0.3694	72496	901	0.9936	0.0962	0	nan	84	15.1503	144361	-91.9936	0.9936
2999	163	142938	4316	1663	3.3497	-90.8405	184	8	1	2.2086	-1.2577	71595	870	0.9938	0.6543	0	nan	96	15.6648	142597	-86.6564	0.9938
2999	167	141275	4204	1640	-5.3533	-51.9162	183	6	3	0.3473	0.8084	70725	851	0.9940	0.4639	0	nan	64	13.3337	140913	-47.5808	0.9940
2999	173	139635	4062	1528	-1.3642	-86.2775	180	5	0	-0.4566	-2.0809	69874	790	0.9942	0.9302	0	nan	94	13.9244	139250	-81.8266	0.9942
2999	179	138107	3920	1486	-7.1620	-57.0950	180	4	2	-1.2737	-0.0112	69084	774	0.9944	0.1124	0	nan	79	14.4083	137697	-52.5140	0.9831
2999	181	136621	3885	1436	1.2320	-73.6243	178	4	2	-1.2155	0.0331	68310	747	0.9944	0.1444	0	nan	88	14.0990	136198	-68.9503	0.9944
2999	191	135185	3678	1358	-2.4293	-57.5497	176	3	3	-1.9424	1.1571	67563	704	0.9842	0.7000	0	nan	78	14.9672	134713	-52.6073	0.9842
2999	193	133827	3646	1346	3.7098	-40.8083	173	4	2	-0.8912	0.2073	66859	692	0.9948	0.1406	0	nan	79	12.8310	133348	-35.8446	0.9740
2999	197	132481	3574	1316	5.6650	-28.9848	171	4	3	-0.7919	1.2640	66167	688	0.8929	0.7602	0	nan	75	14.1269	131982	-23.9188	0.8316
2999	199	131165	3538	1292	5.5276	-26.2412	168	4	0	-0.7437	-1.6884	65479	697	0.8333	0.8687	0	nan	87	14.1849	130658	-21.1457	0.7475
2999	211	129873	3344	1213	12.4265	-18.0237	168	9	2	4.5261	0.4076	64782	662	0.7476	0.1714	0	nan	69	12.8271	129314	-12.7251	0.6333
2999	223	128660	3151	1188	-1.2960	34.0987	166	7	2	2.7668	0.5112	64120	636	0.9459	0.4550	0	nan	64	13.1934	128042	39.6413	0.9685
2999	227	127472	3097	1124	0.2511	0.8987	164	3	0	-1.1586	-1.4449	63484	598	0.0442	0.7611	0	nan	63	11.9607	126831	6.5463	0.3805
2999	229	126348	3068	1115	-1.7031	11.5240	164	4	2	-0.1223	0.5677	62886	588	0.5088	0.5263	0	nan	86	13.1992	125698	17.2009	0.6711
2999	233	125233	3027	1110	9.9957	35.0386	162	4	3	-0.0515	1.6094	62298	578	0.9698	0.9052	0	nan	64	12.6359	124567	40.7554	0.9871
2999	239	124123	2941	1040	-0.2636	1.3138	159	5	2	1.0502	0.6695	61720	565	0.0546	0.5504	0	nan	73	12.9889	123425	7.1548	0.3277
2999	241	123083	2914	1059	-2.8548	37.5643	157	5	2	1.0830	0.6971	61155	568	0.9833	0.5167	0	nan	82	12.6915	122376	43.4315	0.9958
2999	251	122024	2806	1034	5.3546	61.6972	155	5	1	1.2390	-0.2351	60587	527	0.9960	0.1600	0	nan	72	12.5654	121271	67.6972	0.9960
2999	257	120990	2744	990	8.7393	48.4436	154	5	1	1.3268	-0.1984	60060	538	0.9883	0.1992	0	nan	63	12.4760	120204	54.5603	0.9961
2999	263	120000	2668	929	-4.8593	16.4525	153	2	0	-1.5894	-1.1635	59522	490	0.6908	0.7824	0	nan	71	12.4342	119187	22.6350	0.8092
2999	269	119071	2610	946	-3.2416	60.7138	153	3	1	-0.5093	-0.1375	59032	500	0.9963	0.2015	0	nan	69	11.3498	118215	67.0781	0.9963
2999	271	118125	2595	924	1.0443	52.2288	152	6	1	2.5166	-0.1218	58532	483	0.9963	0.1926	0	nan	75	11.6060	117262	58.5978	0.9963
2999	277	117201	2539	905	1.2310	58.7834	151	4	2	0.5921	0.9097	58049	482	0.9964	0.5000	0	nan	69	11.8198	116308	65.2310	0.9964
2999	281	116296	2497	854	-4.6441	26.2705	149	4	1	0.6406	-0.0605	57567	466	0.9321	0.2000	0	nan	71	12.0805	115383	32.7687	0.9821
2999	283	115442	2480	870	-3.9647	54.1555	148	4	1	0.6643	-0.0459	57101	462	0.9965	0.1986	0	nan	75	12.1347	114517	60.6926	0.9965
2999	293	114572	2397	842	-2.1877	59.9386	147	4	2	0.7782	0.9966	56639	446	0.9966	0.4795	0	nan	76	11.3539	113579	66.7167	0.9966
2999	307	113730	2287	796	-2.7785	55.0879	145	5	2	1.9251	1.0554	56193	408	0.9967	0.8399	0	nan	68	11.5384	112649	62.1303	0.9967
2999	311	112934	2257	792	-3.3280	65.7363	143	3	0	-0.0354	-0.9196	55785	414	0.9968	0.5548	0	nan	72	11.6668	111831	72.8296	0.9968
2999	313	112142	2246	776	0.1150	59.4377	143	2	1	-1.0160	0.0863	55371	402	0.9968	0.2083	0	nan	78	11.5240	111021	66.6006	0.9968
2999	317	111366	2211	764	-6.5457	61.3754	142	5	2	2.0221	1.1041	54969	399	0.9968	0.8639	0	nan	65	10.9694	110221	68.5994	0.9968
2999	331	110602	2125	744	1.2477	75.7100	140	4	1	1.1480	0.1541	54570	397	0.9970	0.1788	0	nan	73	11.3706	109369	83.1601	0.9970
2999	337	109858	2094	711	8.0593	59.0237	139	3	2	0.1988	1.1751	54173	350	0.9970	0.8929	0	nan	66	11.1406	108584	66.5846	0.9970
2999	347	109147	2031	691	5.1729	61.9107	137	3	1	0.2795	0.2104	53823	356	0.9971	0.1821	0	nan	67	11.7093	107803	69.6571	0.9971
2999	349	108456	2014	694	-0.2178	72.4756	136	3	1	0.2951	0.2206	53467	359	0.9971	0.1810	0	nan	81	11.0172	107098	80.2579	0.9971
2999	353	107762	1994	682	2.6062	71.4504	135	1	0	-1.6742	-0.7649	53108	348	0.9972	0.6080	0	nan	80	11.3365	106375	79.3088	0.9972
2999	359	107080	1961	664	2.8886	67.4540	135	1	0	-1.6295	-0.7521	52760	341	0.9972	0.6089	0	nan	76	10.4965	105658	75.3760	0.9972
2999	367	106416	1913	670	-2.4278	90.0763	135	2	1	-0.5722	0.2643	52419	362	0.9973	0.2022	0	nan	86	11.0265	104938	98.1308	0.9973
2999	373	105746	1887	658	2.3834	90.9973	134	4	1	1.4692	0.2815	52057	331	0.9973	0.2016	0	nan	88	11.3779	104227	99.1421	0.9973
2999	379	105088	1860	650	5.2190	95.4459	133	3	0	0.5092	-0.7018	51726	346	0.9974	0.6164	0	nan	84	10.7811	103530	103.6675	0.9974
2999	383	104438	1834	634	-1.4099	88.6319	133	2	0	-0.4648	-0.6945	51380	323	0.9974	0.6178	0	nan	87	10.5096	102854	96.9034	0.9974
2999	389	103804	1811	629	3.8997	95.3033	133	4	1	1.5733	0.3162	51057	323	0.9974	0.2010	0	nan	80	10.9345	102171	103.6992	0.9974
2999	397	103175	1777	610	6.3149	90.2267	132	2	0	-0.3778	-0.6650	50734	318	0.9975	0.6187	0	nan	80	11.4825	101476	98.7859	0.9975
2999	401	102565	1757	611	3.9776	99.4539	132	2	1	-0.3541	0.3416	50416	309	0.9975	0.1825	0	nan	90	11.2088	100837	108.0723	0.9975
2999	409	101954	1730	588	11.2665	89.4474	131	1	1	-1.3081	0.3594	50107	304	0.9975	0.1642	0	nan	73	10.7580	100172	98.1614	0.9975
2999	419	101366	1673	569	-4.7136	85.1527	130	2	0	-0.2530	-0.6205	49803	293	0.9976	0.6435	0	nan	75	10.6502	99524	93.9451	0.9976
2999	421	100797	1664	574	-5.7435	95.1544	130	4	0	1.7577	-0.6176	49510	291	0.9976	0.5881	0	nan	84	10.6531	98931	104.0190	0.9976
2999	431	100223	1633	547	1.9977	81.9281	130	2	0	-0.1903	-0.6032	49219	285	0.9977	0.6395	0	nan	78	10.7720	98267	91.0046	0.9977
2999	433	99676	1624	540	0.5312	79.6028	130	2	1	-0.1801	0.3995	48934	289	0.9977	0.1852	0	nan	74	10.1548	97701	88.7252	0.9977
2999	439	99136	1598	532	-3.2802	80.3554	129	2	0	-0.1503	-0.5877	48645	273	0.9977	0.6142	0	nan	72	10.6101	97117	89.5535	0.9977
2999	443	98604	1591	523	4.1783	77.8352	129	3	1	0.8691	0.4176	48372	280	0.9977	0.2014	0	nan	83	10.1727	96562	87.0542	0.9977
2999	449	98081	1570	532	4.3831	95.1136	128	2	0	-0.1024	-0.5702	48092	283	0.9978	0.6451	0	nan	88	10.3253	95993	104.4143	0.9978
2999	457	97549	1538	511	-0.2101	84.0897	128	2	0	-0.0656	-0.5602	47809	271	0.9978	0.6075	0	nan	75	9.7979	95391	93.5339	0.9978
2999	461	97038	1524	503	-0.8633	82.0108	128	4	0	1.9523	-0.5553	47538	254	0.9978	0.6152	0	nan	71	10.0891	94847	91.5163	0.9978
2999	463	96535	1511	502	-7.2765	85.0022	128	3	2	0.9611	1.4471	47284	256	0.9978	0.9416	0	nan	74	10.0937	94334	94.5097	0.9978
2999	467	96033	1505	473	-0.2719	61.7238	126	2	0	-0.0214	-0.5396	47028	237	0.9979	0.5966	0	nan	73	9.7178	93802	71.2784	0.9979
2999	479	95560	1468	490	0.4384	91.0021	126	2	0	0.0292	-0.5261	46791	243	0.9979	0.6360	0	nan	78	10.4368	93229	100.7349	0.9979
2999	487	95070	1441	470	-2.4538	79.5688	126	0	0	-1.9384	-0.5175	46548	246	0.9979	0.6029	0	nan	72	9.8580	92665	89.4456	0.9979
2999	491	94600	1430	478	-1.6945	92.6640	126	3	2	1.0774	1.4868	46302	246	0.9980	0.9490	0	nan	86	9.2418	92171	102.5580	0.9980
2999	499	94122	1409	459	0.2585	81.7575	124	0	0	-1.8918	-0.4970	46056	229	0.9980	0.3012	0	nan	72	9.3613	91623	91.7735	0.9980
2999	503	93663	1401	472	3.4612	99.5825	124	2	0	0.1233	-0.4930	45827	246	0.9980	0.2988	0	nan	82	9.6152	91136	109.6302	0.9980
2999	509	93191	1384	459	2.9352	92.8271	124	2	0	0.1454	-0.4872	45581	253	0.9980	0.2953	0	nan	74	9.3523	90618	102.9371	0.9980
2999	521	92732	1354	426	4.7447	70.0230	124	1	0	-0.8119	-0.4760	45328	214	0.9981	0.2923	0	nan	63	9.1691	90050	80.3186	0.9981
2999	523	92306	1349	436	4.9044	83.0134	124	2	1	0.1950	0.5258	45114	219	0.9981	0.7663	0	nan	72	9.5985	89603	93.3499	0.9981
2999	541	91870	1310	418	10.6248	78.3697	123	1	0	-0.7449	-0.4547	44895	210	0.9981	0.3000	0	nan	65	9.0877	89010	88.9427	0.9981
2999	547	91452	1285	411	-0.1225	76.6234	123	3	1	1.2742	0.5503	44685	213	0.9982	0.7766	0	nan	74	8.8476	88547	87.2450	0.9982
2999	557	91041	1269	424	6.9497	97.1023	122	2	0	0.3052	-0.4381	44472	233	0.9982	0.3094	0	nan	87	9.8056	88037	107.8887	0.9982
2999	563	90617	1252	419	3.3996	97.0924	122	0	0	-1.6767	-0.4334	44239	209	0.9982	0.3149	0	nan	87	9.0061	87559	107.9556	0.9982
2999	569	90198	1247	406	11.5659	88.9596	122	3	1	1.3409	0.5712	44030	197	0.9982	0.7852	0	nan	68	9.3999	87069	99.9578	0.9982
2999	571	89792	1234	398	2.8932	83.4921	121	1	1	-0.6532	0.5762	43833	195	0.9982	0.7877	0	nan	75	9.1740	86642	94.5254	0.9982
2999	577	89394	1227	402	8.6950	92.1421	120	1	1	-0.6360	0.5841	43638	200	0.9983	0.7951	0	nan	84	9.2253	86177	103.2929	0.9983
2999	587	88992	1203	408	5.4497	104.7905	119	1	1	-0.6082	0.5945	43438	205	0.9983	0.8055	0	nan	81	8.8883	85693	116.0307	0.9983
2999	593	88584	1188	359	2.5666	60.2344	118	1	1	-0.5919	0.6020	43233	178	0.9983	0.8041	0	nan	56	8.6485	85233	71.5363	0.9983
2999	599	88225	1169	361	-4.5593	66.4257	117	1	1	-0.5760	0.6093	43055	188	0.9983	0.8060	0	nan	73	9.0737	84814	77.8147	0.9983
2999	601	87864	1176	377	6.3461	84.6073	116	2	1	0.4293	0.6140	42867	187	0.9983	0.8083	0	nan	68	8.8397	84433	96.0250	0.9983
2999	607	87487	1158	353	-0.0923	64.7397	115	1	0	-0.5552	-0.3789	42680	177	0.9983	0.3317	0	nan	67	8.9395	84004	76.2158	0.9983
2999	613	87134	1149	358	2.2431	73.7129	115	0	0	-1.5400	-0.3752	42503	194	0.9984	0.3399	0	nan	64	8.5150	83599	85.2463	0.9984
2999	617	86776	1141	364	1.6775	82.7164	115	2	0	0.4700	-0.3728	42309	178	0.9984	0.3312	0	nan	63	8.9481	83208	94.2820	0.9984
2999	619	86412	1137	366	1.3586	86.8013	115	1	1	-0.5250	0.6284	42131	183	0.9984	0.8155	0	nan	74	9.0731	82824	98.3942	0.9984
2999	631	86046	1111	342	-3.0444	69.2710	114	0	0	-1.4960	-0.3613	41948	165	0.9984	0.3444	0	nan	62	8.4793	82339	81.0206	0.9984
2999	641	85704	1086	335	-10.6646	67.5928	114	0	0	-1.4727	-0.3557	41783	171	0.9984	0.3422	0	nan	66	8.2738	81895	79.4774	0.9984
2999	643	85369	1094	349	0.7465	83.4666	114	1	1	-0.4681	0.6454	41612	180	0.9984	0.8255	0	nan	83	8.8749	81541	95.3733	0.9984
2999	647	85020	1089	353	2.5054	90.1870	113	3	0	1.5410	-0.3493	41432	165	0.9985	0.3467	0	nan	77	9.0776	81152	102.1437	0.9985
2999	653	84667	1079	326	2.4885	66.6830	113	1	1	-0.4456	0.6539	41267	168	0.9985	0.8282	0	nan	60	8.6539	80735	78.7259	0.9985
2999	659	84341	1070	342	3.2898	86.0334	112	0	0	-1.4325	-0.3399	41099	170	0.9985	0.3480	0	nan	72	8.5173	80336	98.1882	0.9985
2999	661	83999	1061	321	-2.4826	66.8427	112	1	0	-0.4281	-0.3389	40929	168	0.9985	0.3485	0	nan	60	8.1591	79972	79.0272	0.9985
2999	673	83678	1040	337	-4.5201	88.3284	112	2	1	0.5973	0.6672	40761	172	0.9985	0.8363	0	nan	73	8.0393	79543	100.6166	0.9985
2999	677	83341	1043	340	4.6514	93.7932	111	2	0	0.6056	-0.3279	40589	164	0.9985	0.3639	0	nan	75	8.3684	79164	106.1329	0.9985
2999	683	83001	1033	299	3.7731	55.9517	111	1	1	-0.3821	0.6750	40425	143	0.9985	0.8387	0	nan	57	7.7573	78765	68.3558	0.9985
2999	691	82702	1013	297	-4.3111	57.6310	110	2	0	0.6339	-0.3184	40282	153	0.9986	0.3609	0	nan	53	7.9338	78386	70.1230	0.9986
2999	701	82405	999	321	-3.7989	85.8930	110	3	1	1.6534	0.6862	40129	153	0.9986	0.8471	0	nan	72	7.7907	77984	98.5064	0.9986
2999	709	82084	996	298	4.5162	66.4513	109	2	1	0.6685	0.6925	39976	150	0.9986	0.8460	0	nan	61	8.1148	77584	79.1453	0.9986
2999	719	81786	975	288	-2.6940	60.5007	108	1	1	-0.3129	0.6996	39826	136	0.9986	0.8496	0	nan	58	8.0999	77185	73.2990	0.9986
2999	727	81498	971	294	4.0646	69.7964	107	3	1	1.7015	0.7056	39690	148	0.9986	0.8526	0	nan	69	7.6537	76792	82.7428	0.9986
2999	733	81204	969	291	9.9795	69.4338	106	1	0	-0.2879	-0.2892	39542	137	0.9986	0.3661	0	nan	58	8.3000	76435	82.4461	0.9986
2999	739	80913	953	291	1.7659	72.0203	106	0	0	-1.2774	-0.2869	39405	141	0.9986	0.3713	0	nan	72	8.0453	76073	85.1191	0.9986
2999	743	80622	945	280	-1.1131	62.9825	106	2	1	0.7295	0.7147	39264	138	0.9987	0.8571	0	nan	58	8.3138	75740	76.1238	0.9987
2999	751	80342	932	284	-4.0346	70.0399	105	3	1	1.7430	0.7204	39126	130	0.9987	0.8613	0	nan	59	7.5660	75377	83.2623	0.9987
2999	757	80058	927	290	-1.6156	78.4861	104	0	0	-1.2470	-0.2748	38996	136	0.9987	0.3717	0	nan	63	7.8885	75020	91.7966	0.9987
2999	761	79768	932	287	8.2654	77.3601	104	4	1	2.7595	0.7267	38860	145	0.9987	0.8632	0	nan	63	7.7404	74682	90.7267	0.9987
2999	769	79481	916	272	1.8752	65.2874	103	1	0	-0.2276	-0.2679	38715	132	0.9987	0.3776	0	nan	54	7.5620	74297	78.7698	0.9987
2999	773	79209	909	277	-0.3946	72.0608	103	0	0	-1.2212	-0.2665	38583	144	0.9987	0.3769	0	nan	63	7.5170	73975	85.6028	0.9987
2999	787	78932	892	248	-1.2173	47.4104	103	1	1	-0.1995	0.7382	38439	120	0.9987	0.8690	0	nan	44	7.3086	73538	61.1182	0.9987
2999	797	78684	883	264	0.9900	66.5496	102	1	1	-0.1844	0.7440	38319	136	0.9987	0.8756	0	nan	59	7.7990	73172	80.3814	0.9987
2999	809	78420	871	245	2.0729	51.1310	101	1	0	-0.1669	-0.2497	38183	113	0.9988	0.3837	0	nan	53	7.6878	72758	65.1286	0.9988
2999	811	78175	862	241	-4.7842	48.2133	101	0	0	-1.1640	-0.2491	38070	121	0.9988	0.3802	0	nan	52	7.5167	72494	62.2232	0.9988
2999	821	77934	859	255	2.7734	65.1486	101	1	0	-0.1498	-0.2460	37949	125	0.9988	0.3866	0	nan	61	7.3298	72129	79.2899	0.9988
2999	823	77679	856	244	1.8542	55.2296	101	0	0	-1.1470	-0.2454	37824	116	0.9988	0.3917	0	nan	52	7.4152	71850	69.3949	0.9988
2999	827	77435	847	246	-3.0145	58.7328	101	3	1	1.8585	0.7557	37708	126	0.9988	0.8777	0	nan	53	7.5102	71557	72.9480	0.9988
2999	829	77189	852	241	4.0362	54.7780	100	3	3	1.8613	2.7587	37582	106	0.9988	0.9976	0	nan	62	7.3269	71287	69.0169	0.9988
2999	839	76948	834	257	-3.8570	73.5721	97	3	0	1.8749	-0.2312	37476	129	0.9988	0.3926	0	nan	59	7.1957	70938	87.8987	0.9988
2999	853	76691	825	234	0.8945	54.1852	97	2	0	0.8933	-0.2274	37347	107	0.9988	0.3932	0	nan	52	7.2187	70516	68.6635	0.9988
2999	857	76457	824	239	3.7410	60.5706	97	1	1	-0.1015	0.7736	37240	116	0.9988	0.8879	0	nan	62	7.3159	70239	75.0817	0.9988
2999	859	76218	818	226	-0.3492	48.5425	96	1	1	-0.0990	0.7765	37124	111	0.9988	0.8881	0	nan	50	7.2238	69973	63.0827	0.9988
2999	863	75992	817	244	2.4438	67.8888	95	2	0	0.9061	-0.2202	37013	121	0.9988	0.3956	0	nan	55	7.1890	69697	82.4774	0.9988
2999	877	75748	808	241	6.4470	68.2566	95	0	0	-1.0764	-0.2166	36892	115	0.9989	0.3995	0	nan	57	7.5605	69296	82.9704	0.9989
2999	881	75507	804	224	6.0863	52.5880	95	0	0	-1.0715	-0.2157	36777	101	0.9989	0.3955	0	nan	55	7.1276	68998	67.3644	0.9989
2999	883	75283	797	229	0.8935	58.4836	95	2	1	0.9309	0.7848	36676	106	0.9989	0.8923	0	nan	61	7.1977	68749	73.2831	0.9989
2999	887	75054	790	230	-2.5163	60.7689	94	2	1	0.9357	0.7880	36570	112	0.9989	0.8950	0	nan	53	7.0293	68464	75.6280	0.9989
2999	907	74824	775	232	-0.0408	67.0077	93	2	1	0.9592	0.7949	36458	119	0.9989	0.8974	0	nan	60	6.9814	67989	82.0794	0.9989
2999	911	74592	772	224	0.3622	60.2415	92	1	0	-0.0362	-0.2020	36339	107	0.9989	0.4066	0	nan	61	6.9564	67698	75.3765	0.9989
2999	919	74368	765	213	0.0794	51.1545	92	2	1	0.9728	0.7998	36232	104	0.9989	0.9009	0	nan	51	7.1196	67366	66.3928	0.9989
2999	929	74155	760	228	3.3132	68.3552	91	0	0	-1.0161	-0.1959	36128	109	0.9989	0.4052	0	nan	63	7.0303	67034	83.6857	0.9989
2999	937	73927	749	218	-1.2263	60.2049	91	0	0	-1.0075	-0.1942	36019	99	0.9989	0.4103	0	nan	53	6.7145	66694	75.6435	0.9989
2999	941	73709	747	208	-0.0372	51.3390	91	0	0	-1.0032	-0.1934	35920	102	0.9989	0.4096	0	nan	54	7.0308	66423	66.8247	0.9989
2999	947	73501	741	206	-1.3041	50.7709	91	1	0	0.0032	-0.1922	35818	97	0.9989	0.4112	0	nan	49	7.0868	66129	66.3400	0.9989
2999	953	73295	735	214	-2.6306	60.1805	91	1	0	0.0094	-0.1910	35721	96	0.9989	0.4118	0	nan	55	6.8201	65855	75.7943	0.9989
2999	967	73081	725	192	-1.9514	40.8501	91	2	0	1.0238	-0.1882	35625	88	0.9990	0.4099	0	nan	46	6.9152	65440	56.6536	0.9990
2999	971	72889	722	201	-1.9567	50.8682	91	1	0	0.0278	-0.1874	35537	94	0.9990	0.4093	0	nan	49	6.9076	65200	66.7055	0.9990
2999	977	72688	724	217	4.4893	68.2016	91	1	0	0.0338	-0.1863	35443	97	0.9990	0.4139	0	nan	60	7.2317	64918	84.1075	0.9990
2999	983	72471	712	199	-3.1190	51.5514	91	1	0	0.0397	-0.1851	35346	89	0.9990	0.4104	0	nan	55	7.1130	64611	67.5432	0.9990
2999	991	72272	703	188	-6.3461	42.1433	91	1	0	0.0474	-0.1837	35257	90	0.9990	0.4131	0	nan	41	6.8847	64303	58.2260	0.9990
2999	997	72084	712	183	6.9228	38.3982	91	0	0	-0.9468	-0.1825	35167	83	0.9990	0.4187	0	nan	43	6.7290	64044	54.5266	0.9990
2999	1009	71901	695	196	-1.6918	53.4807	91	1	0	0.0644	-0.1804	35084	87	0.9990	0.4147	0	nan	52	6.5943	63670	69.7958	0.9990
2999	1013	71705	693	187	-0.9408	45.4304	91	1	1	0.0681	0.8203	34997	76	0.9990	0.9101	0	nan	43	6.5105	63420	61.7878	0.9990
2999	1019	71518	688	208	-1.8548	67.6310	90	1	1	0.0736	0.8234	34921	87	0.9990	0.9116	0	nan	57	6.7938	63144	84.0667	0.9990
2999	1021	71310	681	196	-7.5034	56.3134	89	1	0	0.0754	-0.1743	34834	96	0.9990	0.4176	0	nan	57	6.8348	62906	72.7757	0.9990
2999	1031	71114	682	175	0.1746	37.0485	89	0	0	-0.9156	-0.1726	34738	84	0.9990	0.4175	0	nan	45	6.7468	62573	53.6169	0.9990
2999	1033	70939	679	203	-1.5053	65.6544	89	3	0	2.0862	-0.1723	34654	95	0.9990	0.4205	0	nan	58	6.7081	62371	82.2430	0.9990
2999	1039	70736	679	172	2.4244	35.8383	89	0	0	-0.9086	-0.1713	34559	86	0.9990	0.4162	0	nan	48	6.6006	62076	52.5082	0.9990
2999	1049	70564	667	170	-3.1258	35.4643	89	1	0	0.1001	-0.1697	34473	80	0.9990	0.4227	0	nan	38	6.2533	61750	52.2688	0.9990
2999	1051	70394	667	197	-1.8506	63.0438	89	0	0	-0.8982	-0.1694	34393	90	0.9990	0.4190	0	nan	58	6.4730	61557	79.8601	0.9990
