Q	Qn	a	k_lo	k_hi	W	S	N_A	N_A_sec	twins	twins_sec	surv	surv_sec	ok	sum_fresh	R	R_sec	prod	maxDf	gDf	NcurDf	freshDf	maxDr	gDr	maxDfs	gDfs	NcurDfs	freshDfs	E_win	E_sec	top_max	room	pct_mean	pct_sec_mean	maxDl	gDl	NliveDl	pct_live_mean	E_live
2999	3001	19	501	1500999	1500499	1999	351481	472	53804	54	53804	54	1	297677	0.9246	0.6910	0.1656	104.7905	587	88992	408	-13.9672	61	-3.8710	31	401	22	0.1373	0.9185	36.8927	10.9715	0.8960	0.5328	116.0307	587	85693	0.9434	0.3202
3001	3011	19	501	1511019	1510519	10019	353824	2342	54102	298	54102	298	1	299722	0.9242	0.7691	0.1655	103.7121	587	89602	409	15.8841	233	-8.2388	67	1348	32	0.1375	0.5543	37.1004	10.9775	0.8950	0.5715	114.9523	587	86303	0.9505	0.3237
3011	3019	19	503	1519059	1518557	8039	355705	1881	54356	254	54356	254	1	301349	0.9242	0.8167	0.1653	103.0020	503	94815	480	15.7382	233	-7.3364	107	874	9	0.1374	0.5147	37.2760	10.9821	0.8944	0.5429	113.2726	587	86796	0.9483	0.3221
3019	3023	19	504	1523087	1522584	4027	356649	943	54480	124	54480	124	1	302169	0.9245	0.7958	0.1652	-104.2950	139	152712	2093	14.6352	233	5.4634	41	708	40	0.1374	0.6723	37.3624	10.9841	0.8943	0.5436	113.9841	503	92556	0.9515	0.3225
3023	3037	19	505	1537227	1536723	14139	359967	3317	54909	429	54909	429	1	305058	0.9238	0.7833	0.1651	106.3260	503	95991	488	16.1545	233	9.6216	37	2634	152	0.1379	0.4508	37.6613	10.9927	0.8930	0.5584	116.3738	503	93464	0.9480	0.3269
3037	3041	19	507	1541279	1540773	4051	360909	942	55023	114	55023	114	1	305886	0.9239	0.7334	0.1650	-105.3813	139	154525	2118	15.0687	233	5.3316	193	354	9	0.1381	0.7337	37.7415	10.9947	0.8926	0.5302	115.6559	587	88151	0.9479	0.3338
3041	3049	19	508	1549399	1548892	8119	362812	1903	55286	263	55286	263	1	307526	0.9241	0.8381	0.1649	106.7598	587	91936	420	15.8582	409	9.3256	43	1369	73	0.1380	0.4735	37.9232	10.9993	0.8931	0.5233	118.0000	587	88637	0.9450	0.3248
3049	3061	19	509	1561619	1561111	12219	365675	2863	55680	394	55680	394	1	309995	0.9240	0.8351	0.1648	-108.5899	139	156555	2144	16.1588	233	10.8525	61	1743	68	0.1377	0.4244	38.1995	11.0065	0.8932	0.5545	116.3254	587	89422	0.9471	0.3281
3061	3067	19	511	1567747	1567237	6127	367119	1443	55869	189	55869	189	1	311250	0.9241	0.7953	0.1647	-107.3094	139	157161	2154	17.7639	233	9.4110	73	788	31	0.1377	0.6133	37.3325	11.0097	0.8930	0.5491	115.0647	587	89792	0.9460	0.3259
3067	3079	19	512	1580039	1579528	12291	369992	2872	56246	377	56246	377	1	313746	0.9237	0.7976	0.1646	-109.5180	139	158357	2169	17.1560	109	10.2623	61	1761	68	0.1377	0.4680	37.5958	11.0169	0.8880	0.5626	117.5109	503	96196	0.9460	0.3224
3079	3083	19	514	1584147	1583634	4107	370957	964	56355	109	56355	109	1	314602	0.9237	0.6875	0.1645	108.1283	421	106486	614	14.8197	233	6.1739	23	964	90	0.1379	0.7978	36.8226	11.0188	0.8887	0.5339	116.9929	421	104620	0.9459	0.3399
3083	3089	19	515	1590319	1589805	6171	372401	1444	56532	177	56532	177	1	315869	0.9236	0.7457	0.1644	-110.2086	139	159378	2183	12.9541	109	6.7586	29	1323	98	0.1380	0.6354	36.9383	11.0221	0.8848	0.5440	117.0831	421	105022	0.9438	0.3284
3089	3109	19	516	1610979	1610464	20659	377237	4835	57198	666	57198	666	1	320039	0.9231	0.8386	0.1643	-112.2662	139	161467	2211	12.3203	409	-8.7761	67	2840	76	0.1378	0.3540	37.3760	11.0343	0.8901	0.5459	117.7416	449	103328	0.9476	0.3247
3109	3119	23	519	1621359	1620841	10379	346659	2230	57529	331	57529	331	1	289130	0.9230	0.8256	0.1798	-113.2446	139	162508	2225	-14.4885	1091	9.2069	29	2230	163	0.1376	0.4593	37.5187	11.0401	0.8866	0.5487	117.5390	449	104047	0.9480	0.3227
3119	3121	23	521	1623439	1622919	2079	347097	439	57596	68	57596	68	1	289501	0.9235	0.8621	0.1797	-111.2518	139	162717	2230	-16.1045	67	-3.5075	67	285	5	0.1374	0.7314	37.5624	11.0408	0.8871	0.5084	116.9287	449	104184	0.9496	0.3228
3121	3137	23	521	1640127	1639607	16687	350676	3578	58129	533	58129	533	1	292547	0.9232	0.8296	0.1796	-117.2518	139	164385	2248	-14.9403	67	12.3770	61	2398	91	0.1372	0.4014	37.9126	11.0504	0.8855	0.5747	118.4418	421	108525	0.9512	0.3235
3137	3163	23	524	1667427	1666904	27299	356496	5820	58922	793	58922	793	1	297574	0.9211	0.7593	0.1794	110.7553	421	112248	644	-14.5215	1091	14.9701	67	3753	127	0.1378	0.3922	37.4415	11.0662	0.8913	0.5651	119.6152	421	110383	0.9620	0.3295
3163	3167	23	528	1671647	1671120	4219	357406	910	59057	135	59057	135	1	298349	0.9214	0.8272	0.1793	110.3397	421	112546	645	-17.6897	29	6.4554	101	482	16	0.1377	0.6478	37.5308	11.0681	0.8933	0.5393	119.1995	421	110681	0.9638	0.3349
3167	3169	23	529	1673759	1673231	2111	357853	448	59127	71	59127	71	1	298726	0.9219	0.8843	0.1792	109.6746	421	112686	645	-14.5172	29	3.8795	83	254	10	0.1377	0.7253	37.7338	11.0687	0.8944	0.5112	118.5297	421	110822	0.9621	0.3312
3169	3181	23	529	1686459	1685931	12699	360569	2716	59514	387	59514	387	1	301055	0.9216	0.7956	0.1791	112.8307	449	110492	605	-16.8276	29	-8.5725	131	1282	11	0.1378	0.4638	38.1025	11.0757	0.8954	0.5521	122.3380	503	103030	0.9648	0.3279
3181	3187	23	531	1692827	1692297	6367	361929	1360	59723	209	59723	209	1	302206	0.9219	0.8586	0.1790	112.9866	449	110906	607	-15.6207	29	-7.4390	41	1116	47	0.1375	0.5232	37.7653	11.0788	0.8970	0.5282	122.2784	449	108820	0.9650	0.3323
3187	3191	23	532	1697079	1696548	4251	362838	908	59846	123	59846	123	1	302992	0.9221	0.7573	0.1789	113.3112	421	114236	656	15.0968	31	5.7419	31	841	60	0.1375	0.6864	37.5578	11.0807	0.8976	0.5203	122.1663	421	112372	0.9651	0.3302
3191	3203	23	533	1709867	1709335	12787	365582	2744	60243	397	60243	397	1	305339	0.9218	0.8093	0.1788	114.8597	449	112057	614	-15.5517	29	8.9367	79	1622	50	0.1373	0.4335	37.8697	11.0876	0.8975	0.5460	124.1514	449	109971	0.9618	0.3280
3203	3209	23	535	1716279	1715745	6411	366952	1370	60460	217	60460	217	1	306492	0.9222	0.8866	0.1787	115.9176	449	112493	617	-18.4795	73	6.8224	107	705	20	0.1372	0.5170	38.5225	11.0907	0.8982	0.5333	125.2094	449	110407	0.9608	0.3256
3209	3217	23	536	1724847	1724312	8567	368789	1837	60699	239	60699	239	1	308090	0.9218	0.7287	0.1785	119.4365	449	113050	623	-15.8082	73	8.7021	47	1370	67	0.1374	0.5831	39.1001	11.0951	0.8982	0.5539	128.7283	449	110964	0.9598	0.3260
3217	3221	23	537	1729139	1728603	4291	369703	914	60827	128	60827	128	1	308876	0.9221	0.7848	0.1784	121.1403	449	113341	626	-17.8493	73	4.9730	37	796	48	0.1375	0.7088	38.8938	11.0969	0.8994	0.5468	130.4321	449	111255	0.9600	0.3281
3221	3229	23	538	1737739	1737202	8599	371544	1840	61073	246	61073	246	1	310471	0.9218	0.7497	0.1783	121.5746	449	113917	629	-16.8657	67	10.9672	61	1221	51	0.1377	0.5786	38.4700	11.1013	0.8966	0.5645	130.8664	449	111831	0.9580	0.3321
3229	3251	23	539	1761499	1760961	23759	376629	5084	61792	719	61792	719	1	314837	0.9206	0.7936	0.1782	122.4699	449	115512	637	16.8777	139	-9.6207	29	5084	341	0.1379	0.3648	38.2731	11.1142	0.8955	0.5422	131.7617	449	113426	0.9582	0.3261
3251	3253	23	543	1763667	1763125	2167	377089	461	61853	62	61853	62	1	315236	0.9210	0.7551	0.1781	123.7884	449	115665	639	18.2590	139	4.8028	71	291	13	0.1381	0.8987	38.3109	11.1148	0.8970	0.5279	133.0757	449	113580	0.9575	0.3259
3253	3257	23	543	1768007	1767465	4339	378019	930	61978	125	61978	125	1	316041	0.9211	0.7551	0.1780	125.4833	449	115958	642	-16.2759	29	-4.9823	113	451	3	0.1381	0.7160	38.3890	11.1167	0.8976	0.5370	134.7706	449	113873	0.9592	0.3327
3257	3259	23	544	1770179	1769636	2171	378480	461	62052	75	62052	75	1	316428	0.9217	0.9146	0.1779	124.7706	449	116118	642	14.4128	109	5.2069	29	461	37	0.1379	0.7128	38.4348	11.1173	0.8974	0.5078	134.0535	449	114034	0.9588	0.3296
3259	3271	23	544	1783239	1782696	13059	381266	2786	62464	412	62464	412	1	318802	0.9216	0.8318	0.1778	125.9443	449	116977	647	17.1935	31	-7.0141	71	1740	42	0.1380	0.4162	38.6900	11.1240	0.9009	0.5282	135.2272	449	114893	0.9582	0.3237
3271	3299	23	546	1813899	1813354	30659	387819	6553	63392	928	63392	928	1	324427	0.9200	0.7971	0.1777	124.7416	449	119043	655	16.0550	109	12.5738	61	4344	155	0.1383	0.3517	38.7600	11.1404	0.8997	0.5791	134.0245	449	116959	0.9612	0.3245
3299	3301	23	551	1816099	1815549	2199	388287	468	63467	76	63467	76	1	324820	0.9206	0.9146	0.1776	125.0646	449	119195	656	17.2258	31	5.2658	79	266	12	0.1381	0.7345	38.3193	11.1410	0.8988	0.5207	134.3430	449	117112	0.9591	0.3369
3301	3307	23	551	1822707	1822157	6607	389704	1417	63661	194	63661	194	1	326043	0.9206	0.7715	0.1775	124.1269	449	119630	657	14.8065	31	-6.2477	109	722	7	0.1382	0.6308	38.5707	11.1441	0.8988	0.5543	133.4053	449	117547	0.9581	0.3276
3307	3313	23	552	1829327	1828776	6619	391121	1417	63843	182	63843	182	1	327278	0.9204	0.7242	0.1773	125.1759	449	120068	660	15.3871	31	-5.7978	89	792	12	0.1384	0.6637	38.5559	11.1471	0.8985	0.5597	134.4543	449	117985	0.9596	0.3352
3313	3319	23	553	1835959	1835407	6631	392537	1415	64024	181	64024	181	1	328513	0.9203	0.7217	0.1772	127.2472	449	120501	664	17.0323	31	7.0492	61	944	38	0.1387	0.6687	38.6686	11.1501	0.9004	0.5541	136.5256	449	118418	0.9604	0.3349
3319	3323	23	554	1840387	1839834	4427	393486	949	64141	117	64141	117	1	329345	0.9203	0.6960	0.1771	126.0490	449	120770	664	14.8631	409	7.1325	83	534	20	0.1389	0.7914	38.7411	11.1519	0.9027	0.5362	135.3274	449	118687	0.9611	0.3310
3323	3329	23	555	1847039	1846485	6651	394909	1422	64358	217	64358	217	1	330551	0.9206	0.8620	0.1770	124.0267	449	121224	664	16.3147	251	-10.0690	29	1422	88	0.1389	0.5165	38.8774	11.1549	0.9024	0.5316	133.3051	449	119141	0.9602	0.3294
3329	3331	23	556	1849259	1848704	2219	395380	472	64422	65	64422	65	1	330958	0.9210	0.7784	0.1769	123.3452	449	121377	664	15.6015	409	6.0189	53	344	19	0.1388	0.8734	38.9189	11.1555	0.9018	0.5309	132.6192	449	119295	0.9603	0.3310
3331	3343	23	556	1862607	1862052	13347	398246	2865	64843	421	64843	421	1	333403	0.9209	0.8311	0.1768	122.3140	449	122282	667	18.7251	251	-7.0449	89	1604	29	0.1388	0.4165	39.1827	11.1622	0.9040	0.5364	131.5880	449	120200	0.9601	0.3299
3343	3347	23	558	1867067	1866510	4459	399195	949	64976	133	64976	133	1	334219	0.9211	0.7931	0.1767	122.9599	449	122586	669	16.1633	251	5.8209	67	609	24	0.1389	0.6958	39.2676	11.1639	0.9042	0.5466	132.2339	449	120504	0.9612	0.3307
3347	3359	23	559	1880479	1879921	13411	402074	2878	65380	404	65380	404	1	336694	0.9208	0.7949	0.1766	121.9465	449	123487	672	15.8680	409	-8.1124	89	1607	28	0.1390	0.4604	39.5234	11.1705	0.9046	0.5441	131.2205	449	121405	0.9604	0.3306
3359	3361	23	561	1882719	1882159	2239	402544	470	65445	66	65445	66	1	337099	0.9212	0.7956	0.1765	122.3140	449	123629	673	16.5697	409	5.3832	107	247	10	0.1391	0.8293	39.5649	11.1711	0.9053	0.5157	131.5835	449	121548	0.9602	0.3578
3361	3371	23	561	1893939	1893379	11219	404947	2402	65758	313	65758	313	1	339189	0.9206	0.7388	0.1764	123.0134	449	124370	677	14.8191	409	8.2683	41	1983	105	0.1395	0.5456	39.7612	11.1765	0.9067	0.5715	132.2829	449	122289	0.9645	0.3346
3371	3373	23	563	1896187	1895625	2247	405418	472	65827	70	65827	70	1	339591	0.9211	0.8413	0.1763	123.3942	449	124509	678	16.5159	409	-4.2990	97	257	1	0.1396	0.7792	39.8040	11.1770	0.9065	0.5113	132.6592	449	122429	0.9601	0.3324
3373	3389	23	563	1914219	1913657	18031	409268	3849	66366	539	66366	539	1	342902	0.9204	0.7948	0.1762	-124.9262	149	189001	2412	15.9004	251	-6.8121	149	1774	17	0.1397	0.4126	39.7080	11.1859	0.9050	0.5465	132.3229	449	123627	0.9586	0.3292
3389	3391	23	566	1916479	1915914	2259	409757	490	66430	65	66430	65	1	343327	0.9207	0.7534	0.1761	-125.0134	149	189231	2415	17.0040	251	4.5532	47	363	20	0.1397	0.8567	39.7475	11.1865	0.9046	0.5197	132.6414	449	123780	0.9610	0.3437
3391	3407	23	566	1934607	1934042	18127	413627	3870	66984	554	66984	554	1	346643	0.9203	0.8135	0.1760	-122.7987	149	191003	2441	16.9447	199	-9.7108	83	2229	44	0.1397	0.4101	40.0808	11.1953	0.9101	0.5551	131.1849	449	125005	0.9631	0.3278
3407	3413	23	569	1941427	1940859	6819	415088	1460	67169	185	67169	185	1	347919	0.9201	0.7205	0.1759	120.8842	449	127542	689	17.5697	337	6.6047	43	1148	60	0.1400	0.6541	40.1920	11.1982	0.9102	0.5473	130.1448	449	125463	0.9624	0.3279
3413	3433	23	570	1964247	1963678	22819	419972	4884	67862	693	67862	693	1	352110	0.9193	0.8073	0.1758	-130.3289	149	193948	2473	18.6096	251	-13.9718	71	3052	72	0.1399	0.3743	39.7668	11.2093	0.9079	0.5563	134.4583	563	116412	0.9623	0.3294
3433	3449	23	573	1982599	1982027	18351	423897	3926	68380	518	68380	518	1	355517	0.9183	0.7511	0.1757	-132.4899	149	195748	2495	15.8065	31	-10.2881	59	2693	81	0.1402	0.4518	40.0709	11.2181	0.9073	0.5670	136.8820	449	128216	0.9644	0.3320
3449	3457	23	576	1991807	1991232	9207	425869	1971	68660	280	68660	280	1	357209	0.9183	0.8092	0.1756	-131.5302	149	196645	2508	16.8899	109	-7.6871	163	871	3	0.1404	0.5267	39.8144	11.2221	0.9105	0.5517	135.1381	449	128832	0.9647	0.3320
3457	3461	23	577	1996419	1995843	4611	426855	986	68805	145	68805	145	1	358050	0.9187	0.8381	0.1755	-132.7584	149	197109	2513	17.7982	109	-5.4932	73	602	11	0.1402	0.6075	39.8991	11.2239	0.9091	0.5108	135.7795	449	129137	0.9643	0.3376
3461	3463	23	578	1998727	1998150	2307	427352	498	68872	68	68872	68	1	358480	0.9190	0.7787	0.1754	-134.7785	149	197334	2514	17.6789	109	6.0704	71	317	15	0.1403	0.8258	39.9380	11.2244	0.9086	0.5100	138.0935	449	129291	0.9623	0.3347
3463	3467	23	578	2003347	2002770	4619	428335	982	69020	148	69020	148	1	359315	0.9194	0.8600	0.1753	-134.9262	149	197792	2520	16.6422	109	-6.3115	61	650	15	0.1403	0.5963	40.0244	11.2262	0.9095	0.5280	137.6771	449	129609	0.9622	0.3379
3467	3469	23	579	2005659	2005081	2311	428831	496	69081	62	69081	62	1	359750	0.9197	0.7136	0.1752	-134.1342	149	198031	2524	16.0199	251	-5.5472	53	359	8	0.1404	0.9204	40.0597	11.2267	0.9094	0.5238	137.0089	449	129759	0.9614	0.3359
3469	3491	23	579	2031179	2030601	25519	434296	5465	69838	757	69838	757	1	364458	0.9186	0.7913	0.1751	-137.7584	149	200536	2554	18.3032	409	-9.3178	107	2799	43	0.1408	0.3792	40.4999	11.2388	0.9122	0.5544	136.3519	449	131478	0.9601	0.3302
3491	3499	23	583	2040499	2039917	9319	436280	1984	70129	291	70129	291	1	366151	0.9188	0.8383	0.1750	-138.9597	149	201445	2565	14.6015	409	-6.4192	167	870	4	0.1407	0.5092	40.6703	11.2428	0.9121	0.5392	-135.1611	149	201162	0.9626	0.3298
3499	3511	23	584	2054519	2053936	14019	439273	2992	70545	416	70545	416	1	368728	0.9184	0.7952	0.1749	-133.7383	149	202844	2589	17.8167	251	-7.8554	83	1737	34	0.1406	0.4599	40.9174	11.2491	0.9098	0.5605	131.3552	563	122071	0.9672	0.3351
3511	3517	23	586	2061547	2060962	7027	440780	1507	70751	206	70751	206	1	370029	0.9185	0.7822	0.1748	-135.8523	149	203523	2596	14.8088	251	5.7746	71	931	32	0.1407	0.5802	40.3025	11.2519	0.9118	0.5326	133.2695	449	133517	0.9656	0.3332
3517	3527	23	587	2073287	2072701	11739	443292	2512	71105	354	71105	354	1	372187	0.9184	0.8069	0.1747	-134.1210	157	199478	2407	15.3005	193	-6.9535	43	1977	85	0.1408	0.4630	40.2462	11.2570	0.9094	0.5285	133.2309	563	123232	0.9662	0.3360
3527	3529	23	589	2075639	2075051	2351	443794	502	71177	73	71177	73	1	372617	0.9188	0.8331	0.1746	-133.4698	149	204910	2617	17.0984	193	-4.0602	83	293	3	0.1407	0.8189	40.2891	11.2576	0.9093	0.5353	132.6874	563	123385	0.9671	0.3477
3529	3533	23	589	2080347	2079759	4707	444809	1014	71320	143	71320	143	1	373489	0.9191	0.8084	0.1745	-133.6711	149	205372	2623	15.2743	113	4.0723	83	578	18	0.1408	0.6635	40.4194	11.2593	0.9097	0.5329	134.6615	449	134776	0.9666	0.3376
3533	3539	23	590	2087419	2086830	7071	446312	1502	71522	202	71522	202	1	374790	0.9191	0.7713	0.1744	-135.5436	149	206033	2630	15.6726	113	8.4138	29	1502	112	0.1408	0.6211	40.5339	11.2621	0.9101	0.5515	134.6080	449	135237	0.9648	0.3378
3539	3541	23	591	2089779	2089189	2359	446812	501	71572	51	71572	51	1	375240	0.9192	0.5842	0.1743	-132.8280	157	201025	2428	14.8238	193	-4.8113	53	366	9	0.1410	1.0932	40.5628	11.2627	0.9095	0.5300	135.6083	577	122437	0.9651	0.3406
3541	3547	23	591	2096867	2096277	7087	448336	1523	71769	197	71769	197	1	376567	0.9191	0.7427	0.1742	-133.4013	157	201698	2436	16.8169	71	-6.7595	79	899	16	0.1411	0.6279	40.6325	11.2655	0.9103	0.5404	136.1075	577	122870	0.9699	0.3447
3547	3557	23	592	2108707	2108116	11839	450864	2528	72126	357	72126	357	1	378738	0.9190	0.8113	0.1741	-136.8658	149	208143	2657	17.8342	193	-8.0169	59	1741	51	0.1412	0.4787	40.8496	11.2706	0.9113	0.5547	135.5078	577	123620	0.9679	0.3401
3557	3559	23	594	2111079	2110486	2371	451369	505	72180	55	72180	55	1	379189	0.9192	0.6260	0.1740	-136.8993	149	208369	2660	-16.9070	43	3.1724	29	505	38	0.1413	0.9930	40.8822	11.2711	0.9104	0.5186	136.0468	577	123753	0.9667	0.3394
3559	3571	23	594	2125339	2124746	14259	454419	3050	72610	430	72610	430	1	381809	0.9190	0.8109	0.1739	-135.7315	149	209772	2680	20.0367	109	12.6452	31	2842	196	0.1412	0.4436	41.1427	11.2773	0.9123	0.5535	137.0243	577	124625	0.9653	0.3354
3571	3581	23	596	2137259	2136664	11919	456962	2543	72975	365	72975	365	1	383987	0.9190	0.8260	0.1738	-138.4094	149	210940	2693	16.6425	193	9.7711	83	1462	45	0.1410	0.4651	41.3652	11.2823	0.9105	0.5512	137.4627	577	125364	0.9636	0.3342
3581	3583	23	598	2139647	2139050	2387	457473	512	73045	71	73045	71	1	384428	0.9194	0.7985	0.1737	-139.7383	149	211188	2695	-17.8140	43	-4.3243	37	450	20	0.1409	0.8002	41.4091	11.2829	0.9106	0.5177	136.9428	577	125514	0.9634	0.3353
3583	3593	23	598	2151607	2151010	11959	460035	2562	73381	336	73381	336	1	386654	0.9190	0.7556	0.1736	-134.8188	149	212386	2716	-19.9767	43	-7.7674	43	2016	86	0.1411	0.5575	41.4756	11.2879	0.9066	0.5711	139.4402	577	126236	0.9617	0.3352
3593	3607	23	600	2168407	2167808	16799	463625	3590	73854	473	73854	473	1	389771	0.9182	0.7595	0.1735	-135.6980	149	214016	2737	-19.9535	43	9.3051	59	2469	93	0.1414	0.4500	40.9080	11.2951	0.9081	0.5474	139.9463	577	127244	0.9626	0.3375
3607	3613	23	602	2175627	2175026	7219	465163	1537	74069	215	74069	215	1	391094	0.9184	0.8068	0.1734	-138.1611	149	214721	2744	16.1856	167	-12.4098	61	1019	21	0.1413	0.5849	40.8700	11.2979	0.9081	0.5379	140.4419	577	127678	0.9624	0.3408
3613	3617	23	603	2180447	2179845	4819	466201	1037	74200	131	74200	131	1	392001	0.9185	0.7290	0.1733	-135.7248	149	215210	2753	-20.7674	43	7.6418	67	682	28	0.1414	0.7712	41.0739	11.2996	0.9067	0.5538	140.3813	577	127984	0.9597	0.3376
3617	3623	23	604	2187687	2187084	7239	467748	1546	74404	204	74404	204	1	393344	0.9184	0.7619	0.1732	-136.2685	149	215921	2762	-17.7209	43	7.2903	31	1437	100	0.1416	0.6388	41.1879	11.3023	0.9095	0.5624	139.7903	577	128443	0.9635	0.3448
3623	3631	23	605	2197359	2196755	9671	469821	2073	74677	273	74677	273	1	395144	0.9183	0.7608	0.1731	-138.0067	149	216870	2773	15.4064	251	8.7541	61	1380	54	0.1418	0.5580	41.3402	11.3062	0.9102	0.5472	139.7002	577	129046	0.9636	0.3420
3631	3637	23	606	2204627	2204022	7267	471381	1559	74902	225	74902	225	1	396479	0.9185	0.8342	0.1730	-142.5772	149	217583	2778	-19.6977	43	11.3171	41	1285	74	0.1418	0.5483	41.4647	11.3090	0.9074	0.5246	140.1196	577	129502	0.9570	0.3378
3637	3643	23	607	2211907	2211301	7279	472938	1557	75105	203	75105	203	1	397833	0.9184	0.7540	0.1729	-141.2282	149	218302	2789	19.8028	71	-6.8356	73	943	19	0.1419	0.6391	41.4657	11.3117	0.9093	0.5645	139.5182	577	129964	0.9581	0.3377
3643	3659	23	608	2231379	2230772	19471	477102	4164	75695	590	75695	590	1	401407	0.9181	0.8199	0.1728	-139.9866	149	220221	2816	-21.7907	43	-10.9518	83	2405	47	0.1417	0.4001	41.7858	11.3199	0.9072	0.5564	144.2043	563	133092	0.9592	0.3357
3659	3671	23	611	2246039	2245429	14659	480238	3135	76133	438	76133	438	1	404105	0.9179	0.8089	0.1727	-143.5570	149	221679	2832	-24.6512	43	7.9007	151	1442	27	0.1416	0.4521	41.8664	11.3259	0.9051	0.5397	143.9112	563	134019	0.9563	0.3344
3671	3673	23	613	2248487	2247875	2447	480768	531	76213	81	76213	81	1	404555	0.9183	0.8837	0.1726	-143.8456	149	221924	2835	-26.3023	43	3.6557	883	152	4	0.1416	0.7483	41.6578	11.3265	0.9053	0.5247	143.3037	563	134190	0.9553	0.3339
3673	3677	23	613	2253387	2252775	4899	481803	1034	76350	137	76350	137	1	405453	0.9185	0.7680	0.1725	-141.9933	149	222382	2843	-24.4419	43	7.1290	31	959	69	0.1416	0.6939	41.7327	11.3281	0.9061	0.5175	143.2700	563	134481	0.9552	0.3332
3677	3691	23	614	2270579	2269966	17191	485480	3676	76857	507	76857	507	1	408623	0.9181	0.7998	0.1724	-138.7181	149	224075	2869	-17.4651	43	-9.2335	167	1606	10	0.1416	0.4382	42.0115	11.3352	0.9039	0.5567	144.3481	563	135585	0.9606	0.3377
3691	3697	23	616	2277967	2277352	7387	487060	1579	77062	205	77062	205	1	409998	0.9181	0.7533	0.1723	-140.3691	149	224794	2877	16.0438	251	7.1277	47	1172	57	0.1418	0.6228	42.1241	11.3379	0.9050	0.5320	143.7282	563	136041	0.9584	0.3400
3697	3701	23	617	2282899	2282283	4931	488115	1054	77214	152	77214	152	1	410901	0.9184	0.8372	0.1722	-141.6644	149	225263	2882	-23.0233	43	4.4717	53	756	33	0.1417	0.6137	42.2072	11.3395	0.9050	0.5192	143.6448	563	136346	0.9575	0.3367
3701	3709	23	618	2292779	2292162	9879	490232	2116	77500	286	77500	286	1	412732	0.9183	0.7851	0.1722	-144.4698	149	226217	2892	-19.4884	43	9.0690	29	2116	155	0.1416	0.5619	42.3646	11.3433	0.9069	0.5442	144.4423	563	136966	0.9600	0.3394
3709	3719	23	619	2305159	2304541	12379	492879	2646	77859	359	77859	359	1	415020	0.9181	0.7885	0.1721	-142.6174	149	227420	2910	-17.6047	43	-7.3575	179	1106	5	0.1416	0.4987	41.5630	11.3481	0.9078	0.5542	143.7496	563	137724	0.9597	0.3407
3719	3727	23	621	2315087	2314467	9927	495013	2134	78164	305	78164	305	1	416849	0.9182	0.8311	0.1720	-141.8926	149	228409	2924	17.3316	193	11.5738	61	1416	58	0.1415	0.5157	42.0350	11.3519	0.9074	0.5529	146.3553	577	136358	0.9598	0.3375
3727	3733	23	622	2322547	2321926	7459	496599	1586	78372	208	78372	208	1	418227	0.9182	0.7630	0.1719	-142.7261	157	223311	2702	18.2958	71	-6.8761	113	784	7	0.1416	0.6259	42.1468	11.3546	0.9067	0.5507	147.7886	577	136810	0.9584	0.3373
3733	3739	23	623	2330019	2329397	7471	498201	1601	78591	219	78591	219	1	419610	0.9183	0.7963	0.1718	-142.5973	149	229877	2943	18.2953	193	6.5660	53	1151	50	0.1416	0.5874	42.2646	11.3573	0.9056	0.5376	147.1872	577	137272	0.9582	0.3360
3739	3761	23	624	2357519	2356896	27499	504085	5884	79412	821	79412	821	1	424673	0.9175	0.8127	0.1717	-141.3893	149	232618	2981	-21.5479	73	-9.4595	37	5133	268	0.1419	0.3511	42.7077	11.3685	0.9089	0.5369	147.2808	577	138976	0.9641	0.3326
3761	3767	23	628	2365047	2364420	7527	505688	1603	79628	216	79628	216	1	426060	0.9176	0.7852	0.1716	-140.8662	157	227404	2756	-23.4658	73	-6.0282	71	995	22	0.1421	0.5933	42.8250	11.3711	0.9111	0.5403	146.7244	577	139425	0.9641	0.3358
3767	3769	23	629	2367559	2366931	2511	506226	539	79705	78	79705	78	1	426521	0.9180	0.8437	0.1715	-142.9490	157	227646	2757	-19.2055	73	-5.1724	29	539	32	0.1420	0.7829	42.8664	11.3716	0.9110	0.5224	146.1629	577	139587	0.9620	0.3342
3769	3779	23	629	2380139	2379511	12579	508912	2686	80110	405	80110	405	1	428802	0.9183	0.8796	0.1714	-143.1720	157	228841	2772	-21.7945	73	-6.9324	281	974	0	0.1418	0.4011	42.5325	11.3764	0.9120	0.5156	145.4246	577	140377	0.9570	0.3303
3779	3793	23	631	2397807	2397177	17667	512688	3775	80632	522	80632	522	1	432056	0.9180	0.8071	0.1713	-147.6879	157	230530	2789	-17.2466	73	-8.7561	41	3111	143	0.1420	0.4095	43.9953	11.3833	0.9141	0.5317	151.6568	577	141464	0.9597	0.3306
3793	3797	23	633	2402867	2402235	5059	513777	1088	80772	140	80772	140	1	433005	0.9181	0.7514	0.1712	-147.8408	157	231013	2795	-18.0822	73	7.8387	31	1010	73	0.1421	0.6900	44.7929	11.3849	0.9136	0.5210	152.5685	577	141778	0.9576	0.3298
3797	3803	23	634	2410467	2409834	7599	515400	1624	80966	194	80966	194	1	434434	0.9179	0.6980	0.1711	-146.8981	157	231724	2805	-17.5479	73	9.1695	59	1116	47	0.1423	0.7114	45.4982	11.3875	0.9148	0.5678	154.9983	577	142231	0.9588	0.3306
