Q	g	N_cur	raw	fresh	D_raw	D_fresh	N_cur_sec	raw_sec	fresh_sec	D_raw_sec	D_fresh_sec	N_cur_left	fresh_left	pct	pct_sec	fits	delta_lower	hist_range	hist_std	N_live	D_live	pct_live
17	13	19	2	2	-0.9231	-0.9231	2	0	0	-0.3077	-0.3077	10	1	0.4167	0.4167	0	0.2308	3	0.9295	11	0.3077	0.1667
17	17	17	1	0	-1.2353	-2.0000	2	0	0	-0.2353	-0.2353	9	0	0.9375	0.3750	0	-1.7059	2	0.6860	2	-0.2353	0.3750
