run,fitness,matches,elapsed_time_seconds,expression,is_new_best
1,-901.0,6,518.1985511779785,sinh(sqrt((sinh(sqrt(n)) + (n min 5)))),True
2,-2024.0,8,669.4422373771667,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + tanh((n // (7 | n))))))),True
3,-3832.0,10,823.1286458969116,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + ((n // 7) * cos((n min 8))))))),True
4,-3832.0,10,941.8269259929657,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + ((n // 7) * cos((n min 8))))))),False
5,-3832.0,10,865.7323532104492,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + ((n // 7) * cos((n min 8))))))),False
6,-3832.0,10,857.0277240276337,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + ((n // 7) * cos((n min 8))))))),False
7,-3832.0,10,1012.8589465618134,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + ((n // 7) * cos((n min 8))))))),False
8,-3832.0,10,931.4324510097504,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + ((n // 7) * cos((n min 8))))))),False
9,-3832.0,10,939.3320350646973,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + ((n // 7) * cos((n min 8))))))),False
10,-3834.0,10,885.4011328220367,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),True
11,-3834.0,10,518.8282806873322,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
12,-3834.0,10,628.6220741271973,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
13,-3834.0,10,829.6239504814148,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
14,-3834.0,10,569.5741612911224,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
15,-3834.0,10,629.0751988887787,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
16,-3834.0,10,650.4516825675964,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
17,-3834.0,10,682.3984620571136,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
18,-3834.0,10,901.1312522888184,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
19,-3834.0,10,880.1497144699097,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
20,-3834.0,10,540.1368179321289,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
21,-3834.0,10,542.4622657299042,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
22,-3834.0,10,794.7407681941986,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
23,-3834.0,10,635.7682385444641,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
24,-3834.0,10,630.7960767745972,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
25,-3834.0,10,650.8412718772888,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
26,-3834.0,10,541.2937734127045,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
27,-3834.0,10,515.4595258235931,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
28,-3834.0,10,537.7478866577148,sinh(sqrt((sinh(sqrt(n)) + ((n min 5) + (9 % cos((n max pi))))))),False
