generation,individual,population_size,generations,max_depth,keep_pct,crossover_pct,random_pct,match_weight_factor,mutation_rate,prune_rate,duplicate_mutate_rate,fitness,matches,elapsed_time_seconds,expression
1,6,100,500,3,0.5129238992131457,0.35133564814130325,0.135740452645551,2.0,0.7693167247646935,0.3213623232197202,0.13749894929491024,-541.0,5,0.8998336791992188,(sin(sqrt((n % avogadro))) + (phi ** n))
1,8,1000,1000,3,0.5664207405349639,0.2929079136270887,0.14067134583794738,2.0,0.88617140363007,0.3856020721295738,0.11095522757396886,-295.0,4,14.889085531234741,(cosh(log2(n)) + n)
1,10,50,500,9,0.9260666959605017,0.020444066576740354,0.05348923746275792,2.0,0.34454315858395407,0.277573867862009,0.4578012300200842,-47.0,2,0.3406527042388916,(sqrt3 + n)
1,4,500,1500,4,0.4581229940697733,0.39848063947563356,0.14339636645459314,2.0,0.1922292723121427,0.22965097672730622,0.3139461068176561,-295.0,4,15.440582036972046,(n + (n ** catalan))
1,7,500,3000,9,0.9362685254780844,0.017312337451459627,0.046419137070456,2.0,0.9054575072956501,0.2952999857148334,0.2583680529932493,-134.0,3,16.257340669631958,(ceil((n / e)) + n)
1,5,100,3000,10,0.5980193379531817,0.3943282262658845,0.007652435780933775,2.0,0.7286253824275712,0.035842348656633716,0.15089337182228202,-291.0,4,17.344835996627808,((sqrt3 / (tanh(n) ** factorial(n))) * n)
1,13,100,3000,4,0.6271057128106601,0.00087340726924783,0.3720208799200921,2.0,0.5759088890409312,0.07263140925901557,0.2286518246525725,-291.0,4,3.187593936920166,(abs((ceil(n) * log_{3}(n))) + 2)
1,15,100,2000,4,0.936378353994363,0.004294600935440393,0.05932704507019663,2.0,0.8605924779490187,0.13850513252023866,0.10556568420592444,-46.0,2,1.478832483291626,(log(n) + e)
1,12,200,1500,9,0.3028298733020037,0.4644566916899057,0.23271343500809055,2.0,0.3210433217259559,0.33714527978518727,0.015702872752082098,-295.0,4,11.33877444267273,((n ** catalan) + n)
1,17,50,3000,10,0.5014443668433558,0.13962630012671629,0.3589293330299279,2.0,0.7641362638334466,0.27472638601525745,0.2734978645746917,-135.0,3,5.336177110671997,"(n + nroot(n, sqrt2))"
1,9,1500,1500,4,0.8636022998821619,0.12019061605239213,0.016207084065446006,2.0,0.796954467960827,0.059809707218895225,0.008931425373960467,-295.0,4,32.32713484764099,(log2(factorial(n)) + e)
1,18,200,1500,3,0.5448751592198499,0.0473230283160923,0.40780181246405783,2.0,0.3811418395801199,0.27442153118149437,0.27835036590102735,-293.0,4,3.471195697784424,"(n + nroot(n, nroot(4, 9)))"
1,20,50,3000,4,0.9651102110450993,0.013535946873576055,0.021353842081324636,2.0,0.06382386157904667,0.41305538915764317,0.2193366586857648,-46.0,2,1.347313404083252,(n + log(7))
1,19,200,5000,8,0.9449497216649051,0.03391282797918255,0.021137450355912357,2.0,0.06493005920360034,0.07052276387528966,0.12235553897461116,-295.0,4,15.443969011306763,(cosh(log2(n)) * 2)
1,16,2000,1500,6,0.8040659150418562,0.05197822643751734,0.14395585852062645,2.0,0.4289435045587515,0.16048765627804573,0.07503984885073772,-543.0,5,41.15527939796448,((phi ** n) + (n % phi))
1,11,200,5000,8,0.5982131226900143,0.29243152352771834,0.1093553537822674,2.0,0.4906448707179376,0.27803209378172555,0.2223989535541276,-900.0,6,47.100093126297,(cos((n % (5 max n))) + (n + n))
1,14,1000,3000,5,0.8458857091265845,0.13457198480989793,0.019542306063517617,2.0,0.561910319480668,0.29982848788306254,0.21216917430618148,-545.0,5,52.701223611831665,ceil(cosh((n ** ln2)))
1,3,2000,2000,7,0.8966336489226222,0.07478434069367372,0.028582010383704073,2.0,0.0945501264495462,0.06083862668608786,0.010187200116178574,-543.0,5,82.23856091499329,"(nroot(n, sqrt2) + sqrt(cosh(n)))"
1,1,1000,4000,9,0.8875354412069097,0.08500206017621827,0.027462498616871986,2.0,0.7100170367762972,0.37326658591146894,0.3768362198425588,-898.0,6,112.32883310317993,(n + (((n ** log10(n)) ** phi) min (n + phi)))
1,2,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-901.0,6,454.86418533325195,sinh(sqrt(((n min 5) + sinh(sqrt(n)))))
2,8,200,5000,8,0.5982131226900143,0.29243152352771834,0.1093553537822674,2.0,0.4906448707179376,0.27803209378172555,0.2223989535541276,-523.0,5,33.49290347099304,(n + (((e / (7 min log_{(atan((phi + cosh(n))) min ceil((n << 8)))}(ln10))) max (n // (n % factorial(10)))) ** n))
2,7,2000,1500,6,0.8040659150418562,0.05197822643751734,0.14395585852062645,2.0,0.4289435045587515,0.16048765627804573,0.07503984885073772,-296.0,4,52.89534330368042,ceil((phi ** n))
2,5,2000,1500,6,0.8040659150418562,0.05197822643751734,0.14395585852062645,2.0,0.4289435045587515,0.16048765627804573,0.07503984885073772,-901.0,6,55.0490243434906,((n * atan(ln10)) + (cos(n) + n))
2,2,200,5000,8,0.5982131226900143,0.29243152352771834,0.1093553537822674,2.0,0.4906448707179376,0.27803209378172555,0.2223989535541276,-900.0,6,58.2411425113678,(sqrt((n ** ((n / sqrt5) min sqrt5))) + n)
2,4,1000,3000,5,0.8458857091265845,0.13457198480989793,0.019542306063517617,2.0,0.561910319480668,0.29982848788306254,0.21216917430618148,-295.0,4,61.69101619720459,(n + sinh(sqrt(n)))
2,6,1000,4000,9,0.8875354412069097,0.08500206017621827,0.027462498616871986,2.0,0.7100170367762972,0.37326658591146894,0.3768362198425588,-537.0,5,94.84039950370789,((sqrt(sqrt(factorial(n))) ** sqrt((abs(3) ** sin(1)))) + n)
2,3,1000,4000,9,0.8875354412069097,0.08500206017621827,0.027462498616871986,2.0,0.7100170367762972,0.37326658591146894,0.3768362198425588,-542.0,5,106.33943676948547,(n + (n ** (log10(n) * phi)))
2,12,1000,4000,9,0.9578740223558116,0.0116272632948519,0.030498714349336452,2.0,0.7100170367762972,0.37326658591146894,0.3768362198425588,-295.0,4,51.882941007614136,(cosh(log2(n)) + n)
2,9,1000,4000,9,0.8875354412069097,0.08500206017621827,0.027462498616871986,2.0,0.7100170367762972,0.37326658591146894,0.3768362198425588,-899.0,6,105.76347589492798,((n + sin((phi + n))) + (n + log10(n)))
2,13,1000,3000,5,0.8458857091265845,0.13457198480989793,0.019542306063517617,2.0,0.561910319480668,0.29982848788306254,0.21216917430618148,-544.0,5,78.00406503677368,(cosh((n / 2)) + n)
2,11,1000,4000,9,0.8875354412069097,0.08500206017621827,0.027462498616871986,2.0,0.859656111819795,0.37326658591146894,0.3768362198425588,-295.0,4,96.45907092094421,(n + (n ** catalan))
2,16,1000,3000,5,0.7490738506224339,0.026663827275454077,0.224262322102112,2.0,0.561910319480668,0.29982848788306254,0.21216917430618148,-543.0,5,45.8994517326355,"(sqrt(sinh(n)) + nroot(n, sqrt2))"
2,15,2000,1500,6,0.8040659150418562,0.05197822643751734,0.14395585852062645,2.0,0.4289435045587515,0.16048765627804573,0.07503984885073772,-542.0,5,57.05429816246033,(((sqrt3 ** log10(n)) ** n) + n)
2,19,200,5000,8,0.5982131226900143,0.29243152352771834,0.1093553537822674,2.0,0.4906448707179376,0.27803209378172555,0.2223989535541276,-295.0,4,35.079034090042114,(n + (n ** catalan))
2,17,2000,1500,6,0.8040659150418562,0.05197822643751734,0.14395585852062645,2.0,0.4289435045587515,0.40779654056921566,0.07503984885073772,-533.0,5,51.37733435630798,"(n + ((n // nroot(n, (n + n))) ** nroot(n, (n + (10 % n)))))"
2,20,2000,1500,6,0.8040659150418562,0.05197822643751734,0.14395585852062645,2.0,0.4289435045587515,0.16048765627804573,0.07503984885073772,-543.0,5,56.08963441848755,"ceil((phi ** nroot(n, atan(phi))))"
2,14,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-902.0,6,505.56191515922546,((cosh((n / 2)) min 7) + n)
2,10,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-1386.0,7,631.0590381622314,((sqrt(n) ** ((n / sqrt5) min (log_{sqrt5}(n) max sqrt5))) + n)
2,18,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-901.0,6,564.1400763988495,(sqrt((n << (n min 5))) + sin(n))
2,1,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-2826.0,9,752.580647945404,"(((n % 6) + nroot(factorial(n), (phi + catalan))) min ((n + 10) + (((n % 6) / sqrt2) ** (pi / phi))))"
3,4,2000,1500,6,0.8040659150418562,0.05197822643751734,0.14395585852062645,2.0,0.4289435045587515,0.16048765627804573,0.07503984885073772,-541.0,5,50.105252504348755,(sqrt((phi + n)) ** sqrt((phi + n)))
3,6,2000,1500,6,0.8040659150418562,0.05197822643751734,0.14395585852062645,2.0,0.4289435045587515,0.16048765627804573,0.07503984885073772,-543.0,5,54.840925216674805,(cosh((n / factorial(2))) + n)
3,8,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-544.0,5,555.57519698143,(tanh(sqrt2) + (phi ** n))
3,5,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-901.0,6,577.0003459453583,sinh(sqrt(((sinh(sqrt(n)) min 5) + n)))
3,7,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.443010209106649,-544.0,5,581.711419582367,(ln2 + cosh((n ** ln2)))
3,11,2000,1500,6,0.8040659150418562,0.05197822643751734,0.14395585852062645,2.0,0.4289435045587515,0.05193215704612614,0.07503984885073772,-542.0,5,54.61725187301636,"(n + (nroot(n, catalan) + cos(n)))"
3,12,2000,1500,6,0.9118132813472107,0.06076345029111778,0.027423268361671485,2.0,0.4289435045587515,0.16048765627804573,0.07503984885073772,-542.0,5,46.66987419128418,(sqrt(n) + sqrt((sinh(n) + n)))
3,1,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-900.0,6,648.014036655426,((sqrt2 ** (log(7) + n)) min (7 + n))
3,9,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-901.0,6,609.801189661026,((log((pi ** n)) + cos(n)) + n)
3,2,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-1388.0,7,661.4648280143738,(n + ((atan((ln10 + (n & 5))) ** n) min 10))
3,15,2000,1500,7,0.8040659150418562,0.05197822643751734,0.14395585852062645,2.0,0.4289435045587515,0.16048765627804573,0.07503984885073772,-545.0,5,57.355363607406616,ceil((log(5) ** n))
3,3,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-899.0,6,690.4237380027771,"(nroot((n ** (n + catalan)), (5 max n)) + n)"
3,18,2000,500,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-543.0,5,50.369832038879395,sinh(sqrt((sinh(sqrt(n)) + n)))
3,10,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-2831.0,9,692.9001026153564,(((((n ** (catalan / 4)) ** (n min 5)) + n) + (n // 7)) + (n // 9))
3,20,2000,5000,7,0.8963785385536127,0.046649852213446294,0.05697160923294099,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-543.0,5,195.561749458313,((5 / 6) + (phi ** n))
3,16,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-544.0,5,484.91084122657776,((phi ** n) + sin(sqrt5))
3,19,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-901.0,6,491.10187911987305,"(sinh(cosh(nroot(n, e))) min (5 * e))"
3,14,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-900.0,6,593.4949350357056,((catalan + (log(5) ** n)) min (n + 7))
3,13,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-2831.0,9,631.1496407985687,((((n + cosh(log2(n))) + (n // 5)) + (n & (n // 7))) + sinh(cos(sqrt2)))
3,17,2000,5000,7,0.22415863400495756,0.6139768173986156,0.16186454859642685,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-544.0,5,584.7699775695801,(sin(catalan) + (phi ** n))
4,4,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-545.0,5,492.21315121650696,"cosh(tan(nroot(n, 7)))"
4,7,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-901.0,6,530.607311964035,"sinh((tan(nroot(n, 7)) min nroot(7, phi)))"
4,6,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-901.0,6,604.990275144577,sinh(sqrt(((n min 5) + sinh(sqrt(n)))))
4,3,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-901.0,6,607.6771392822266,sinh(sqrt(((5 min n) + sinh(sqrt(n)))))
4,2,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-902.0,6,613.3114957809448,((cosh((n / 2)) min 7) + n)
4,8,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-901.0,6,627.5121536254883,ceil(((log(8) * n) min (phi ** n)))
4,5,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-899.0,6,640.2657225131989,(n + (n ** log_{(e ** sqrt2)}((n min 5))))
4,1,2000,5000,7,0.1449048128178066,0.29370140969554054,0.5613937774866529,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-1383.0,7,646.0863692760468,(ceil((log(5) ** n)) min ((n + 7) + ((n * 7) % (1 + pi))))
4,11,2000,5000,7,0.9747760381125838,0.017115537811256364,0.008108424076159793,2.0,0.6299726549659541,0.21175138257288467,0.21794273297233746,-538.0,5,117.42023539543152,((((phi ** n) + (boltzmann min cos(sqrt3))) max n) + 1)
