generation,individual,population_size,generations,max_depth,keep_pct,crossover_pct,random_pct,match_weight_factor,mutation_rate,prune_rate,duplicate_mutate_rate,fitness,matches,elapsed_time_seconds,expression
1,5,100,500,10,0.6374449271048195,0.23848667272243365,0.12406840017274687,2.0,0.41994104095972135,0.31097719283117303,0.22633647420883485,-295.0,4,1.9217913150787354,((n ** catalan) + n)
1,6,50,4000,7,0.8644887639873982,0.10847454102352866,0.027036694989073184,2.0,0.9957602666930812,0.38717046811956246,0.13995901434020352,-294.0,4,2.4762141704559326,(n + (n - log10(n)))
1,3,100,3000,10,0.9072580502119214,0.02652290626555932,0.06621904352251927,2.0,0.17275515407708597,0.24841339237206844,0.21420108073678096,-295.0,4,5.209007501602173,(cosh(log2(n)) + n)
1,11,300,500,4,0.5664789060646732,0.03256379352224526,0.40095730041308153,2.0,0.5095907491153365,0.34204530910812836,0.3315545898870547,-295.0,4,1.6885173320770264,(n + (n ** catalan))
1,2,100,3000,5,0.10320163588166181,0.4597676421916481,0.43703072192669,2.0,0.2981593660333423,0.20921910921647335,0.03407872354947883,-295.0,4,8.129212379455566,(sinh(sqrt(n)) + n)
1,13,200,500,5,0.9806240205823045,0.018739841490655697,0.0006361379270398357,2.0,0.09531603190330078,0.17042313436106238,0.27261123609374216,-47.0,2,0.8187189102172852,(phi + n)
1,9,100,4000,9,0.6800070304805923,0.013849334574497999,0.3061436349449097,2.0,0.8165868330569848,0.08779379325779257,0.37758841838803464,-296.0,4,8.572452783584595,ceil((phi ** n))
1,12,500,500,5,0.7485007807155083,0.12015127999816384,0.13134793928632787,2.0,0.75049430501016,0.2109730438190887,0.3673386088743975,-295.0,4,3.5962257385253906,((n * phi) + euler_gamma)
1,8,500,1000,5,0.41934777816979185,0.22263041600243122,0.35802180582777693,2.0,0.8809394156760367,0.2760734118503705,0.1812782175766905,-296.0,4,11.50767469406128,ceil((phi ** n))
1,10,300,500,9,0.3508437356674631,0.4546551763314555,0.1945010880010814,2.0,0.7095118800345237,0.17507729033649422,0.19082499806274006,-543.0,5,9.168989896774292,sinh(sqrt((sinh(sqrt(n)) + n)))
1,15,300,2000,7,0.9310711395038119,0.01395847983540994,0.05497038066077813,2.0,0.41273952713867673,0.25893696939000244,0.1391331991552146,-294.0,4,5.85512900352478,(cos(n) + (n + n))
1,14,300,1000,4,0.34584363696949594,0.4896516615443236,0.16450470148618046,2.0,0.940484578198603,0.47896037056530033,0.20118517423823018,-544.0,5,9.249668836593628,(sin(catalan) + (phi ** n))
1,7,2000,500,4,0.3916192627253442,0.1662881229487025,0.4420926143259533,2.0,0.7851373193108422,0.39143861754172726,0.47150869659908007,-542.0,5,19.80515766143799,ceil(ceil((phi ** (n + log(catalan)))))
1,4,50,4000,10,0.2166422451913253,0.5742338693147722,0.2091238854939026,2.0,0.9435377781799731,0.39651557028737394,0.26871362027976087,-541.0,5,20.457213401794434,(e * ((n ** sqrt(phi)) ** log10(n)))
1,19,100,2000,6,0.4052499922953705,0.24254377465989463,0.35220623304473486,2.0,0.9672585652320362,0.24683831025889325,0.173730783059241,-296.0,4,5.339807987213135,ceil((phi ** n))
1,1,300,3000,6,0.18549202273331836,0.5233458964259219,0.2911620808407598,2.0,0.7955626607929077,0.008654388319053963,0.06304815541290976,-535.0,5,33.51201152801514,(cosh(sqrt(tanh(n))) + ((acos((neg(G) / sinh(e))) min n) ** n))
1,18,300,3000,10,0.33802266021879734,0.29694693016852014,0.3650304096126825,2.0,0.4967114439557415,0.14407378027532763,0.1871801835545348,-543.0,5,43.65144753456116,ceil(((phi ** tanh(pi)) ** n))
1,17,2000,2000,8,0.7925717372120616,0.10499003398911202,0.10243822879882633,2.0,0.05754074123926857,0.031556089900752204,0.39982204110905983,-544.0,5,88.8213415145874,(sin(avogadro) + (phi ** n))
1,16,2000,2000,6,0.3306415154194949,0.15276563178399064,0.5165928527965146,2.0,0.4852428494316172,0.3641441910402636,0.30015830800225723,-1392.0,7,98.92088866233826,(ceil(cosh(log2(n))) + cosh(log2(n)))
1,20,1000,4000,9,0.36747460491064,0.06611424769963577,0.5664111473897242,2.0,0.24424438175788488,0.05124719199782035,0.18855733826499838,-296.0,4,122.59258842468262,ceil((phi ** n))
2,2,300,1000,4,0.34584363696949594,0.4896516615443236,0.16450470148618046,2.0,0.940484578198603,0.47896037056530033,0.20118517423823018,-295.0,4,7.611966848373413,((n ** catalan) + n)
2,4,300,500,9,0.3508437356674631,0.4546551763314555,0.1945010880010814,2.0,0.7095118800345237,0.17507729033649422,0.19082499806274006,-294.0,4,9.55850625038147,(n + (n + cos(n)))
2,9,300,500,9,0.3927383825033035,0.2194664690339274,0.3877951484627691,2.0,0.7095118800345237,0.17507729033649422,0.19082499806274006,-294.0,4,6.301457166671753,(n + (cos(n) + n))
2,7,300,3000,10,0.33802266021879734,0.29694693016852014,0.3650304096126825,2.0,0.4967114439557415,0.14407378027532763,0.1871801835545348,-544.0,5,52.20451784133911,(sin(catalan) + (phi ** n))
2,5,300,3000,10,0.33802266021879734,0.29694693016852014,0.3650304096126825,2.0,0.4967114439557415,0.14407378027532763,0.1871801835545348,-1392.0,7,61.98662495613098,(cosh(log2(n)) + ceil(cosh(log2(n))))
2,12,300,2000,4,0.34584363696949594,0.4896516615443236,0.16450470148618046,2.0,0.940484578198603,0.47896037056530033,0.20118517423823018,-295.0,4,15.67507266998291,((n ** catalan) + n)
2,10,300,3000,10,0.33802266021879734,0.29694693016852014,0.3650304096126825,2.0,0.4967114439557415,0.14407378027532763,0.1871801835545348,-545.0,5,59.904688119888306,"cosh(cosh(nroot(n, e)))"
2,6,2000,2000,8,0.7925717372120616,0.10499003398911202,0.10243822879882633,2.0,0.05754074123926857,0.031556089900752204,0.39982204110905983,-296.0,4,86.8619396686554,ceil((phi ** n))
2,3,2000,2000,8,0.7925717372120616,0.10499003398911202,0.10243822879882633,2.0,0.05754074123926857,0.031556089900752204,0.39982204110905983,-544.0,5,111.98890042304993,(cos(euler_gamma) + (phi ** n))
2,8,2000,2000,8,0.7925717372120616,0.10499003398911202,0.10243822879882633,2.0,0.05754074123926857,0.031556089900752204,0.39982204110905983,-543.0,5,124.91994023323059,sinh(sqrt((n + sinh(sqrt(n)))))
2,14,2000,2000,6,0.8565713005946534,0.058389231717894625,0.08503946768745202,2.0,0.4852428494316172,0.3641441910402636,0.30015830800225723,-532.0,5,65.961594581604,"((n / n) + (n ** sqrt(sinh(atan(((nroot(n, catalan) max (n min n)) // euler_gamma))))))"
2,1,2000,2000,6,0.3306415154194949,0.15276563178399064,0.5165928527965146,2.0,0.4852428494316172,0.3641441910402636,0.30015830800225723,-899.0,6,146.703458070755,(((n + n) min (phi ** n)) + (n / n))
2,20,300,1000,4,0.34584363696949594,0.4896516615443236,0.16450470148618046,2.0,0.940484578198603,0.47896037056530033,0.20118517423823018,-295.0,4,7.709370136260986,(n + (n ** catalan))
2,19,300,3000,10,0.33802266021879734,0.29694693016852014,0.3650304096126825,2.0,0.4967114439557415,0.14407378027532763,0.1871801835545348,-541.0,5,63.109681367874146,((n ** (catalan + euler_gamma)) max (phi + n))
2,15,300,5000,10,0.33802266021879734,0.29694693016852014,0.3650304096126825,2.0,0.4967114439557415,0.14407378027532763,0.1871801835545348,-899.0,6,143.40091586112976,(sqrt(cosh(((e + e) min n))) + (e min n))
2,16,2000,2000,6,0.3306415154194949,0.15276563178399064,0.5165928527965146,2.0,0.4852428494316172,0.3641441910402636,0.30015830800225723,-544.0,5,126.12787222862244,((phi ** n) + cos(euler_gamma))
2,18,2000,2000,6,0.6823737001537709,0.08500040707388301,0.23262589277234613,2.0,0.4852428494316172,0.3641441910402636,0.30015830800225723,-543.0,5,90.12804341316223,((phi ** n) + (n % phi))
2,17,2000,2000,6,0.3306415154194949,0.15276563178399064,0.5165928527965146,2.0,0.4852428494316172,0.3641441910402636,0.30015830800225723,-543.0,5,113.11524391174316,ceil(((phi ** n) ** tanh(pi)))
2,13,2000,2000,6,0.2950033203482312,0.5981747583978708,0.106821921253898,2.0,0.4852428494316172,0.3641441910402636,0.30015830800225723,-544.0,5,165.1644423007965,((phi ** n) + sin(avogadro))
2,11,2000,2000,8,0.7925717372120616,0.10499003398911202,0.10243822879882633,2.0,0.05754074123926857,0.031556089900752204,0.39982204110905983,-2024.0,8,222.32702159881592,"(nroot(nroot(n, catalan), (catalan max (cos(n) max ((e * phi) / n)))) + n)"
3,2,300,3000,10,0.33802266021879734,0.29694693016852014,0.3650304096126825,2.0,0.4967114439557415,0.14407378027532763,0.1871801835545348,-295.0,4,45.548439025878906,((n ** catalan) + n)
3,5,300,3000,10,0.33802266021879734,0.29694693016852014,0.3650304096126825,2.0,0.4967114439557415,0.14407378027532763,0.1871801835545348,-295.0,4,48.515341997146606,(n + (n ** catalan))
3,6,300,3000,10,0.33802266021879734,0.29694693016852014,0.3650304096126825,2.0,0.4967114439557415,0.14407378027532763,0.1871801835545348,-544.0,5,52.24666786193848,((phi ** n) + cos(euler_gamma))
3,4,300,5000,10,0.33802266021879734,0.29694693016852014,0.3650304096126825,2.0,0.4967114439557415,0.14407378027532763,0.1871801835545348,-295.0,4,80.27801489830017,((n ** catalan) + n)
3,3,2000,2000,6,0.3306415154194949,0.15276563178399064,0.5165928527965146,2.0,0.4852428494316172,0.3641441910402636,0.30015830800225723,-901.0,6,122.46955156326294,(sinh((cosh((n / pi)) min e)) + n)
3,8,2000,2000,6,0.3306415154194949,0.15276563178399064,0.5165928527965146,2.0,0.4852428494316172,0.3641441910402636,0.30015830800225723,-544.0,5,126.09909415245056,(sin(catalan) + (phi ** n))
3,12,300,3000,10,0.33802266021879734,0.29694693016852014,0.3650304096126825,2.0,0.4967114439557415,0.14407378027532763,0.1871801835545348,-541.0,5,66.93620896339417,(sqrt((phi + n)) ** sqrt((phi + n)))
