fitness,matches,expression
-543.0,5,ceil(((phi ** n) ** tanh(pi)))
-543.0,5,ceil((phi ** (n ** tanh(e))))
-543.0,5,ceil(((phi ** n) ** tanh(pi)))
-543.0,5,(sqrt(sinh(n)) + (n ** euler_gamma))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,"ceil((phi ** nroot(n, atan(phi))))"
-543.0,5,ceil(((phi ** tanh(pi)) ** n))
-543.0,5,ceil((phi ** (n ** tanh(pi))))
-543.0,5,ceil(((phi ** tanh(pi)) ** n))
-543.0,5,ceil((phi ** (log(catalan) + n)))
-543.0,5,ceil((phi ** (n + log10(catalan))))
-543.0,5,ceil(((phi ** tanh(pi)) ** n))
-543.0,5,(sqrt((n << n)) + sin(n))
-543.0,5,((phi ** n) + (n % phi))
-543.0,5,"(nroot(euler_gamma, e) + (phi ** n))"
-543.0,5,(cosh((n / ceil(phi))) + n)
-543.0,5,(n + cosh((n * log10(pi))))
-543.0,5,ceil((phi ** (cos(phi) + n)))
-543.0,5,ceil(((phi ** n) ** tanh(e)))
-543.0,5,((phi ** n) + atan(floor(phi)))
-543.0,5,ceil((sqrt((n << n)) ** catalan))
-543.0,5,ceil(((phi ** tanh(pi)) ** n))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,ceil((phi ** (tanh(pi) * n)))
-543.0,5,((phi ** n) + (catalan * catalan))
-543.0,5,ceil(((phi ** tanh(e)) ** n))
-543.0,5,(n + sqrt(cosh((n - euler_gamma))))
-543.0,5,"(sqrt(cosh(n)) + nroot(n, phi))"
-543.0,5,((catalan ** n) + (phi ** n))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,ceil(((phi ** n) / atan(phi)))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,((phi ** n) + (catalan ** n))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,(sqrt(cosh(n)) + ceil(sqrt(n)))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,ceil(((phi ** tanh(pi)) ** n))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,ceil(((phi ** n) - log10(phi)))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,((phi ** n) + (catalan ** n))
-543.0,5,ceil(((phi ** n) ** tanh(pi)))
-543.0,5,ceil(((phi ** n) ** tanh(e)))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,ceil((phi ** (n + cos(phi))))
-543.0,5,ceil(((phi ** n) * acos(euler_gamma)))
-543.0,5,ceil((phi ** (n + cos(phi))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,ceil((phi ** (n ** tanh(e))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,ceil(((phi ** n) ** tanh(pi)))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,(sqrt(cosh(n)) + (n ** euler_gamma))
-543.0,5,"(nroot(sinh(n), e) // log10(e))"
-543.0,5,ceil((atan(pi) ** (n + n)))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,ceil(((phi ** n) ** tanh(e)))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,(sqrt(cosh(log(cosh(n)))) + n)
-543.0,5,ceil((ceil((phi ** n)) * catalan))
-543.0,5,(sqrt(sinh(n)) + (e min n))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,ceil((catalan * ceil((phi ** n))))
-543.0,5,ceil((sqrt((n << n)) ** catalan))
-543.0,5,(cosh((log10(pi) * n)) + n)
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,(sqrt(sinh(n)) + (n ** euler_gamma))
-543.0,5,((phi ** n) + (n % phi))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,ceil((phi ** (n ** tanh(e))))
-543.0,5,(catalan + sinh((n ** log2(phi))))
-543.0,5,ceil(((phi ** n) ** tanh(pi)))
-543.0,5,ceil(((phi ** tanh(e)) ** n))
-543.0,5,((phi ** n) + (n % phi))
-543.0,5,(sqrt((n << n)) + sin(n))
-543.0,5,(sqrt(cosh(n)) + ceil(sqrt(n)))
-543.0,5,(sqrt((n << n)) + sin(n))
-543.0,5,ceil((ceil((phi ** n)) * catalan))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,((n min e) + sqrt(sinh(n)))
-543.0,5,ceil(((phi ** n) ** tanh(e)))
-543.0,5,ceil((atan(pi) ** (n + n)))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,(n + sqrt(cosh(log(sinh(n)))))
-543.0,5,((catalan * catalan) + (phi ** n))
-543.0,5,(sqrt(cosh((n - euler_gamma))) + n)
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,(sqrt(sinh(n)) + (n ** euler_gamma))
-543.0,5,ceil((ceil((phi ** n)) * catalan))
-543.0,5,ceil((phi ** (n ** tanh(pi))))
-543.0,5,((phi ** n) + (catalan * catalan))
-543.0,5,ceil(((phi ** tanh(pi)) ** n))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,"ceil((phi ** nroot(n, atan(phi))))"
-543.0,5,(n + cosh(cosh((n / pi))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,ceil(((phi ** n) * sqrt(catalan)))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,(e + (n // (e / n)))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,(sin(n) + sqrt((n << n)))
-543.0,5,"(sqrt(sinh(n)) + nroot(n, phi))"
-543.0,5,ceil((catalan * ceil((phi ** n))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,(sin(n) + sqrt((n << n)))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,ceil((catalan * ceil((phi ** n))))
-543.0,5,(n + cosh(cosh((n / pi))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,((n ** euler_gamma) + sqrt(cosh(n)))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,ceil(((phi ** tanh(pi)) ** n))
-543.0,5,(sqrt((n << n)) + sin(n))
-543.0,5,"(sqrt(sinh(n)) + nroot(n, phi))"
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,ceil(((phi ** tanh(e)) ** n))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,((catalan ** n) + (phi ** n))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,(n + sqrt(cosh((euler_gamma - n))))
-543.0,5,((catalan ** n) + (phi ** n))
-543.0,5,((phi ** n) + (catalan ** n))
-543.0,5,ceil((ceil((phi ** n)) * catalan))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,ceil(((phi ** tanh(e)) ** n))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,(n + cosh(cosh((n / pi))))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,ceil((phi ** (n + log10(catalan))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,(sqrt(cosh(n)) + (n ** euler_gamma))
-543.0,5,ceil((ceil((phi ** n)) * catalan))
-543.0,5,(cosh(cosh((n / pi))) + n)
-543.0,5,ceil((ceil((phi ** n)) * catalan))
-543.0,5,(n + cosh((n * log10(pi))))
-543.0,5,((phi ** n) + (catalan * catalan))
-543.0,5,(cosh(log10((pi ** n))) + n)
-543.0,5,ceil((phi ** (n + cos(phi))))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,(sin(n) + sqrt((n << n)))
-543.0,5,ceil(((phi ** n) * acos(euler_gamma)))
-543.0,5,ceil((ceil((phi ** n)) * catalan))
-543.0,5,((n ** euler_gamma) + sqrt(cosh(n)))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,(sin(n) + sqrt((n << n)))
-543.0,5,(n + cosh((n / ceil(phi))))
-543.0,5,((n % phi) + (phi ** n))
-543.0,5,ceil(((phi ** tanh(e)) ** n))
-543.0,5,ceil((phi ** (n / atan(phi))))
-543.0,5,(sin(n) + sqrt((n << n)))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,(cosh(cosh((n / pi))) + n)
-543.0,5,(e + (n // (e / n)))
-543.0,5,ceil(((phi ** n) ** tanh(e)))
-543.0,5,ceil(((log2(phi) + catalan) ** n))
-543.0,5,ceil(((phi ** n) * acos(euler_gamma)))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,ceil(((phi ** n) * sqrt(catalan)))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,ceil(((phi ** tanh(pi)) ** n))
-543.0,5,"(nroot(pi, pi) ** (n + phi))"
-543.0,5,ceil((phi ** (n + cos(phi))))
-543.0,5,cosh(log10(cosh((n + floor(pi)))))
-543.0,5,ceil((ceil((phi ** n)) * catalan))
-543.0,5,"(nroot(n, phi) + sqrt(cosh(n)))"
-543.0,5,ceil(((phi ** tanh(pi)) ** n))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,(sqrt(cosh((euler_gamma - n))) + n)
-543.0,5,((n // (e / n)) + e)
-543.0,5,ceil(((phi ** n) ** tanh(e)))
-543.0,5,((n / euler_gamma) // sin(sqrt(n)))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,(n + sqrt(cosh((n - euler_gamma))))
-543.0,5,ceil((phi ** (n + log(catalan))))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,ceil((phi ** (n * tanh(e))))
-543.0,5,ceil((sqrt((pi - euler_gamma)) ** n))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,(sqrt(cosh(n)) + (n ** euler_gamma))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,(((n * n) // e) + e)
-543.0,5,(ceil(sqrt(n)) + sqrt(cosh(n)))
-543.0,5,(cosh(log10((pi ** n))) + n)
-543.0,5,ceil(((phi ** n) ** tanh(pi)))
-543.0,5,ceil(((phi ** n) ** tanh(pi)))
-543.0,5,(n + sqrt(cosh((n - euler_gamma))))
-543.0,5,(sin(n) + sqrt((n << n)))
-543.0,5,(sqrt((n << n)) + sin(n))
-543.0,5,ceil((phi ** (n + log(catalan))))
-543.0,5,(sqrt((n << n)) + sin(n))
-543.0,5,ceil(((phi * tanh(pi)) ** n))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,(cosh(cosh((n / pi))) + n)
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,(sqrt(cosh(n)) + (n ** euler_gamma))
-543.0,5,(sqrt((n << n)) + sin(n))
-543.0,5,ceil(((phi ** n) + log2(catalan)))
-543.0,5,ceil(((phi ** tanh(e)) ** n))
-543.0,5,"ceil((phi ** nroot(n, atan(phi))))"
-543.0,5,((phi ** n) + (catalan * catalan))
-543.0,5,ceil(((phi ** tanh(pi)) ** n))
-543.0,5,ceil((phi ** (n ** tanh(pi))))
-543.0,5,(sqrt((n << n)) + sin(n))
-543.0,5,ceil(((phi ** n) - log10(phi)))
-542.0,5,ceil(ceil((phi ** (n + log(catalan)))))
-542.0,5,ceil(((phi ** n) - (euler_gamma / n)))
-542.0,5,ceil(((phi ** n) - (euler_gamma / n)))
-542.0,5,ceil((phi ** (n - log_{c}(n))))
-542.0,5,(n + sqrt((sqrt(factorial(n)) ** phi)))
-542.0,5,(sqrt((n + cosh(n))) + sqrt(n))
-542.0,5,(cosh((euler_gamma * (n ** catalan))) + n)
-542.0,5,((sqrt((n << n)) ** catalan) + catalan)
-542.0,5,(n + (n ** (log10(n) * phi)))
-542.0,5,(sqrt((n ** sinh(log(n)))) + n)
-542.0,5,(((n ** phi) ** log10(n)) + n)
-542.0,5,(sqrt(n) + sqrt((n + cosh(n))))
-542.0,5,(n + sqrt((sqrt(factorial(n)) ** phi)))
-542.0,5,"((phi ** n) + nroot(cos(catalan), n))"
-542.0,5,(sqrt(cosh(n)) + sqrt((n + phi)))
-542.0,5,ceil((phi ** (log_{G}(n) + n)))
-542.0,5,"(nroot(n, pi) + (atan(c) ** n))"
-542.0,5,((sqrt(n) ** sinh(log(n))) + n)
-542.0,5,((n ** log10((n ** phi))) + n)
-542.0,5,(((phi ** n) ** sin(phi)) + catalan)
-542.0,5,(sqrt((sqrt(factorial(n)) ** phi)) + n)
-542.0,5,((n + cosh((n * euler_gamma))) ** catalan)
-542.0,5,(((n ** phi) ** log10(n)) + n)
-542.0,5,(n + sqrt((sqrt(factorial(n)) ** phi)))
-542.0,5,(n + sqrt(sqrt(cosh((n // euler_gamma)))))
-542.0,5,(((n ** log10(n)) ** phi) + n)
-542.0,5,"(n + sqrt(nroot(factorial(n), sqrt(phi))))"
-542.0,5,((tan(log(e)) ** n) + sqrt(n))
-542.0,5,(sqrt((sqrt(factorial(n)) ** phi)) + n)
-542.0,5,"ceil(sqrt((e ** nroot(n, sinh(catalan)))))"
-542.0,5,((atan(c) ** n) + sqrt(sqrt(n)))
-542.0,5,(sqrt(n) + sqrt((n + cosh(n))))
-542.0,5,(sqrt(sinh(n)) + sqrt((phi + n)))
-542.0,5,(sqrt((sinh(n) + n)) + sqrt(n))
-542.0,5,(sqrt((sqrt(factorial(n)) ** phi)) + n)
-542.0,5,ceil(((phi ** n) - (euler_gamma / n)))
-542.0,5,(sqrt((n + phi)) + sqrt(cosh(n)))
-542.0,5,(n + ((n ** phi) ** log10(n)))
-542.0,5,(phi + (n // (neg(n) % catalan)))
-542.0,5,((n ** log10((n ** phi))) + n)
-542.0,5,(cosh(cosh(log(n))) + (n ** catalan))
-542.0,5,((n min e) + cosh((euler_gamma * n)))
-542.0,5,ceil(((phi + log_{boltzmann}(n)) ** n))
-542.0,5,(sqrt((n ** sinh(log(n)))) + n)
-542.0,5,(sqrt(cosh(n)) + sqrt((phi + n)))
-542.0,5,((n ** (phi * log10(n))) + n)
-542.0,5,(n + (n ** (log10(n) * phi)))
-542.0,5,(e ** log(sqrt((ceil(pi) << n))))
-542.0,5,((n ** (log10(n) * phi)) + n)
-542.0,5,(sinh(cosh(log(n))) + (n ** catalan))
-542.0,5,(catalan + (sqrt((n << n)) ** catalan))
-542.0,5,((n ** log10((n ** phi))) + n)
-542.0,5,((n ** atan(log10(factorial(n)))) + n)
-542.0,5,(n + (n ** (log10(n) * phi)))
-542.0,5,(n + sqrt((sqrt(factorial(n)) ** phi)))
-542.0,5,((n ** log10((n ** phi))) + n)
-542.0,5,"ceil(((phi ** n) * nroot(catalan, n)))"
-542.0,5,(catalan + ((acos(boltzmann) ** n) / catalan))
-542.0,5,(n + (n ** log10((n ** phi))))
-542.0,5,((sqrt((n << n)) ** catalan) + catalan)
-542.0,5,(((euler_gamma + tanh(n)) ** n) + phi)
-542.0,5,(cosh(log((sinh(n) ** euler_gamma))) + n)
-542.0,5,((n ** (phi * log10(n))) + n)
-542.0,5,(n + (n ** (log10(n) * phi)))
-542.0,5,ceil(((phi ** n) min cosh(floor(pi))))
-542.0,5,(n + sinh((n / ceil(atan(n)))))
-542.0,5,(((n ** phi) ** log10(n)) + n)
-542.0,5,ceil(((log_{h}(phi) % phi) ** n))
-542.0,5,(n + (n ** log10((n ** phi))))
-542.0,5,(n + ((n ** log10(n)) ** phi))
-542.0,5,ceil((phi ** (log_{boltzmann}(e) + n)))
-542.0,5,((euler_gamma + catalan) ** (n + cosh(euler_gamma)))
-542.0,5,(n + sqrt((sqrt(factorial(n)) ** phi)))
-542.0,5,((n ** (log10(n) * phi)) + n)
-542.0,5,(sqrt(n) + sqrt((n + sinh(n))))
-542.0,5,(sqrt(phi) ** ((n / euler_gamma) + phi))
-541.0,5,(e * ((n ** sqrt(phi)) ** log10(n)))
-541.0,5,((n ** (catalan + euler_gamma)) max (phi + n))
-541.0,5,(sqrt((phi + n)) ** sqrt((phi + n)))
-541.0,5,(((n ** catalan) + n) max (phi ** n))
-541.0,5,(sqrt((n + phi)) ** sqrt((n + phi)))
-541.0,5,(sqrt((n / euler_gamma)) + cosh((n * euler_gamma)))
-541.0,5,(n + cosh(tan(log(log2((n + n))))))
-541.0,5,"((n + (phi ** n)) / nroot(n, n))"
-541.0,5,(phi + ((n / phi) * (n / phi)))
-541.0,5,((n + sinh(sqrt(n))) max (phi ** n))
-541.0,5,(n + cosh(log2((catalan / cosh(log2(n))))))
-541.0,5,(sqrt((n ** sqrt(n))) + cosh(log2(n)))
-541.0,5,(((n * n) / (phi * phi)) + phi)
-541.0,5,ceil((phi ** log(((phi * phi) ** n))))
-541.0,5,ceil(((phi ** cos(log(cos(euler_gamma)))) ** n))
-541.0,5,(n + (cosh((log2(n) - n)) ** catalan))
-541.0,5,((n ** (catalan / acos(log10(n)))) + n)
-541.0,5,(sqrt((n + phi)) ** sqrt((phi + n)))
-541.0,5,(cosh((log2(sqrt(n)) * sqrt(n))) + n)
-541.0,5,((phi ** n) + ((n ** catalan) / n))
-541.0,5,(n + cosh(log2((sqrt(n) ** sqrt(n)))))
-541.0,5,(sqrt((n + phi)) ** sqrt((n + phi)))
-541.0,5,(sqrt(((factorial(n) / pi) + n)) + n)
-541.0,5,(n + (n ** (n * neg(log10(euler_gamma)))))
-541.0,5,(sqrt((n + phi)) ** sqrt((n + phi)))
-541.0,5,(n + (cosh((log2(n) - n)) ** catalan))
-541.0,5,"(n + (nroot(n, (phi + e)) ** n))"
-541.0,5,ceil((phi ** log((phi ** (n + n)))))
-541.0,5,((sqrt(cosh(n)) - log10(cosh(n))) + n)
-541.0,5,(sqrt((n + phi)) ** sqrt((n + phi)))
-541.0,5,(sqrt((n ** sqrt(sinh(log2(n))))) + n)
-541.0,5,(n + (sqrt(sqrt((n ** n))) ** catalan))
-541.0,5,(n + (n ** (n / tan(log(avogadro)))))
-541.0,5,(n + ((e ** log10(factorial(n))) ** catalan))
-541.0,5,((n ** log2(log2((n + phi)))) + phi)
-541.0,5,ceil(((phi - log_{G}(sin(avogadro))) ** n))
-541.0,5,(sqrt((phi + n)) ** sqrt((phi + n)))
-541.0,5,(phi + sqrt((n ** sqrt((n + pi)))))
-541.0,5,ceil((phi ** log(((phi * phi) ** n))))
-541.0,5,(euler_gamma + ((phi * n) max (phi ** n)))
-541.0,5,(n + (cosh((log2(n) - n)) ** catalan))
-541.0,5,(ceil(((factorial(n) ** euler_gamma) / e)) + n)
-541.0,5,(sqrt((n + (factorial(n) / pi))) + n)
-541.0,5,((log2(n) ** (log2(n) ** catalan)) + n)
-541.0,5,(sqrt((n + phi)) ** sqrt((phi + n)))
-541.0,5,(n + (cosh(cosh(log2(n))) ** log10(e)))
-541.0,5,"(n + nroot((cosh(n) // n), log2(e)))"
-541.0,5,(sqrt((n + phi)) ** sqrt((n + phi)))
-541.0,5,((n + cosh(log2(n))) max (phi ** n))
-541.0,5,(cosh((n ** euler_gamma)) + (atan(n) ** n))
-541.0,5,ceil((phi ** log((phi ** (n + n)))))
-541.0,5,((n + cosh(log2(n))) max (phi ** n))
-541.0,5,(phi + (n ** (catalan / (catalan ** n))))
-541.0,5,(n + (sqrt((sqrt(n) ** n)) ** catalan))
-541.0,5,((n + (n ** catalan)) max (phi ** n))
-541.0,5,(sqrt((phi + n)) ** sqrt((phi + n)))
-541.0,5,(n + (log2(n) ** (log2(n) ** catalan)))
-541.0,5,(n + sqrt((n ** sqrt((n - G)))))
-540.0,5,((tan((n * catalan)) max n) + (n ** catalan))
-540.0,5,((n ** ((n % catalan) + log10(n))) + n)
-540.0,5,(n + ((n + cos(n)) ** atan(log2(n))))
-540.0,5,"(n + sqrt((nroot(factorial(n), atan(n)) + n)))"
-540.0,5,(((n ** catalan) + n) max cosh((n / phi)))
-540.0,5,(n + (n ** (log10(n) + (n % catalan))))
-540.0,5,(n + (n ** (e / (sinh(pi) / n))))
-540.0,5,((n ** log_{pi}(n)) + (atan(n) + catalan))
-540.0,5,((n * ((n ** catalan) - log2(n))) + phi)
-540.0,5,(n + ((n << n) ** (n % tanh(phi))))
-540.0,5,"((nroot(sqrt((n + n)), pi) ** n) + n)"
-540.0,5,((((n ** sqrt(n)) / n) ** catalan) + n)
-540.0,5,(((n + (factorial(n) // n)) ** euler_gamma) + n)
-540.0,5,(n + sqrt(((factorial(n) + factorial(n)) // n)))
-539.0,5,(n + sqrt((n + sqrt((c % (n ** n))))))
-539.0,5,cosh(sqrt(((sqrt((phi ** n)) ** sqrt(phi)) + n)))
-539.0,5,((n ** catalan) + (n ** log((n ** sqrt(euler_gamma)))))
-539.0,5,((cosh(log2(n)) // cos(cos((n ** n)))) + n)
-539.0,5,(n + (n ** (catalan + sin((h min tan(n))))))
-539.0,5,(((sqrt(n) ** sqrt(n)) + n) + log_{boltzmann}(n))
-539.0,5,(n + ((n ** (sqrt(n) - cosh(boltzmann))) ** catalan))
-539.0,5,(((n ** catalan) + n) max cosh((tan(avogadro) - n)))
-538.0,5,(n + (n ** (n * (tanh(n) - tanh(tanh(n))))))
-538.0,5,((n ** catalan) + (n max (n * (n * cos(n)))))
-538.0,5,((n ** (((n ** catalan) + n) % atan(n))) + n)
-538.0,5,(n + ((n ** catalan) max tan((n ** sqrt(log(n))))))
-538.0,5,(n + (((ceil(G) / catalan) ** (n ** catalan)) ** n))
-537.0,5,(((((n / n) + (n / catalan)) - n) ** n) + n)
-537.0,5,"nroot(sqrt((phi + n)), (sqrt((phi + n)) / (phi + n)))"
-536.0,5,(n + ((n + (n ** ((n * atan(n)) % n))) ** euler_gamma))
-536.0,5,((n ** ((euler_gamma max phi) * log10((n | n)))) + (n // catalan))
-535.0,5,(cosh(sqrt(tanh(n))) + ((acos((neg(G) / sinh(e))) min n) ** n))
-532.0,5,"((n / n) + (n ** sqrt(sinh(atan(((nroot(n, catalan) max (n min n)) // euler_gamma))))))"
-531.0,5,(n + ((n + ((n ** (log_{(n / catalan)}(catalan) max n)) >> n)) ** acos(abs(catalan))))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-295.0,4,((n ** catalan) + n)
-295.0,4,(cosh(log2(n)) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,(sinh(sqrt(n)) + n)
-295.0,4,((n * phi) + euler_gamma)
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,(euler_gamma + (n * phi))
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,(euler_gamma + (n * phi))
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,(euler_gamma + (phi * n))
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,(cosh(log2(n)) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,((n * phi) + euler_gamma)
-295.0,4,(cosh(log2(n)) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,(euler_gamma + (n * phi))
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,((n * phi) + euler_gamma)
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,(euler_gamma + (n * phi))
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + cosh(log2(n)))
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,(euler_gamma + (phi * n))
-295.0,4,(n + (n ** catalan))
-295.0,4,((n * phi) + euler_gamma)
